,roll_yield,near_by,deferred,date
JD,0.4005941778735679,jd1409,jd1501,2014-07-21
RM,0.45548837239647233,RM409,RM501,2014-07-21
FU,0.46928499894920783,FU1408,FU1409,2014-07-21
RU,-0.25625325346305533,RU1409,RU1501,2014-07-22
ME,-0.2186657849802961,ME409,ME501,2014-07-22
SR,-0.19263372737056733,SR409,SR501,2014-07-22
WH,-0.1703144753997347,WH409,WH501,2014-07-22
J,-0.16641117218263862,j1409,j1501,2014-07-22
JM,-0.1280090760708552,jm1409,jm1501,2014-07-22
TC,-0.11164649677843011,TC409,TC501,2014-07-22
RI,-0.0882045895238547,RI409,RI501,2014-07-22
PB,-0.06765399374413383,PB1408,PB1410,2014-07-22
OI,-0.06377232944146967,OI409,OI501,2014-07-22
ZN,-0.049470034726252624,ZN1409,ZN1410,2014-07-22
BU,-0.04864419163685163,BU1409,BU1412,2014-07-22
Y,-0.03438166793635318,y1501,y1505,2014-07-22
P,-0.03206300559148857,p1409,p1501,2014-07-22
A,-0.03013723974552545,a1501,a1505,2014-07-22
AG,-0.024799399258188748,AG1412,AG1506,2014-07-22
C,-0.021762416746559723,c1501,c1505,2014-07-22
TF,-0.01878723093409722,TF1409,TF1412,2014-07-22
IF,-0.014261554908054584,IF1408,IF1409,2014-07-22
HC,-0.009726448561488712,HC1410,HC1501,2014-07-22
WR,-0.008862071474642724,WR1409,WR1504,2014-07-22
AU,-0.00837617824360279,AU1412,AU1506,2014-07-22
CF,-0.0020562029591801056,CF501,CF505,2014-07-22
AL,0.004248539608903707,AL1409,AL1410,2014-07-22
FB,0.022085989323207583,fb1409,fb1501,2014-07-22
RB,0.02226958429452637,RB1410,RB1501,2014-07-22
CU,0.038546509755585864,CU1409,CU1410,2014-07-22
LR,0.044968722058573496,LR501,LR505,2014-07-22
V,0.04748120770645991,v1409,v1501,2014-07-22
I,0.06185786160820683,i1409,i1501,2014-07-22
BB,0.08809768441309328,bb1409,bb1501,2014-07-22
L,0.09642036174096294,l1409,l1501,2014-07-22
M,0.11740006042412812,m1501,m1505,2014-07-22
FG,0.11834146165016408,FG409,FG501,2014-07-22
TA,0.15472435888955088,TA409,TA501,2014-07-22
B,0.18997207719242387,b1409,b1501,2014-07-22
PP,0.19153351870097027,pp1409,pp1501,2014-07-22
FU,0.3178078664936681,FU1408,FU1409,2014-07-22
JD,0.3326312859592649,jd1409,jd1501,2014-07-22
RM,0.46652415790333657,RM409,RM501,2014-07-22
RU,-0.26297148977047785,RU1409,RU1501,2014-07-23
ME,-0.21958286276455713,ME409,ME501,2014-07-23
SR,-0.18893364534058932,SR409,SR501,2014-07-23
J,-0.18320041864359216,j1409,j1501,2014-07-23
WH,-0.15908972528240325,WH409,WH501,2014-07-23
FU,-0.13204594203952474,FU1408,FU1409,2014-07-23
JM,-0.12951651559562635,jm1409,jm1501,2014-07-23
TC,-0.11414753902416243,TC409,TC501,2014-07-23
RI,-0.08740326866990258,RI409,RI501,2014-07-23
PB,-0.05911377865806984,PB1408,PB1410,2014-07-23
OI,-0.053547687475929404,OI409,OI501,2014-07-23
ZN,-0.05251649519758666,ZN1409,ZN1410,2014-07-23
A,-0.03027548630577632,a1501,a1505,2014-07-23
MA,-0.029202169808425042,MA506,MA507,2014-07-23
BU,-0.02818898206161169,BU1409,BU1412,2014-07-23
Y,-0.02715798162681277,y1501,y1505,2014-07-23
P,-0.026934998676497554,p1409,p1501,2014-07-23
AG,-0.022448981539247063,AG1412,AG1506,2014-07-23
C,-0.0205921014413099,c1501,c1505,2014-07-23
TF,-0.018121146170956375,TF1409,TF1412,2014-07-23
AU,-0.00990289587499196,AU1412,AU1506,2014-07-23
WR,-0.008862071474642724,WR1409,WR1504,2014-07-23
AL,-0.008459640815637855,AL1409,AL1410,2014-07-23
CF,-0.008216369394706087,CF501,CF505,2014-07-23
IF,-0.007666682139120134,IF1408,IF1409,2014-07-23
HC,-0.004878049385044761,HC1410,HC1501,2014-07-23
FB,0.007343944915920005,fb1409,fb1501,2014-07-23
V,0.03264996647217976,v1409,v1501,2014-07-23
CU,0.03364039047337415,CU1409,CU1410,2014-07-23
RB,0.035415873269019044,RB1410,RB1501,2014-07-23
LR,0.042857871742429623,LR501,LR505,2014-07-23
I,0.053177167797325106,i1409,i1501,2014-07-23
BB,0.07316104151745181,bb1409,bb1501,2014-07-23
L,0.09690934275482063,l1409,l1501,2014-07-23
M,0.10741350546530237,m1501,m1505,2014-07-23
FG,0.1387530529522671,FG409,FG501,2014-07-23
B,0.15304897331105827,b1409,b1501,2014-07-23
TA,0.16563316416639343,TA409,TA501,2014-07-23
PP,0.21525395088173954,pp1409,pp1501,2014-07-23
JD,0.3036194744118193,jd1409,jd1501,2014-07-23
RM,0.4455201422390964,RM409,RM501,2014-07-23
FU,-0.7505877640903154,FU1408,FU1409,2014-07-24
RU,-0.2865038425965519,RU1409,RU1501,2014-07-24
ME,-0.22107587517460142,ME409,ME501,2014-07-24
J,-0.19539228836840633,j1409,j1501,2014-07-24
SR,-0.18480254263581003,SR409,SR501,2014-07-24
WH,-0.15653766505171743,WH409,WH501,2014-07-24
JM,-0.13370495843962957,jm1409,jm1501,2014-07-24
TC,-0.11146413759156243,TC409,TC501,2014-07-24
RI,-0.10531849129264542,RI409,RI501,2014-07-24
OI,-0.06564813374852313,OI409,OI501,2014-07-24
PB,-0.05074026010934105,PB1408,PB1410,2014-07-24
ZN,-0.04570094874821094,ZN1409,ZN1410,2014-07-24
P,-0.03527566031423392,p1409,p1501,2014-07-24
Y,-0.0326039538852668,y1501,y1505,2014-07-24
A,-0.02814988041473597,a1501,a1505,2014-07-24
C,-0.025674097646195167,c1501,c1505,2014-07-24
BU,-0.024418953507317293,BU1409,BU1412,2014-07-24
AG,-0.02392483096197502,AG1412,AG1506,2014-07-24
IF,-0.021405642493675846,IF1408,IF1409,2014-07-24
TF,-0.016999016805536855,TF1409,TF1412,2014-07-24
AU,-0.013416437470236967,AU1412,AU1506,2014-07-24
AL,-0.012795451718823346,AL1409,AL1410,2014-07-24
WR,-0.008862071474642724,WR1409,WR1504,2014-07-24
CF,-0.0031082717337638285,CF501,CF505,2014-07-24
LR,0.01164638836952349,LR501,LR505,2014-07-24
CU,0.021341770273085155,CU1409,CU1410,2014-07-24
HC,0.02195796913908592,HC1410,HC1501,2014-07-24
FB,0.02441022417918514,fb1409,fb1501,2014-07-24
RB,0.0302086479294277,RB1410,RB1501,2014-07-24
V,0.04013437783852826,v1409,v1501,2014-07-24
I,0.049365362179333405,i1409,i1501,2014-07-24
BB,0.08708884402534235,bb1409,bb1501,2014-07-24
L,0.10532016197033063,l1409,l1501,2014-07-24
M,0.11796066177463349,m1501,m1505,2014-07-24
TA,0.17238873966384857,TA409,TA501,2014-07-24
B,0.18226862826321716,b1409,b1501,2014-07-24
PP,0.20875073065019759,pp1409,pp1501,2014-07-24
FG,0.27293577708288563,FG501,FG506,2014-07-24
JD,0.2739160152695985,jd1409,jd1501,2014-07-24
RM,0.41917775990765516,RM409,RM501,2014-07-24
RU,-0.30623453723273875,RU1409,RU1501,2014-07-25
J,-0.23323489091764738,j1409,j1501,2014-07-25
ME,-0.2331594787721904,ME409,ME501,2014-07-25
SR,-0.1737276463446255,SR409,SR501,2014-07-25
JM,-0.16092804884794965,jm1409,jm1501,2014-07-25
WH,-0.15653766505171743,WH409,WH501,2014-07-25
TC,-0.12955169733864752,TC409,TC501,2014-07-25
RI,-0.09731967316834178,RI409,RI501,2014-07-25
OI,-0.06193526198747318,OI409,OI501,2014-07-25
ZN,-0.04845694499136322,ZN1409,ZN1410,2014-07-25
P,-0.04493664616395163,p1409,p1501,2014-07-25
Y,-0.03265465299460033,y1501,y1505,2014-07-25
PB,-0.03247633917291497,PB1409,PB1410,2014-07-25
AL,-0.02957227337136163,AL1409,AL1410,2014-07-25
IF,-0.028454762377707193,IF1408,IF1409,2014-07-25
A,-0.027504203651961646,a1501,a1505,2014-07-25
AG,-0.0223570097041647,AG1412,AG1506,2014-07-25
C,-0.02179031156558952,c1501,c1505,2014-07-25
TF,-0.01711781792906843,TF1409,TF1412,2014-07-25
BU,-0.016889539519393044,BU1409,BU1412,2014-07-25
AU,-0.014646432771860552,AU1412,AU1506,2014-07-25
WR,-0.008862071474642724,WR1409,WR1504,2014-07-25
CF,0.0010440229790421535,CF501,CF505,2014-07-25
FB,0.017010981180263708,fb1409,fb1501,2014-07-25
HC,0.017036837437584933,HC1410,HC1501,2014-07-25
RB,0.02094245621577977,RB1410,RB1501,2014-07-25
CU,0.021178552413606812,CU1409,CU1410,2014-07-25
FU,0.023775952356110013,FU1409,FU1501,2014-07-25
LR,0.028336750823050427,LR501,LR505,2014-07-25
RS,0.02866942195132635,RS409,RS411,2014-07-25
I,0.04451120229140272,i1409,i1501,2014-07-25
V,0.04503837716755563,v1409,v1501,2014-07-25
L,0.10214867190049566,l1409,l1501,2014-07-25
M,0.11911998349922338,m1501,m1505,2014-07-25
BB,0.15191774508899908,bb1409,bb1501,2014-07-25
TA,0.1702763061584752,TA409,TA501,2014-07-25
B,0.17891479895919332,b1409,b1501,2014-07-25
PP,0.21187872264080648,pp1409,pp1501,2014-07-25
JD,0.25441959169138706,jd1409,jd1501,2014-07-25
FG,0.29165125864077757,FG501,FG506,2014-07-25
RM,0.410098457551638,RM409,RM501,2014-07-25
RU,-0.3138395140927428,RU1409,RU1501,2014-07-28
J,-0.2401281230206091,j1409,j1501,2014-07-28
ME,-0.23616946838858266,ME409,ME501,2014-07-28
JM,-0.18258060698149045,jm1409,jm1501,2014-07-28
PB,-0.18128423585354378,PB1409,PB1410,2014-07-28
WH,-0.17237705158826006,WH409,WH501,2014-07-28
SR,-0.1641358553167277,SR409,SR501,2014-07-28
TC,-0.14535715015784023,TC409,TC501,2014-07-28
RI,-0.07878470553232808,RI409,RI501,2014-07-28
OI,-0.07315148296986801,OI409,OI501,2014-07-28
JR,-0.056693335187595055,JR409,JR411,2014-07-28
P,-0.05378415836032145,p1409,p1501,2014-07-28
ZN,-0.04496330379432822,ZN1409,ZN1410,2014-07-28
AL,-0.03391030161914496,AL1409,AL1410,2014-07-28
Y,-0.03157923896096281,y1501,y1505,2014-07-28
IF,-0.024628023010937104,IF1408,IF1409,2014-07-28
AG,-0.024063224104798813,AG1412,AG1506,2014-07-28
C,-0.019226726779671265,c1501,c1505,2014-07-28
TF,-0.019036629924073938,TF1409,TF1412,2014-07-28
A,-0.018356997786825945,a1501,a1505,2014-07-28
AU,-0.013370310514575675,AU1412,AU1506,2014-07-28
WR,-0.008862071474642724,WR1409,WR1504,2014-07-28
BU,-0.0018730976694424752,BU1409,BU1412,2014-07-28
CF,0.006287113722656645,CF501,CF505,2014-07-28
FB,0.0072376392161516345,fb1409,fb1501,2014-07-28
HC,0.012139614780616188,HC1410,HC1501,2014-07-28
CU,0.016602433718589233,CU1409,CU1410,2014-07-28
RB,0.02204576823813983,RB1410,RB1501,2014-07-28
LR,0.024071296071607715,LR501,LR505,2014-07-28
FU,0.033908244565822504,FU1409,FU1501,2014-07-28
V,0.04248300896849288,v1409,v1501,2014-07-28
I,0.05240307912117234,i1409,i1501,2014-07-28
L,0.10372684052922218,l1409,l1501,2014-07-28
M,0.13506501024162815,m1501,m1505,2014-07-28
MA,0.13545551728621674,MA506,MA507,2014-07-28
BB,0.1728087634539927,bb1409,bb1501,2014-07-28
PP,0.18303703615640582,pp1409,pp1501,2014-07-28
TA,0.18611270515523595,TA409,TA501,2014-07-28
B,0.1864552839797683,b1409,b1501,2014-07-28
FG,0.2865323274649516,FG501,FG506,2014-07-28
JD,0.2926610815986955,jd1409,jd1501,2014-07-28
RM,0.3893168402547126,RM409,RM501,2014-07-28
RU,-0.3466913923871454,RU1409,RU1501,2014-07-29
J,-0.25243402952266114,j1409,j1501,2014-07-29
ME,-0.2474382183807004,ME409,ME501,2014-07-29
JM,-0.1856262111542626,jm1409,jm1501,2014-07-29
WH,-0.1761891269242102,WH409,WH501,2014-07-29
SR,-0.16587299899545938,SR409,SR501,2014-07-29
TC,-0.14678834890565656,TC409,TC501,2014-07-29
OI,-0.07821672092932538,OI409,OI501,2014-07-29
RI,-0.07071034412133345,RI409,RI501,2014-07-29
PB,-0.06272474261829944,PB1409,PB1410,2014-07-29
P,-0.05571588710908766,p1409,p1501,2014-07-29
ZN,-0.038056828783539824,ZN1409,ZN1410,2014-07-29
Y,-0.03682157301995717,y1501,y1505,2014-07-29
AL,-0.03401844943016623,AL1409,AL1410,2014-07-29
IF,-0.03284018127611778,IF1408,IF1409,2014-07-29
AG,-0.021782164095523388,AG1412,AG1506,2014-07-29
A,-0.01893604122868279,a1501,a1505,2014-07-29
TF,-0.018529671979685067,TF1409,TF1412,2014-07-29
C,-0.016550010146109635,c1501,c1505,2014-07-29
WR,-0.008862071474642724,WR1409,WR1504,2014-07-29
AU,-0.008794584479877124,AU1412,AU1506,2014-07-29
FB,-0.004842616063623603,fb1409,fb1501,2014-07-29
BU,-0.0037470728735475196,BU1409,BU1412,2014-07-29
RB,0.012861747415897571,RB1410,RB1501,2014-07-29
CU,0.014184398814659894,CU1409,CU1410,2014-07-29
CF,0.014618894225623312,CF501,CF505,2014-07-29
HC,0.02416925782385034,HC1410,HC1501,2014-07-29
MA,0.02460698059785031,MA506,MA507,2014-07-29
V,0.027329381546691858,v1409,v1501,2014-07-29
FU,0.033908244565822504,FU1409,FU1501,2014-07-29
I,0.047861783826725054,i1409,i1501,2014-07-29
LR,0.05982356707695552,LR501,LR505,2014-07-29
L,0.10736217923515659,l1409,l1501,2014-07-29
M,0.1379659865370161,m1501,m1505,2014-07-29
B,0.15162801503003415,b1409,b1501,2014-07-29
TA,0.16382066007246215,TA409,TA501,2014-07-29
PP,0.17503943502807628,pp1409,pp1501,2014-07-29
BB,0.18457569901886756,bb1409,bb1501,2014-07-29
JD,0.30528918144256256,jd1409,jd1501,2014-07-29
FG,0.3118696235209949,FG501,FG506,2014-07-29
RM,0.37470911176512756,RM409,RM501,2014-07-29
RU,-0.3282176993082757,RU1409,RU1501,2014-07-30
ME,-0.24840253335985876,ME409,ME501,2014-07-30
J,-0.2374744297914066,j1409,j1501,2014-07-30
JM,-0.18281741003956392,jm1409,jm1501,2014-07-30
WH,-0.18248868254337133,WH409,WH501,2014-07-30
TC,-0.1604270408664436,TC409,TC501,2014-07-30
SR,-0.1541457109949995,SR409,SR501,2014-07-30
P,-0.08681100741584367,p1501,p1505,2014-07-30
OI,-0.07384700639332198,OI409,OI501,2014-07-30
BU,-0.0727123261387881,BU1409,BU1412,2014-07-30
RI,-0.07210973348472396,RI409,RI501,2014-07-30
PB,-0.04845228655292326,PB1409,PB1410,2014-07-30
Y,-0.0360392444353461,y1501,y1505,2014-07-30
IF,-0.03601597695661883,IF1408,IF1409,2014-07-30
ZN,-0.03216681002798888,ZN1409,ZN1410,2014-07-30
AG,-0.02271961373987828,AG1412,AG1506,2014-07-30
TF,-0.017760837425674716,TF1409,TF1412,2014-07-30
A,-0.017599328451794884,a1501,a1505,2014-07-30
C,-0.014009789841925073,c1501,c1505,2014-07-30
WR,-0.008862071474642724,WR1409,WR1504,2014-07-30
AU,-0.008451798978130233,AU1412,AU1506,2014-07-30
AL,-0.004283419642125273,AL1410,AL1411,2014-07-30
FB,0.004866181115604165,fb1409,fb1501,2014-07-30
CF,0.017760804095629794,CF501,CF505,2014-07-30
HC,0.02675595260318661,HC1410,HC1501,2014-07-30
RB,0.027250713670027328,RB1410,RB1501,2014-07-30
CU,0.031060246310498522,CU1409,CU1410,2014-07-30
FU,0.033908244565822504,FU1409,FU1501,2014-07-30
V,0.03726755999567163,v1409,v1501,2014-07-30
LR,0.040888279282447516,LR501,LR505,2014-07-30
I,0.061495564645022906,i1409,i1501,2014-07-30
L,0.12050853593239792,l1409,l1501,2014-07-30
M,0.14505459355428607,m1501,m1505,2014-07-30
TA,0.15387988316265172,TA409,TA501,2014-07-30
BB,0.15517085356197519,bb1409,bb1501,2014-07-30
B,0.15572357880605392,b1409,b1501,2014-07-30
PP,0.17686635853685923,pp1409,pp1501,2014-07-30
JD,0.2711068880534273,jd1409,jd1501,2014-07-30
FG,0.3267654348710428,FG501,FG506,2014-07-30
RM,0.42873796167324707,RM409,RM501,2014-07-30
FU,-0.5474507583491044,FU1409,FU1411,2014-07-31
RU,-0.3172424764351178,RU1409,RU1501,2014-07-31
J,-0.263936888815097,j1409,j1501,2014-07-31
ME,-0.24189730394114028,ME409,ME501,2014-07-31
WH,-0.19809544092815928,WH409,WH501,2014-07-31
JM,-0.18497661444301433,jm1409,jm1501,2014-07-31
TC,-0.17967997411978281,TC409,TC501,2014-07-31
SR,-0.1525862149298019,SR409,SR501,2014-07-31
OI,-0.08593364616309906,OI409,OI501,2014-07-31
P,-0.08471889443621466,p1501,p1505,2014-07-31
PB,-0.07693631888127034,PB1409,PB1410,2014-07-31
RI,-0.07653476297222553,RI409,RI501,2014-07-31
BU,-0.0505033596926311,BU1409,BU1412,2014-07-31
IF,-0.04244214950648845,IF1408,IF1409,2014-07-31
RS,-0.036585479208711226,RS409,RS411,2014-07-31
Y,-0.035088119289573706,y1501,y1505,2014-07-31
ZN,-0.024885211110526703,ZN1410,ZN1411,2014-07-31
AG,-0.020328195333139065,AG1412,AG1506,2014-07-31
TF,-0.018335293210282252,TF1409,TF1412,2014-07-31
C,-0.017691710918636763,c1501,c1505,2014-07-31
A,-0.017508467204155928,a1501,a1505,2014-07-31
WR,-0.008862071474642724,WR1409,WR1504,2014-07-31
AU,-0.008091717039087593,AU1412,AU1506,2014-07-31
AL,-0.004241032028594594,AL1410,AL1411,2014-07-31
CF,0.018835081053373653,CF501,CF505,2014-07-31
HC,0.024390319472473776,HC1410,HC1501,2014-07-31
CU,0.03084529627151538,CU1409,CU1410,2014-07-31
FB,0.0334931708546492,fb1409,fb1501,2014-07-31
LR,0.034670321085430986,LR501,LR505,2014-07-31
V,0.03482626174960758,v1409,v1501,2014-07-31
RB,0.036328501413866746,RB1410,RB1501,2014-07-31
I,0.048141076792552376,i1409,i1501,2014-07-31
L,0.11056963600751785,l1409,l1501,2014-07-31
M,0.14134574828070823,m1501,m1505,2014-07-31
PP,0.16870816793369575,pp1409,pp1501,2014-07-31
B,0.17511601866572163,b1409,b1501,2014-07-31
TA,0.1764226068487456,TA409,TA501,2014-07-31
BB,0.19132069525572137,bb1409,bb1501,2014-07-31
JD,0.27376738042036947,jd1409,jd1501,2014-07-31
FG,0.3108321010604954,FG501,FG506,2014-07-31
RM,0.44690026746176736,RM409,RM501,2014-07-31
FU,-0.42101939025646623,FU1409,FU1411,2014-08-01
RU,-0.31102714827281924,RU1409,RU1501,2014-08-01
J,-0.25026212657670344,j1409,j1501,2014-08-01
ME,-0.24272595235327965,ME409,ME501,2014-08-01
WH,-0.19499020018297572,WH409,WH501,2014-08-01
TC,-0.16989080114637983,TC409,TC501,2014-08-01
JM,-0.16561366304128705,jm1409,jm1501,2014-08-01
SR,-0.12228009596958796,SR409,SR501,2014-08-01
RI,-0.09355457108350992,RI409,RI501,2014-08-01
P,-0.08265562062723764,p1501,p1505,2014-08-01
OI,-0.07310577305087307,OI409,OI501,2014-08-01
PB,-0.056737694351350745,PB1410,PB1411,2014-08-01
BU,-0.046740424325751304,BU1409,BU1412,2014-08-01
Y,-0.03809870004808555,y1501,y1505,2014-08-01
IF,-0.033761052151081675,IF1408,IF1409,2014-08-01
ZN,-0.021390379995400163,ZN1410,ZN1411,2014-08-01
AG,-0.018626444293335365,AG1412,AG1506,2014-08-01
TF,-0.017793014796738726,TF1409,TF1412,2014-08-01
AL,-0.017087934535793117,AL1410,AL1411,2014-08-01
A,-0.015396664387636132,a1501,a1505,2014-08-01
AU,-0.01281931163642376,AU1412,AU1506,2014-08-01
C,-0.01263691843251655,c1501,c1505,2014-08-01
WR,-0.008862071474642724,WR1409,WR1504,2014-08-01
HC,0.021998222264154186,HC1410,HC1501,2014-08-01
CF,0.027947174520574963,CF501,CF505,2014-08-01
RB,0.029884823110158235,RB1410,RB1501,2014-08-01
V,0.039834610158230956,v1409,v1501,2014-08-01
LR,0.04007089450819047,LR501,LR505,2014-08-01
CU,0.04503708990183883,CU1409,CU1410,2014-08-01
FB,0.05297087858450965,fb1409,fb1501,2014-08-01
I,0.06185786160820683,i1409,i1501,2014-08-01
JR,0.07631263444664803,JR409,JR411,2014-08-01
L,0.11095456461888348,l1409,l1501,2014-08-01
M,0.13881311700238805,m1501,m1505,2014-08-01
B,0.1567938794653908,b1409,b1501,2014-08-01
TA,0.17711155760131167,TA409,TA501,2014-08-01
PP,0.17979310408469595,pp1409,pp1501,2014-08-01
BB,0.19713589599159675,bb1409,bb1501,2014-08-01
JD,0.30901078487462386,jd1409,jd1501,2014-08-01
FG,0.31779826449757675,FG501,FG506,2014-08-01
RM,0.4530629149262993,RM409,RM501,2014-08-01
FU,-0.42101939025646623,FU1409,FU1411,2014-08-04
RU,-0.3361076802024465,RU1409,RU1501,2014-08-04
J,-0.2545304550506793,j1409,j1501,2014-08-04
ME,-0.24430806885357753,ME409,ME501,2014-08-04
JM,-0.22433127685723814,jm1409,jm1501,2014-08-04
WH,-0.194771855583513,WH409,WH501,2014-08-04
TC,-0.18804797752767305,TC409,TC501,2014-08-04
SR,-0.11831794884052968,SR409,SR501,2014-08-04
BU,-0.09634555623336019,BU1409,BU1412,2014-08-04
RI,-0.0905241093666391,RI409,RI501,2014-08-04
P,-0.08297395688770338,p1501,p1505,2014-08-04
OI,-0.0628246118534268,OI409,OI501,2014-08-04
IF,-0.0491783400631175,IF1408,IF1409,2014-08-04
PB,-0.036333080742063276,PB1410,PB1411,2014-08-04
ZN,-0.03559777158115832,ZN1410,ZN1411,2014-08-04
Y,-0.029850992559504276,y1501,y1505,2014-08-04
TF,-0.01771637485827255,TF1409,TF1412,2014-08-04
AG,-0.017641711416008662,AG1412,AG1506,2014-08-04
C,-0.017529265231977915,c1501,c1505,2014-08-04
AL,-0.017148984697786494,AL1410,AL1411,2014-08-04
A,-0.015203293527112615,a1501,a1505,2014-08-04
AU,-0.010017358641825938,AU1412,AU1506,2014-08-04
HC,-0.00971463744050681,HC1410,HC1501,2014-08-04
WR,-0.008862071474642724,WR1409,WR1504,2014-08-04
RB,0.01285761312802624,RB1410,RB1501,2014-08-04
LR,0.03487796903205376,LR501,LR505,2014-08-04
I,0.03915936673373779,i1409,i1501,2014-08-04
V,0.04227173129776235,v1409,v1501,2014-08-04
CU,0.047694816364017026,CU1409,CU1410,2014-08-04
CF,0.05213895572983986,CF501,CF505,2014-08-04
FB,0.06693504752934179,fb1409,fb1501,2014-08-04
L,0.10228263402892843,l1409,l1501,2014-08-04
M,0.13728499939882724,m1501,m1505,2014-08-04
TA,0.16850356803310376,TA409,TA501,2014-08-04
B,0.18085921746610992,b1409,b1501,2014-08-04
PP,0.1863101998855431,pp1409,pp1501,2014-08-04
BB,0.23611205816382025,bb1409,bb1501,2014-08-04
JD,0.2964656209353768,jd1409,jd1501,2014-08-04
FG,0.33393915266538843,FG501,FG506,2014-08-04
RM,0.42138108065572644,RM409,RM501,2014-08-04
FU,-0.42101939025646623,FU1409,FU1411,2014-08-05
RU,-0.33054356728151923,RU1409,RU1501,2014-08-05
J,-0.26875365919097655,j1409,j1501,2014-08-05
ME,-0.24866297941730325,ME409,ME501,2014-08-05
JM,-0.23549062016483407,jm1409,jm1501,2014-08-05
TC,-0.2155390070103565,TC409,TC501,2014-08-05
WH,-0.18512003348469971,WH409,WH501,2014-08-05
SR,-0.10113317202693517,SR409,SR501,2014-08-05
BU,-0.09776829800631025,BU1409,BU1412,2014-08-05
RI,-0.08579440831758015,RI409,RI501,2014-08-05
P,-0.08306120190540225,p1501,p1505,2014-08-05
OI,-0.0685368565167024,OI409,OI501,2014-08-05
IF,-0.04350213422435591,IF1408,IF1409,2014-08-05
PB,-0.03617487247992775,PB1410,PB1411,2014-08-05
A,-0.03147569856984539,a1501,a1505,2014-08-05
Y,-0.02984171326671009,y1501,y1505,2014-08-05
ZN,-0.02812775972866486,ZN1410,ZN1411,2014-08-05
TF,-0.017472512900444877,TF1409,TF1412,2014-08-05
AL,-0.016997169980562075,AL1410,AL1411,2014-08-05
C,-0.013851021456896175,c1501,c1505,2014-08-05
AG,-0.013524593919013513,AG1412,AG1506,2014-08-05
AU,-0.011589756210733295,AU1412,AU1506,2014-08-05
WR,-0.008862071474642724,WR1409,WR1504,2014-08-05
MA,-0.0,MA506,MA507,2014-08-05
HC,0.004836759960556436,HC1410,HC1501,2014-08-05
RB,0.025707029355573244,RB1410,RB1501,2014-08-05
CU,0.026074084332560473,CU1409,CU1410,2014-08-05
V,0.032191807035260776,v1409,v1501,2014-08-05
I,0.03488411398535764,i1409,i1501,2014-08-05
CF,0.061068177299512194,CF501,CF505,2014-08-05
FB,0.09821236339182411,fb1409,fb1501,2014-08-05
L,0.12943969002807335,l1409,l1501,2014-08-05
M,0.14130165097089148,m1501,m1505,2014-08-05
B,0.17769931014242696,b1409,b1501,2014-08-05
TA,0.18110761454053678,TA409,TA501,2014-08-05
PP,0.20937446178638067,pp1409,pp1501,2014-08-05
BB,0.2819171608879948,bb1409,bb1501,2014-08-05
JD,0.28964749642226084,jd1409,jd1501,2014-08-05
FG,0.3244194680838062,FG501,FG506,2014-08-05
RM,0.40397065543877164,RM409,RM501,2014-08-05
FU,-0.42101939025646623,FU1409,FU1411,2014-08-06
RU,-0.3359071973728909,RU1409,RU1501,2014-08-06
J,-0.2716536110842612,j1409,j1501,2014-08-06
JM,-0.2469259423881709,jm1409,jm1501,2014-08-06
ME,-0.2403967596896942,ME409,ME501,2014-08-06
TC,-0.23322139320719645,TC409,TC501,2014-08-06
WH,-0.16528183922862566,WH409,WH501,2014-08-06
BU,-0.09647963075818149,BU1409,BU1412,2014-08-06
RI,-0.0964043002913863,RI409,RI501,2014-08-06
SR,-0.08376261031634945,SR409,SR501,2014-08-06
P,-0.08234155175922055,p1501,p1505,2014-08-06
OI,-0.06970486259887762,OI409,OI501,2014-08-06
A,-0.042069050462248264,a1501,a1505,2014-08-06
IF,-0.03551048881773325,IF1408,IF1409,2014-08-06
Y,-0.029934766611583022,y1501,y1505,2014-08-06
AL,-0.029887935749421966,AL1410,AL1411,2014-08-06
ZN,-0.024863113822745433,ZN1410,ZN1411,2014-08-06
TF,-0.018867959512555467,TF1409,TF1412,2014-08-06
C,-0.015132440660034009,c1501,c1505,2014-08-06
PB,-0.012246981842069078,PB1410,PB1411,2014-08-06
AU,-0.011213175820220678,AU1412,AU1506,2014-08-06
AG,-0.0028469755697074113,AG1412,AG1506,2014-08-06
RS,-0.0,RS409,RS411,2014-08-06
HC,0.021654188222214765,HC1410,HC1501,2014-08-06
RB,0.021847443870680605,RB1410,RB1501,2014-08-06
LR,0.024308746707317475,LR501,LR505,2014-08-06
WR,0.041794562414273845,WR1409,WR1504,2014-08-06
V,0.04216687856957616,v1409,v1501,2014-08-06
CU,0.04817348902394242,CU1409,CU1410,2014-08-06
I,0.048211410097826646,i1409,i1501,2014-08-06
CF,0.05981635081149315,CF501,CF505,2014-08-06
L,0.1314078679751785,l1409,l1501,2014-08-06
B,0.13392575192947564,b1409,b1501,2014-08-06
FB,0.14034817248388642,fb1409,fb1501,2014-08-06
M,0.14687266478499383,m1501,m1505,2014-08-06
TA,0.18803356149516753,TA409,TA501,2014-08-06
PP,0.20123720350515115,pp1409,pp1501,2014-08-06
BB,0.2730109247267981,bb1409,bb1501,2014-08-06
JD,0.2921161660645534,jd1409,jd1501,2014-08-06
FG,0.3142377353406026,FG501,FG506,2014-08-06
RM,0.3934752681621241,RM409,RM501,2014-08-06
FU,-0.42101939025646623,FU1409,FU1411,2014-08-07
RU,-0.35250571653406904,RU1409,RU1501,2014-08-07
