,underlying_symbol_y,settle_price_m,delisted_date_x,settle_price_sm,delisted_date_y,date,price_div_log,date_minus,factor
DCE.FB,DCE.FB,65.1,2019-08-14 00:00:00+08:00,62.3,2019-09-16 00:00:00+08:00,2019-07-22,0.04396312342111599,33.0,0.48625878935476774
DCE.I,DCE.I,895.5,2019-09-16 00:00:00+08:00,771.5,2020-01-15 00:00:00+08:00,2019-07-22,0.14904554969755093,121.0,0.449600211897571
DCE.J,DCE.J,2163.0,2019-09-16 00:00:00+08:00,2196.5,2020-01-15 00:00:00+08:00,2019-07-22,-0.0153690374627755,121.0,-0.04636114606539717
DCE.JD,DCE.JD,4770.0,2019-09-25 00:00:00+08:00,4408.0,2020-01-21 00:00:00+08:00,2019-07-22,0.07892523304963654,118.0,0.24413313612811302
DCE.JM,DCE.JM,1408.0,2019-09-16 00:00:00+08:00,1392.0,2020-01-15 00:00:00+08:00,2019-07-22,0.01142869582362285,121.0,0.034474991534068924
DCE.L,DCE.L,7795.0,2019-09-16 00:00:00+08:00,7605.0,2020-01-15 00:00:00+08:00,2019-07-22,0.024676576798483646,121.0,0.07443760769790521
DCE.M,DCE.M,2810.0,2019-09-16 00:00:00+08:00,2852.0,2020-01-15 00:00:00+08:00,2019-07-22,-0.014836019206395063,121.0,-0.04475328107714213
DCE.P,DCE.P,4198.0,2019-09-16 00:00:00+08:00,4396.0,2020-01-15 00:00:00+08:00,2019-07-22,-0.04608681514293371,121.0,-0.13902221096835377
DCE.PP,DCE.PP,8614.0,2019-09-16 00:00:00+08:00,8162.0,2020-01-15 00:00:00+08:00,2019-07-22,0.05389954964830497,121.0,0.16258955059199431
DCE.V,DCE.V,6860.0,2019-09-16 00:00:00+08:00,6650.0,2020-01-15 00:00:00+08:00,2019-07-22,0.03109058707003118,121.0,0.09378565521125108
DCE.Y,DCE.Y,5414.0,2019-09-16 00:00:00+08:00,5570.0,2020-01-15 00:00:00+08:00,2019-07-22,-0.02840686274708317,121.0,-0.0856901231626889
INE.SC,INE.SC,429.3,2019-08-30 00:00:00+08:00,423.0,2019-07-31 00:00:00+08:00,2019-07-22,0.014783796184236912,30.0,0.1798695202415491
SHFE.AG,SHFE.AG,3948.0,2019-12-16 00:00:00+08:00,3969.0,2020-02-17 00:00:00+08:00,2019-07-22,-0.005305052229693229,63.0,-0.03073562006092109
SHFE.AL,SHFE.AL,13910.0,2019-09-16 00:00:00+08:00,13920.0,2019-10-15 00:00:00+08:00,2019-07-22,-0.0007186489709220252,29.0,-0.009045064634018593
SHFE.AU,SHFE.AU,321.7,2019-12-16 00:00:00+08:00,321.35,2019-10-15 00:00:00+08:00,2019-07-22,0.0010885624276853218,62.0,0.0064084723565345555
SHFE.BU,SHFE.BU,3328.0,2019-12-16 00:00:00+08:00,3226.0,2020-06-15 00:00:00+08:00,2019-07-22,0.031128543255945034,182.0,0.06242812246384581
SHFE.CU,SHFE.CU,47800.0,2019-09-16 00:00:00+08:00,47670.0,2019-08-15 00:00:00+08:00,2019-07-22,0.0027233702806760416,32.0,0.0310634422639611
SHFE.FU,SHFE.FU,2385.0,2019-12-20 00:00:00+08:00,2953.0,2019-08-30 00:00:00+08:00,2019-07-22,-0.21362247842148102,112.0,-0.696180398427148
SHFE.HC,SHFE.HC,3880.0,2019-10-15 00:00:00+08:00,3716.0,2020-01-15 00:00:00+08:00,2019-07-22,0.04318733268359001,92.0,0.1713410481468517
SHFE.NI,SHFE.NI,115460.0,2019-10-15 00:00:00+08:00,115330.0,2019-09-16 00:00:00+08:00,2019-07-22,0.0011265653949400867,29.0,0.014179185143211436
SHFE.PB,SHFE.PB,16620.0,2019-09-16 00:00:00+08:00,16620.0,2019-08-15 00:00:00+08:00,2019-07-22,0.0,32.0,0.0
SHFE.RB,SHFE.RB,3963.0,2019-10-15 00:00:00+08:00,3747.0,2020-01-15 00:00:00+08:00,2019-07-22,0.05604579439674757,92.0,0.22235559733492244
SHFE.RU,SHFE.RU,10640.0,2019-09-16 00:00:00+08:00,11590.0,2020-01-15 00:00:00+08:00,2019-07-22,-0.085522173438162,121.0,-0.25798010995809195
SHFE.SN,SHFE.SN,134760.0,2019-09-16 00:00:00+08:00,136110.0,2020-01-15 00:00:00+08:00,2019-07-22,-0.009967963805630106,121.0,-0.03006865114921478
SHFE.SP,SHFE.SP,4568.0,2019-09-16 00:00:00+08:00,4672.0,2020-01-15 00:00:00+08:00,2019-07-22,-0.022511773172216875,121.0,-0.06790741494098479
SHFE.WR,SHFE.WR,4203.0,2019-10-15 00:00:00+08:00,4266.0,2019-09-16 00:00:00+08:00,2019-07-22,-0.014878064026179225,29.0,-0.1872583920536351
SHFE.ZN,SHFE.ZN,19310.0,2019-09-16 00:00:00+08:00,19285.0,2019-10-15 00:00:00+08:00,2019-07-22,0.0012955047802320448,29.0,0.016305491199472288
CZCE.AP,CZCE.AP,9375.0,2019-10-21 00:00:00+08:00,8662.0,2020-01-15 00:00:00+08:00,2019-07-23,0.07910092906403954,86.0,0.3357190593997027
CZCE.CF,CZCE.CF,13205.0,2019-09-16 00:00:00+08:00,13820.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.04552127259042833,121.0,-0.1373162355000524
CZCE.CJ,CZCE.CJ,10245.0,2019-12-13 00:00:00+08:00,10280.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.0034104783361559596,33.0,-0.03772195735445228
CZCE.CY,CZCE.CY,21380.0,2020-01-15 00:00:00+08:00,21695.0,2020-05-19 00:00:00+08:00,2019-07-23,-0.014625913653414854,125.0,-0.04270766786797137
CZCE.FG,CZCE.FG,1478.0,2019-09-16 00:00:00+08:00,1424.0,2020-01-15 00:00:00+08:00,2019-07-23,0.03722000953622607,121.0,0.11227523537787203
CZCE.JR,CZCE.JR,2868.0,2020-03-13 00:00:00+08:00,2922.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.01865339059113381,58.0,-0.1173877166511007
CZCE.LR,CZCE.LR,2500.0,2019-11-14 00:00:00+08:00,2697.0,2020-05-19 00:00:00+08:00,2019-07-23,-0.07584931228343779,187.0,-0.14804812290617536
CZCE.MA,CZCE.MA,2133.0,2019-09-16 00:00:00+08:00,2264.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.05960372085172295,121.0,-0.17979634802379238
CZCE.OI,CZCE.OI,6944.0,2019-09-16 00:00:00+08:00,6978.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.004884365406533332,121.0,-0.014733829532104678
CZCE.PM,CZCE.PM,2204.0,2020-01-15 00:00:00+08:00,2204.0,2020-03-13 00:00:00+08:00,2019-07-23,0.0,58.0,0.0
CZCE.RI,CZCE.RI,2371.0,2019-09-16 00:00:00+08:00,2358.0,2020-01-15 00:00:00+08:00,2019-07-23,0.00549800496808932,121.0,0.01658489101944299
CZCE.RM,CZCE.RM,2398.0,2019-09-16 00:00:00+08:00,2268.0,2020-01-15 00:00:00+08:00,2019-07-23,0.055736670739816835,121.0,0.16813127950440618
CZCE.RS,CZCE.RS,4104.0,2019-09-16 00:00:00+08:00,4200.0,2019-11-14 00:00:00+08:00,2019-07-23,-0.023122417420854264,59.0,-0.14304546370528484
CZCE.SF,CZCE.SF,6220.0,2019-09-16 00:00:00+08:00,6086.0,2020-01-15 00:00:00+08:00,2019-07-23,0.021778855276308844,121.0,0.06569654690787378
CZCE.SM,CZCE.SM,7444.0,2019-09-16 00:00:00+08:00,7264.0,2020-01-15 00:00:00+08:00,2019-07-23,0.024477697481012205,121.0,0.07383768248404508
CZCE.SR,CZCE.SR,5201.0,2019-09-16 00:00:00+08:00,5126.0,2020-01-15 00:00:00+08:00,2019-07-23,0.014525286849055975,121.0,0.04381594793310273
CZCE.TA,CZCE.TA,5554.0,2019-09-16 00:00:00+08:00,5196.0,2020-01-15 00:00:00+08:00,2019-07-23,0.06662929007625464,121.0,0.2009891808085367
CZCE.WH,CZCE.WH,2334.0,2019-09-16 00:00:00+08:00,2443.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.045643258411239195,121.0,-0.13768420925704386
CZCE.ZC,CZCE.ZC,590.6,2019-09-06 00:00:00+08:00,590.8,2019-11-07 00:00:00+08:00,2019-07-23,-0.0003385813474023418,62.0,-0.0019932611580944313
DCE.A,DCE.A,3399.0,2019-09-16 00:00:00+08:00,3412.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.0038173589154537712,121.0,-0.011515173587939062
DCE.B,DCE.B,3032.0,2019-09-16 00:00:00+08:00,3052.0,2020-05-19 00:00:00+08:00,2019-07-23,-0.006574645642085357,246.0,-0.009755063655939656
DCE.BB,DCE.BB,153.0,2019-10-21 00:00:00+08:00,166.7,2020-07-14 00:00:00+08:00,2019-07-23,-0.08575786836431276,267.0,-0.11723453914971595
DCE.C,DCE.C,1915.0,2019-09-16 00:00:00+08:00,1968.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.027300175997452412,121.0,-0.08235177057082751
DCE.CS,DCE.CS,2328.0,2019-09-16 00:00:00+08:00,2378.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.021250268399398666,121.0,-0.06410204930397119
DCE.EG,DCE.EG,4481.0,2019-09-25 00:00:00+08:00,4419.0,2020-01-21 00:00:00+08:00,2019-07-23,0.013932809655403163,118.0,0.0430972502052725
DCE.FB,DCE.FB,63.75,2019-08-14 00:00:00+08:00,61.9,2019-09-16 00:00:00+08:00,2019-07-23,0.02944900434798518,33.0,0.3257238359701391
DCE.I,DCE.I,883.5,2019-09-16 00:00:00+08:00,763.0,2020-01-15 00:00:00+08:00,2019-07-23,0.14663326047529407,121.0,0.4423234716816722
DCE.J,DCE.J,2151.5,2019-09-16 00:00:00+08:00,2182.5,2020-01-15 00:00:00+08:00,2019-07-23,-0.014305735435102891,121.0,-0.043153664742252525
DCE.JD,DCE.JD,4762.0,2019-09-25 00:00:00+08:00,4446.0,2020-01-21 00:00:00+08:00,2019-07-23,0.06866293252266621,118.0,0.21238957941333192
DCE.JM,DCE.JM,1395.5,2019-09-16 00:00:00+08:00,1383.0,2020-01-15 00:00:00+08:00,2019-07-23,0.008997721311618564,121.0,0.02714188660116344
DCE.L,DCE.L,7765.0,2019-09-16 00:00:00+08:00,7585.0,2020-01-15 00:00:00+08:00,2019-07-23,0.023453843800154806,121.0,0.0707491982401364
DCE.M,DCE.M,2807.0,2019-09-16 00:00:00+08:00,2843.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.012743535289117243,121.0,-0.03844124281427928
DCE.P,DCE.P,4230.0,2019-09-16 00:00:00+08:00,4406.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.04076525532196477,121.0,-0.12296957183898463
DCE.PP,DCE.PP,8662.0,2019-09-16 00:00:00+08:00,8208.0,2020-01-15 00:00:00+08:00,2019-07-23,0.053836354364021226,121.0,0.16239892018898966
DCE.V,DCE.V,6880.0,2019-09-16 00:00:00+08:00,6660.0,2020-01-15 00:00:00+08:00,2019-07-23,0.03249916739295455,121.0,0.09803467849940836
DCE.Y,DCE.Y,5438.0,2019-09-16 00:00:00+08:00,5580.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.025777430182940583,121.0,-0.07775836377498606
INE.SC,INE.SC,433.8,2019-08-30 00:00:00+08:00,414.2,2019-07-31 00:00:00+08:00,2019-07-23,0.04623464943129018,30.0,0.5625215680806972
SHFE.AG,SHFE.AG,3937.0,2019-12-16 00:00:00+08:00,3967.0,2020-02-17 00:00:00+08:00,2019-07-23,-0.00759112957059263,63.0,-0.043980353861369996
SHFE.AL,SHFE.AL,13800.0,2019-09-16 00:00:00+08:00,13815.0,2019-10-15 00:00:00+08:00,2019-07-23,-0.0010863662122208519,29.0,-0.013673229912434859
SHFE.AU,SHFE.AU,319.45,2019-12-16 00:00:00+08:00,318.1,2019-10-15 00:00:00+08:00,2019-07-23,0.004234968293253709,62.0,0.024931668178025865
SHFE.BU,SHFE.BU,3346.0,2019-12-16 00:00:00+08:00,3204.0,2020-06-15 00:00:00+08:00,2019-07-23,0.04336557335851944,182.0,0.08696941909812965
SHFE.CU,SHFE.CU,47340.0,2019-09-16 00:00:00+08:00,47280.0,2019-08-15 00:00:00+08:00,2019-07-23,0.0012682309879951483,32.0,0.01446575970681966
SHFE.FU,SHFE.FU,2410.0,2019-12-20 00:00:00+08:00,2915.0,2019-08-30 00:00:00+08:00,2019-07-23,-0.1902430722998921,112.0,-0.6199885838344698
SHFE.HC,SHFE.HC,3885.0,2019-10-15 00:00:00+08:00,3708.0,2020-01-15 00:00:00+08:00,2019-07-23,0.04663033611600206,92.0,0.18500079002544292
SHFE.NI,SHFE.NI,113130.0,2019-10-15 00:00:00+08:00,112970.0,2019-09-16 00:00:00+08:00,2019-07-23,0.0014153031995381346,29.0,0.017813298890738592
SHFE.PB,SHFE.PB,16455.0,2019-09-16 00:00:00+08:00,16435.0,2019-08-15 00:00:00+08:00,2019-07-23,0.0012161752791205764,32.0,0.013871999277469075
SHFE.RB,SHFE.RB,3949.0,2019-10-15 00:00:00+08:00,3730.0,2020-01-15 00:00:00+08:00,2019-07-23,0.05705414864878829,92.0,0.22635613322617093
SHFE.RU,SHFE.RU,10730.0,2019-09-16 00:00:00+08:00,11670.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.08397788965585745,121.0,-0.2533217332594047
SHFE.SN,SHFE.SN,134930.0,2019-09-16 00:00:00+08:00,136310.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.01017557814005571,121.0,-0.030694925794382925
SHFE.SP,SHFE.SP,4636.0,2019-09-16 00:00:00+08:00,4718.0,2020-01-15 00:00:00+08:00,2019-07-23,-0.017533055507978058,121.0,-0.05288896909431398
SHFE.WR,SHFE.WR,4134.0,2019-10-15 00:00:00+08:00,4266.0,2019-09-16 00:00:00+08:00,2019-07-23,-0.03143115878958234,29.0,-0.39559906752405355
SHFE.ZN,SHFE.ZN,19280.0,2019-09-16 00:00:00+08:00,19250.0,2019-10-15 00:00:00+08:00,2019-07-23,0.0015572284486063037,29.0,0.0195995994393552
CZCE.AP,CZCE.AP,9202.0,2019-10-21 00:00:00+08:00,8573.0,2020-01-15 00:00:00+08:00,2019-07-24,0.07080312203665805,86.0,0.300501622597444
CZCE.CF,CZCE.CF,13155.0,2019-09-16 00:00:00+08:00,13770.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.04569039824830741,121.0,-0.13782640793910914
CZCE.CJ,CZCE.CJ,10090.0,2019-12-13 00:00:00+08:00,10130.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.003956483895074369,33.0,-0.04376110974854984
CZCE.CY,CZCE.CY,21295.0,2020-01-15 00:00:00+08:00,21695.0,2020-05-19 00:00:00+08:00,2019-07-24,-0.01860951587513725,125.0,-0.05433978635540077
CZCE.FG,CZCE.FG,1482.0,2019-09-16 00:00:00+08:00,1430.0,2020-01-15 00:00:00+08:00,2019-07-24,0.035718082602079246,121.0,0.10774462933685061
CZCE.JR,CZCE.JR,2868.0,2020-03-13 00:00:00+08:00,2868.0,2020-05-19 00:00:00+08:00,2019-07-24,0.0,67.0,0.0
CZCE.LR,CZCE.LR,2500.0,2019-11-14 00:00:00+08:00,2697.0,2020-05-19 00:00:00+08:00,2019-07-24,-0.07584931228343779,187.0,-0.14804812290617536
CZCE.MA,CZCE.MA,2106.0,2019-09-16 00:00:00+08:00,2237.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.06034526879620875,121.0,-0.1820332488480677
CZCE.OI,CZCE.OI,6966.0,2019-09-16 00:00:00+08:00,6987.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.003010107626504224,121.0,-0.009080076724578858
CZCE.PM,CZCE.PM,2204.0,2020-01-15 00:00:00+08:00,2204.0,2020-03-13 00:00:00+08:00,2019-07-24,0.0,58.0,0.0
CZCE.RI,CZCE.RI,2388.0,2019-09-16 00:00:00+08:00,2375.0,2020-01-15 00:00:00+08:00,2019-07-24,0.005458758043751104,121.0,0.016466501536935147
CZCE.RM,CZCE.RM,2377.0,2019-09-16 00:00:00+08:00,2246.0,2020-01-15 00:00:00+08:00,2019-07-24,0.05668833206180553,121.0,0.17100199340957864
CZCE.RS,CZCE.RS,4098.0,2019-09-16 00:00:00+08:00,4201.0,2019-11-14 00:00:00+08:00,2019-07-24,-0.024823542370537008,59.0,-0.15356937229230522
CZCE.SF,CZCE.SF,6180.0,2019-09-16 00:00:00+08:00,6086.0,2020-01-15 00:00:00+08:00,2019-07-24,0.015327219994820063,121.0,0.04623500246371341
CZCE.SM,CZCE.SM,7454.0,2019-09-16 00:00:00+08:00,7314.0,2020-01-15 00:00:00+08:00,2019-07-24,0.018960481329877203,121.0,0.05719484037524941
CZCE.SR,CZCE.SR,5276.0,2019-09-16 00:00:00+08:00,5204.0,2020-01-15 00:00:00+08:00,2019-07-24,0.013740674204809273,121.0,0.0414491411963255
CZCE.TA,CZCE.TA,5406.0,2019-09-16 00:00:00+08:00,5166.0,2020-01-15 00:00:00+08:00,2019-07-24,0.04541075318060717,121.0,0.13698285050348444
CZCE.WH,CZCE.WH,2335.0,2019-09-16 00:00:00+08:00,2451.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.04848421342511494,121.0,-0.14625403223278474
CZCE.ZC,CZCE.ZC,593.4,2019-09-06 00:00:00+08:00,592.0,2019-11-07 00:00:00+08:00,2019-07-24,0.0023620729727157528,62.0,0.013905752178084672
DCE.A,DCE.A,3383.0,2019-09-16 00:00:00+08:00,3393.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.0029515960035216868,121.0,-0.008903574721367071
DCE.B,DCE.B,3023.0,2019-09-16 00:00:00+08:00,3043.0,2020-05-19 00:00:00+08:00,2019-07-24,-0.006594155117513024,246.0,-0.00978401064183843
DCE.BB,DCE.BB,153.0,2019-10-21 00:00:00+08:00,166.7,2020-06-12 00:00:00+08:00,2019-07-24,-0.08575786836431276,235.0,-0.13319839128925173
DCE.C,DCE.C,1920.0,2019-09-16 00:00:00+08:00,1972.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.026723070140753508,121.0,-0.08061091406095067
DCE.CS,DCE.CS,2338.0,2019-09-16 00:00:00+08:00,2376.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.016122538450521834,121.0,-0.0486341035904171
DCE.EG,DCE.EG,4419.0,2019-09-25 00:00:00+08:00,4397.0,2020-01-21 00:00:00+08:00,2019-07-24,0.004990935949929803,118.0,0.015438064590884561
DCE.FB,DCE.FB,63.25,2019-08-14 00:00:00+08:00,61.45,2019-09-16 00:00:00+08:00,2019-07-24,0.02887129159558567,33.0,0.31933398279965974
DCE.I,DCE.I,861.5,2019-09-16 00:00:00+08:00,738.0,2020-01-15 00:00:00+08:00,2019-07-24,0.15473123136751185,121.0,0.4667512351168746
DCE.J,DCE.J,2125.0,2019-09-16 00:00:00+08:00,2159.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.01587334915629012,121.0,-0.04788241687641235
DCE.JD,DCE.JD,4740.0,2019-09-25 00:00:00+08:00,4426.0,2020-01-21 00:00:00+08:00,2019-07-24,0.0685408940781273,118.0,0.21201208761454632
DCE.JM,DCE.JM,1401.0,2019-09-16 00:00:00+08:00,1388.0,2020-01-15 00:00:00+08:00,2019-07-24,0.0093224052702573,121.0,0.028121305154081937
DCE.L,DCE.L,7680.0,2019-09-16 00:00:00+08:00,7545.0,2020-01-15 00:00:00+08:00,2019-07-24,0.017734454939768475,121.0,0.05349649630591317
DCE.M,DCE.M,2789.0,2019-09-16 00:00:00+08:00,2826.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.013179175616983832,121.0,-0.03975536446445536
DCE.P,DCE.P,4278.0,2019-09-16 00:00:00+08:00,4444.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.03806926111716969,121.0,-0.11483702733691684
DCE.PP,DCE.PP,8645.0,2019-09-16 00:00:00+08:00,8226.0,2020-01-15 00:00:00+08:00,2019-07-24,0.04968124932702155,121.0,0.14986492565589146
DCE.V,DCE.V,6870.0,2019-09-16 00:00:00+08:00,6670.0,2020-01-15 00:00:00+08:00,2019-07-24,0.02954424630672552,121.0,0.0891210735698745
DCE.Y,DCE.Y,5474.0,2019-09-16 00:00:00+08:00,5612.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.0248975516217272,121.0,-0.07510418464405312
INE.SC,INE.SC,436.7,2019-08-30 00:00:00+08:00,431.0,2019-07-31 00:00:00+08:00,2019-07-24,0.01313837038776736,30.0,0.15985017305116953
SHFE.AG,SHFE.AG,3979.0,2019-12-16 00:00:00+08:00,4003.0,2020-02-17 00:00:00+08:00,2019-07-24,-0.0060135485656450105,63.0,-0.03484040042000681
SHFE.AL,SHFE.AL,13775.0,2019-09-16 00:00:00+08:00,13790.0,2019-10-15 00:00:00+08:00,2019-07-24,-0.0010883367662323025,29.0,-0.013698031712923808
SHFE.AU,SHFE.AU,320.05,2019-12-16 00:00:00+08:00,318.75,2019-10-15 00:00:00+08:00,2019-07-24,0.004070137115376517,62.0,0.023961291082458525
SHFE.BU,SHFE.BU,3354.0,2019-12-16 00:00:00+08:00,3206.0,2020-06-15 00:00:00+08:00,2019-07-24,0.04512960921365591,182.0,0.09050718331310113
SHFE.CU,SHFE.CU,46990.0,2019-09-16 00:00:00+08:00,47040.0,2019-10-15 00:00:00+08:00,2019-07-24,-0.0010634904756471116,29.0,-0.01338531115900675
SHFE.FU,SHFE.FU,2430.0,2019-12-20 00:00:00+08:00,2896.0,2019-08-30 00:00:00+08:00,2019-07-24,-0.1754392171710128,112.0,-0.5717438773876756
SHFE.HC,SHFE.HC,3828.0,2019-10-15 00:00:00+08:00,3663.0,2020-01-15 00:00:00+08:00,2019-07-24,0.044059989794030495,92.0,0.17480322037849055
SHFE.NI,SHFE.NI,111950.0,2019-10-15 00:00:00+08:00,111750.0,2019-09-16 00:00:00+08:00,2019-07-24,0.001788109551085514,29.0,0.0225055167636625
SHFE.PB,SHFE.PB,16520.0,2019-09-16 00:00:00+08:00,16500.0,2019-08-15 00:00:00+08:00,2019-07-24,0.0012113871862970882,32.0,0.013817385093701163
SHFE.RB,SHFE.RB,3901.0,2019-10-15 00:00:00+08:00,3689.0,2020-01-15 00:00:00+08:00,2019-07-24,0.05587751190998098,92.0,0.2216879548602506
SHFE.RU,SHFE.RU,10650.0,2019-09-16 00:00:00+08:00,11595.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.08501407855206083,121.0,-0.2564474270372083
SHFE.SN,SHFE.SN,132930.0,2019-09-16 00:00:00+08:00,134260.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.009955544631097695,121.0,-0.030031188350005445
SHFE.SP,SHFE.SP,4554.0,2019-09-16 00:00:00+08:00,4642.0,2020-01-15 00:00:00+08:00,2019-07-24,-0.019139340210697395,121.0,-0.057734373362847514
SHFE.WR,SHFE.WR,4079.0,2019-10-15 00:00:00+08:00,4227.0,2019-09-16 00:00:00+08:00,2019-07-24,-0.03564066124923149,29.0,-0.4485807364127411
SHFE.ZN,SHFE.ZN,19280.0,2019-09-16 00:00:00+08:00,19250.0,2019-10-15 00:00:00+08:00,2019-07-24,0.0015572284486063037,29.0,0.0195995994393552
CZCE.AP,CZCE.AP,9203.0,2019-10-21 00:00:00+08:00,8540.0,2020-01-15 00:00:00+08:00,2019-07-25,0.07476851005624133,86.0,0.31733146709916377
CZCE.CF,CZCE.CF,13250.0,2019-09-16 00:00:00+08:00,13870.0,2020-01-15 00:00:00+08:00,2019-07-25,-0.045730681894509004,121.0,-0.13794792472310566
CZCE.CJ,CZCE.CJ,10100.0,2019-12-13 00:00:00+08:00,10130.0,2020-01-15 00:00:00+08:00,2019-07-25,-0.002965894413378288,33.0,-0.03280458972372955
CZCE.CY,CZCE.CY,21405.0,2020-01-15 00:00:00+08:00,21695.0,2020-05-19 00:00:00+08:00,2019-07-25,-0.01345727965340454,125.0,-0.03929525658794125
CZCE.FG,CZCE.FG,1494.0,2019-09-16 00:00:00+08:00,1440.0,2020-01-15 00:00:00+08:00,2019-07-25,0.0368139731227164,121.0,0.11105041479166518
CZCE.JR,CZCE.JR,2922.0,2020-01-15 00:00:00+08:00,2868.0,2020-03-13 00:00:00+08:00,2019-07-25,0.018653390591133835,58.0,0.11738771665110086
CZCE.LR,CZCE.LR,2541.0,2019-11-14 00:00:00+08:00,2697.0,2020-05-19 00:00:00+08:00,2019-07-25,-0.059582339819565865,187.0,-0.11629708039647882
CZCE.MA,CZCE.MA,2098.0,2019-09-16 00:00:00+08:00,2231.0,2020-01-15 00:00:00+08:00,2019-07-25,-0.06146540547629002,121.0,-0.18541217354418063
CZCE.OI,CZCE.OI,6953.0,2019-09-16 00:00:00+08:00,6978.0,2020-01-15 00:00:00+08:00,2019-07-25,-0.0035891216477016126,121.0,-0.010826689267860238
CZCE.PM,CZCE.PM,2204.0,2020-01-15 00:00:00+08:00,2204.0,2020-03-13 00:00:00+08:00,2019-07-25,0.0,58.0,0.0
CZCE.RI,CZCE.RI,2387.0,2019-09-16 00:00:00+08:00,2374.0,2020-01-15 00:00:00+08:00,2019-07-25,0.005461051169216695,121.0,0.01647341881623218
CZCE.RM,CZCE.RM,2382.0,2019-09-16 00:00:00+08:00,2248.0,2020-01-15 00:00:00+08:00,2019-07-25,0.05789953890166372,121.0,0.17465563387691949
CZCE.RS,CZCE.RS,4099.0,2019-09-16 00:00:00+08:00,4201.0,2019-11-14 00:00:00+08:00,2019-07-25,-0.02457955066504446,59.0,-0.15205993208035978
CZCE.SF,CZCE.SF,6126.0,2019-09-16 00:00:00+08:00,6050.0,2020-01-15 00:00:00+08:00,2019-07-25,0.012483736367833429,121.0,0.03765755185338183
CZCE.SM,CZCE.SM,7488.0,2019-09-16 00:00:00+08:00,7360.0,2020-01-15 00:00:00+08:00,2019-07-25,0.017241806434505954,121.0,0.0520104078396254
CZCE.SR,CZCE.SR,5258.0,2020-01-15 00:00:00+08:00,5280.0,2019-09-16 00:00:00+08:00,2019-07-25,-0.0041753714104806215,121.0,-0.012595128634920882
CZCE.TA,CZCE.TA,5394.0,2019-09-16 00:00:00+08:00,5166.0,2020-01-15 00:00:00+08:00,2019-07-25,0.04318853004388955,121.0,0.1302794501323941
CZCE.WH,CZCE.WH,2328.0,2019-09-16 00:00:00+08:00,2451.0,2020-01-15 00:00:00+08:00,2019-07-25,-0.05148657467678418,121.0,-0.15531074179360516
CZCE.ZC,CZCE.ZC,592.8,2019-09-06 00:00:00+08:00,591.6,2019-11-07 00:00:00+08:00,2019-07-25,0.002026343145232246,62.0,0.011929278193705964
DCE.A,DCE.A,3403.0,2019-09-16 00:00:00+08:00,3413.0,2020-01-15 00:00:00+08:00,2019-07-25,-0.0029342744058012673,121.0,-0.008851323620805474
DCE.B,DCE.B,3066.0,2019-09-16 00:00:00+08:00,3085.0,2020-01-15 00:00:00+08:00,2019-07-25,-0.006177876907728756,121.0,-0.018635744391082613
DCE.BB,DCE.BB,153.0,2019-10-21 00:00:00+08:00,166.7,2020-06-12 00:00:00+08:00,2019-07-25,-0.08575786836431276,235.0,-0.13319839128925173
DCE.C,DCE.C,1927.0,2019-09-16 00:00:00+08:00,1977.0,2020-01-15 00:00:00+08:00,2019-07-25,-0.025616154756250568,121.0,-0.07727187178538394
DCE.CS,DCE.CS,2347.0,2019-09-16 00:00:00+08:00,2379.0,2020-01-15 00:00:00+08:00,2019-07-25,-0.013542314451934134,121.0,-0.040850783264098835
DCE.EG,DCE.EG,4457.0,2019-09-25 00:00:00+08:00,4420.0,2020-01-21 00:00:00+08:00,2019-07-25,0.008336197874811982,118.0,0.025785696816155706
DCE.FB,DCE.FB,62.35,2019-08-14 00:00:00+08:00,60.95,2019-09-16 00:00:00+08:00,2019-07-25,0.022709816198764846,33.0,0.25118433068330814
