,underlying_symbol_y,settle_price_m,delisted_date_x,settle_price_sm,delisted_date_y,date,price_div_log,date_minus,factor
DCE.M,DCE.M,2810.0,2020-09-14 00:00:00+08:00,2881.0,2021-01-15 00:00:00+08:00,2020-06-10,-0.024952972756737038,123.0,-0.07303309099532791
DCE.P,DCE.P,5028.0,2020-09-14 00:00:00+08:00,4960.0,2021-01-15 00:00:00+08:00,2020-06-10,0.01361654999116484,123.0,0.03985331704731172
DCE.PG,DCE.PG,3556.0,2020-11-25 00:00:00+08:00,3574.0,2020-12-28 00:00:00+08:00,2020-06-10,-0.005049099085578168,33.0,-0.055081080933580016
DCE.PP,DCE.PP,7410.0,2020-09-14 00:00:00+08:00,7105.0,2021-01-15 00:00:00+08:00,2020-06-10,0.042031677758931525,123.0,0.12301954466028739
DCE.RR,DCE.RR,3447.0,2020-09-14 00:00:00+08:00,3396.0,2020-08-14 00:00:00+08:00,2020-06-10,0.014906019085627543,31.0,0.17310215712341662
DCE.V,DCE.V,6345.0,2020-09-14 00:00:00+08:00,6150.0,2021-01-15 00:00:00+08:00,2020-06-10,0.03121501934792451,123.0,0.09136103223782784
DCE.Y,DCE.Y,5732.0,2020-09-14 00:00:00+08:00,5802.0,2021-01-15 00:00:00+08:00,2020-06-10,-0.012138175733286837,123.0,-0.03552636799986392
INE.NR,INE.NR,9010.0,2020-09-15 00:00:00+08:00,8910.0,2020-08-17 00:00:00+08:00,2020-06-10,0.011160830137528555,29.0,0.13854823619000964
INE.SC,INE.SC,314.9,2020-08-31 00:00:00+08:00,302.3,2020-07-31 00:00:00+08:00,2020-06-10,0.04083522632156655,31.0,0.4742155314762567
SHFE.AG,SHFE.AG,4329.0,2020-12-15 00:00:00+08:00,4311.0,2020-10-15 00:00:00+08:00,2020-06-10,0.004166672694845912,61.0,0.02459019951056604
SHFE.AL,SHFE.AL,13620.0,2020-07-15 00:00:00+08:00,13410.0,2020-08-17 00:00:00+08:00,2020-06-10,0.015538603427779166,33.0,0.16951203739395454
SHFE.AU,SHFE.AU,390.34,2020-12-15 00:00:00+08:00,389.8,2020-10-15 00:00:00+08:00,2020-06-10,0.0013843671295953007,61.0,0.008170035518923086
SHFE.BU,SHFE.BU,2614.0,2020-12-15 00:00:00+08:00,2572.0,2020-09-15 00:00:00+08:00,2020-06-10,0.01619780882665734,91.0,0.06407924370985321
SHFE.CU,SHFE.CU,46600.0,2020-07-15 00:00:00+08:00,46550.0,2020-08-17 00:00:00+08:00,2020-06-10,0.0010735374085241852,33.0,0.011711317183900201
SHFE.FU,SHFE.FU,1745.0,2020-08-31 00:00:00+08:00,1937.0,2020-12-24 00:00:00+08:00,2020-06-10,-0.10438582877046833,115.0,-0.32677302919450957
SHFE.HC,SHFE.HC,3532.0,2020-10-15 00:00:00+08:00,3410.0,2021-01-15 00:00:00+08:00,2020-06-10,0.03515199144628826,92.0,0.13755127087678015
SHFE.NI,SHFE.NI,103490.0,2020-08-17 00:00:00+08:00,103640.0,2020-09-15 00:00:00+08:00,2020-06-10,-0.0014483660138275005,29.0,-0.017979716033720696
SHFE.PB,SHFE.PB,14395.0,2020-07-15 00:00:00+08:00,14350.0,2020-08-17 00:00:00+08:00,2020-06-10,0.0031309818585089867,33.0,0.03415616572918895
SHFE.RB,SHFE.RB,3602.0,2020-10-15 00:00:00+08:00,3445.0,2021-01-15 00:00:00+08:00,2020-06-10,0.044565342288142386,92.0,0.1743861219970789
SHFE.RU,SHFE.RU,10590.0,2020-09-15 00:00:00+08:00,11830.0,2021-01-15 00:00:00+08:00,2020-06-10,-0.11072851837698033,122.0,-0.3267398902927288
SHFE.SN,SHFE.SN,137820.0,2020-08-17 00:00:00+08:00,139030.0,2020-07-15 00:00:00+08:00,2020-06-10,-0.008741251252390093,33.0,-0.0953591045715283
SHFE.SP,SHFE.SP,4452.0,2020-09-15 00:00:00+08:00,4580.0,2021-01-15 00:00:00+08:00,2020-06-10,-0.028345564712795167,122.0,-0.08364264997218246
SHFE.SS,SHFE.SS,12885.0,2020-08-17 00:00:00+08:00,12835.0,2020-09-15 00:00:00+08:00,2020-06-10,0.0038880297812245563,29.0,0.04826519728416691
SHFE.WR,SHFE.WR,3915.0,2021-01-15 00:00:00+08:00,3976.0,2020-10-15 00:00:00+08:00,2020-06-10,-0.015460959351561183,92.0,-0.06049940615828289
SHFE.ZN,SHFE.ZN,16440.0,2020-07-15 00:00:00+08:00,16370.0,2020-08-17 00:00:00+08:00,2020-06-10,0.0042669982449902635,33.0,0.046549071763530146
CZCE.AP,CZCE.AP,8280.0,2020-10-22 00:00:00+08:00,8332.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.0062605550015572345,85.0,-0.026515291771301228
CZCE.CF,CZCE.CF,11975.0,2020-09-14 00:00:00+08:00,12485.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.04170678043475757,123.0,-0.12206862566270509
CZCE.CJ,CZCE.CJ,10090.0,2020-09-14 00:00:00+08:00,10570.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.04647496551662872,123.0,-0.1360242893169621
CZCE.CY,CZCE.CY,19500.0,2020-09-14 00:00:00+08:00,20135.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.032045128733716365,123.0,-0.0937906206840479
CZCE.FG,CZCE.FG,1435.0,2020-09-14 00:00:00+08:00,1387.0,2021-01-15 00:00:00+08:00,2020-06-11,0.03402170787888989,123.0,0.0995757303772387
CZCE.JR,CZCE.JR,2782.0,2020-07-14 00:00:00+08:00,2802.0,2020-09-14 00:00:00+08:00,2020-06-11,-0.007163354413564073,62.0,-0.04159367078843655
CZCE.LR,CZCE.LR,2690.0,2020-07-14 00:00:00+08:00,,,2020-06-11,,,
CZCE.MA,CZCE.MA,1738.0,2020-09-14 00:00:00+08:00,1904.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.0912219095259733,123.0,-0.2669909547101657
CZCE.OI,CZCE.OI,7257.0,2020-09-14 00:00:00+08:00,6933.0,2021-01-15 00:00:00+08:00,2020-06-11,0.04567390033564656,123.0,0.13367970829945336
CZCE.PM,CZCE.PM,2177.0,2020-07-14 00:00:00+08:00,2245.0,2020-09-14 00:00:00+08:00,2020-06-11,-0.030757738941807267,62.0,-0.17859332288791316
CZCE.RI,CZCE.RI,2584.0,2020-09-14 00:00:00+08:00,2700.0,2021-03-12 00:00:00+08:00,2020-06-11,-0.043913187089927995,179.0,-0.08831702431493899
CZCE.RM,CZCE.RM,2350.0,2020-09-14 00:00:00+08:00,2295.0,2021-01-15 00:00:00+08:00,2020-06-11,0.023682484643559105,123.0,0.0693145892006608
CZCE.RS,CZCE.RS,4815.0,2020-08-14 00:00:00+08:00,4485.0,2020-09-14 00:00:00+08:00,2020-06-11,0.0709975497393294,31.0,0.8244876743922124
CZCE.SA,CZCE.SA,1431.0,2020-09-14 00:00:00+08:00,1528.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.06558619017001487,123.0,-0.19195958098540936
CZCE.SF,CZCE.SF,5830.0,2020-08-14 00:00:00+08:00,5668.0,2020-09-14 00:00:00+08:00,2020-06-11,0.028180678533966982,31.0,0.3272594926525198
CZCE.SM,CZCE.SM,6558.0,2020-09-14 00:00:00+08:00,6514.0,2020-10-22 00:00:00+08:00,2020-06-11,0.006731971568414788,38.0,0.06377657275340325
CZCE.SR,CZCE.SR,5087.0,2020-09-14 00:00:00+08:00,4927.0,2021-01-15 00:00:00+08:00,2020-06-11,0.0319579822788019,123.0,0.0935355578891763
CZCE.TA,CZCE.TA,3712.0,2020-09-14 00:00:00+08:00,3856.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.038059561824345015,123.0,-0.11139383948588784
CZCE.UR,CZCE.UR,1527.0,2020-09-14 00:00:00+08:00,1513.0,2021-01-15 00:00:00+08:00,2020-06-11,0.009210591430276525,123.0,0.0269578285764191
CZCE.WH,CZCE.WH,2515.0,2020-09-14 00:00:00+08:00,2593.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.03054270300482479,123.0,-0.08939327708729208
CZCE.ZC,CZCE.ZC,549.2,2020-09-07 00:00:00+08:00,546.2,2020-11-06 00:00:00+08:00,2020-06-11,0.005477464854211349,60.0,0.03286478912526809
DCE.A,DCE.A,4695.0,2020-09-14 00:00:00+08:00,4168.0,2021-01-15 00:00:00+08:00,2020-06-11,0.11906180820916053,123.0,0.34847358500242104
DCE.B,DCE.B,3051.0,2020-08-14 00:00:00+08:00,3120.0,2020-09-14 00:00:00+08:00,2020-06-11,-0.02236359608685843,31.0,-0.25970627713771083
DCE.BB,DCE.BB,183.15,2020-08-14 00:00:00+08:00,180.75,2020-09-14 00:00:00+08:00,2020-06-11,0.013190628185949264,31.0,0.1531814886110237
DCE.C,DCE.C,2092.0,2020-09-14 00:00:00+08:00,2133.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.019408893286537048,123.0,-0.05680651693620599
DCE.CS,DCE.CS,2422.0,2020-09-14 00:00:00+08:00,2457.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.01434744840814154,123.0,-0.04199253192626792
DCE.EB,DCE.EB,5822.0,2020-09-25 00:00:00+08:00,6081.0,2021-01-26 00:00:00+08:00,2020-06-11,-0.04352531081454122,123.0,-0.12739115360353526
DCE.EG,DCE.EG,3704.0,2020-09-25 00:00:00+08:00,3870.0,2021-01-26 00:00:00+08:00,2020-06-11,-0.043841190257757484,123.0,-0.12831567880319264
DCE.FB,DCE.FB,1344.5,2020-09-14 00:00:00+08:00,1200.0,2020-06-12 00:00:00+08:00,2020-06-11,0.11370063993282764,94.0,0.43544925931721223
DCE.I,DCE.I,762.5,2020-09-14 00:00:00+08:00,686.0,2021-01-15 00:00:00+08:00,2020-06-11,0.10572488075568146,123.0,0.3094386753824823
DCE.J,DCE.J,1961.5,2020-09-14 00:00:00+08:00,1886.0,2021-01-15 00:00:00+08:00,2020-06-11,0.03925130245620435,123.0,0.11488186084742735
DCE.JD,DCE.JD,3926.0,2020-09-25 00:00:00+08:00,2897.0,2020-07-28 00:00:00+08:00,2020-06-11,0.30394537706705604,59.0,1.8545819617650876
DCE.JM,DCE.JM,1182.5,2020-09-14 00:00:00+08:00,1149.0,2021-01-15 00:00:00+08:00,2020-06-11,0.028738842517332257,123.0,0.0841136854165822
DCE.L,DCE.L,6660.0,2020-09-14 00:00:00+08:00,6650.0,2021-01-15 00:00:00+08:00,2020-06-11,0.0015026298845350965,123.0,0.0043979411254685755
DCE.M,DCE.M,2810.0,2020-09-14 00:00:00+08:00,2878.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.023911125119521714,123.0,-0.06998378083762452
DCE.P,DCE.P,4986.0,2020-09-14 00:00:00+08:00,4944.0,2021-01-15 00:00:00+08:00,2020-06-11,0.008459264945976543,123.0,0.024758824232126466
DCE.PG,DCE.PG,3440.0,2020-11-25 00:00:00+08:00,3445.0,2020-12-28 00:00:00+08:00,2020-06-11,-0.0014524330803148745,33.0,-0.0158447245125259
DCE.PP,DCE.PP,7345.0,2020-09-14 00:00:00+08:00,7059.0,2021-01-15 00:00:00+08:00,2020-06-11,0.0397164112125054,123.0,0.11624315476830849
DCE.RR,DCE.RR,3460.0,2020-09-14 00:00:00+08:00,3402.0,2020-08-14 00:00:00+08:00,2020-06-11,0.016905095095962778,31.0,0.19631723337247098
DCE.V,DCE.V,6290.0,2020-09-14 00:00:00+08:00,6120.0,2021-01-15 00:00:00+08:00,2020-06-11,0.027398974188114347,123.0,0.08019211957496881
DCE.Y,DCE.Y,5686.0,2020-09-14 00:00:00+08:00,5764.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.013624664908467612,123.0,-0.03987706802478325
INE.NR,INE.NR,8995.0,2020-09-15 00:00:00+08:00,8885.0,2020-08-17 00:00:00+08:00,2020-06-11,0.0123044057958817,29.0,0.15274434781094526
INE.SC,INE.SC,311.2,2020-08-31 00:00:00+08:00,299.1,2020-07-31 00:00:00+08:00,2020-06-11,0.03965782666833418,31.0,0.46054250324517115
SHFE.AG,SHFE.AG,4354.0,2020-12-15 00:00:00+08:00,4341.0,2020-10-15 00:00:00+08:00,2020-06-11,0.0029902264948990873,61.0,0.01764723833055199
SHFE.AL,SHFE.AL,13675.0,2020-07-15 00:00:00+08:00,13465.0,2020-08-17 00:00:00+08:00,2020-06-11,0.015475622044482683,33.0,0.1688249677579929
SHFE.AU,SHFE.AU,391.58,2020-12-15 00:00:00+08:00,391.2,2020-10-15 00:00:00+08:00,2020-06-11,0.0009708986684647155,61.0,0.005729893781103239
SHFE.BU,SHFE.BU,2570.0,2020-12-15 00:00:00+08:00,2524.0,2020-09-15 00:00:00+08:00,2020-06-11,0.018060954228161633,91.0,0.07144992881470535
SHFE.CU,SHFE.CU,47220.0,2020-07-15 00:00:00+08:00,47150.0,2020-08-17 00:00:00+08:00,2020-06-11,0.0014835225779002636,33.0,0.016183882668002875
SHFE.FU,SHFE.FU,1739.0,2020-08-31 00:00:00+08:00,1927.0,2020-12-24 00:00:00+08:00,2020-06-11,-0.10265415406008334,115.0,-0.32135213444895655
SHFE.HC,SHFE.HC,3539.0,2020-10-15 00:00:00+08:00,3415.0,2021-01-15 00:00:00+08:00,2020-06-11,0.03566670834057288,92.0,0.13956538046311126
SHFE.NI,SHFE.NI,103230.0,2020-08-17 00:00:00+08:00,103230.0,2020-09-15 00:00:00+08:00,2020-06-11,0.0,29.0,0.0
SHFE.PB,SHFE.PB,14310.0,2020-07-15 00:00:00+08:00,14255.0,2020-08-17 00:00:00+08:00,2020-06-11,0.0038508712037242133,33.0,0.04200950404062778
SHFE.RB,SHFE.RB,3593.0,2020-10-15 00:00:00+08:00,3439.0,2021-01-15 00:00:00+08:00,2020-06-11,0.04380677668125249,92.0,0.1714178217962054
SHFE.RU,SHFE.RU,10590.0,2020-09-15 00:00:00+08:00,11825.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.11030577476468163,122.0,-0.32549245012529004
SHFE.SN,SHFE.SN,137960.0,2020-08-17 00:00:00+08:00,138870.0,2020-07-15 00:00:00+08:00,2020-06-11,-0.006574455642648658,33.0,-0.07172133428343991
SHFE.SP,SHFE.SP,4428.0,2020-09-15 00:00:00+08:00,4556.0,2021-01-15 00:00:00+08:00,2020-06-11,-0.028497030738545252,122.0,-0.08408959890062534
SHFE.SS,SHFE.SS,12840.0,2020-08-17 00:00:00+08:00,12835.0,2020-09-15 00:00:00+08:00,2020-06-11,0.00038948393871130756,29.0,0.004834973032278301
SHFE.WR,SHFE.WR,3915.0,2021-01-15 00:00:00+08:00,3976.0,2020-10-15 00:00:00+08:00,2020-06-11,-0.015460959351561183,92.0,-0.06049940615828289
SHFE.ZN,SHFE.ZN,16560.0,2020-07-15 00:00:00+08:00,16510.0,2020-08-17 00:00:00+08:00,2020-06-11,0.003023891025076919,33.0,0.032987902091748206
CZCE.AP,CZCE.AP,8323.0,2020-10-22 00:00:00+08:00,8341.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.002160346495516619,85.0,-0.009149702804540975
CZCE.CF,CZCE.CF,11870.0,2020-09-14 00:00:00+08:00,12385.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.04247185431974627,123.0,-0.1243078663016964
CZCE.CJ,CZCE.CJ,10045.0,2020-09-14 00:00:00+08:00,10560.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.049998280011217734,123.0,-0.1463364293011251
CZCE.CY,CZCE.CY,19355.0,2020-09-14 00:00:00+08:00,20030.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.03428036564811546,123.0,-0.10033277750667939
CZCE.FG,CZCE.FG,1451.0,2020-09-14 00:00:00+08:00,1404.0,2021-01-15 00:00:00+08:00,2020-06-12,0.032927668298431446,123.0,0.09637366331248229
CZCE.JR,CZCE.JR,2782.0,2020-07-14 00:00:00+08:00,2819.0,2020-09-14 00:00:00+08:00,2020-06-12,-0.013212118630724369,62.0,-0.07671552753323826
CZCE.LR,CZCE.LR,2690.0,2020-07-14 00:00:00+08:00,,,2020-06-12,,,
CZCE.MA,CZCE.MA,1705.0,2020-09-14 00:00:00+08:00,1869.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.09183841773794564,123.0,-0.26879536898910916
CZCE.OI,CZCE.OI,7280.0,2020-09-14 00:00:00+08:00,6938.0,2021-01-15 00:00:00+08:00,2020-06-12,0.04811731366103664,123.0,0.14083116193474138
CZCE.PM,CZCE.PM,2177.0,2020-07-14 00:00:00+08:00,2245.0,2020-09-14 00:00:00+08:00,2020-06-12,-0.030757738941807267,62.0,-0.17859332288791316
CZCE.RI,CZCE.RI,2572.0,2020-09-14 00:00:00+08:00,2771.0,2020-11-13 00:00:00+08:00,2020-06-12,-0.07452445950546836,60.0,-0.44714675703281015
CZCE.RM,CZCE.RM,2345.0,2020-09-14 00:00:00+08:00,2291.0,2021-01-15 00:00:00+08:00,2020-06-12,0.023296998426884177,123.0,0.06818633685917319
CZCE.RS,CZCE.RS,4569.0,2020-09-14 00:00:00+08:00,4815.0,2020-08-14 00:00:00+08:00,2020-06-12,-0.05244168266895441,31.0,-0.609000185833019
CZCE.SA,CZCE.SA,1437.0,2020-09-14 00:00:00+08:00,1531.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.06336350957865884,123.0,-0.18545417437656245
CZCE.SF,CZCE.SF,5838.0,2020-08-14 00:00:00+08:00,5698.0,2020-09-14 00:00:00+08:00,2020-06-12,0.02427303635620655,31.0,0.28188042220110837
CZCE.SM,CZCE.SM,6704.0,2020-09-14 00:00:00+08:00,6634.0,2020-10-22 00:00:00+08:00,2020-06-12,0.010496422654921216,38.0,0.09943979357293783
CZCE.SR,CZCE.SR,5039.0,2020-09-14 00:00:00+08:00,4881.0,2021-01-15 00:00:00+08:00,2020-06-12,0.03185753279345064,123.0,0.09324155939546529
CZCE.TA,CZCE.TA,3660.0,2020-09-14 00:00:00+08:00,3812.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.04069083837868074,123.0,-0.11909513671808998
CZCE.UR,CZCE.UR,1523.0,2020-09-14 00:00:00+08:00,1511.0,2021-01-15 00:00:00+08:00,2020-06-12,0.007910390622422226,123.0,0.023152362797333344
CZCE.WH,CZCE.WH,2479.0,2020-09-14 00:00:00+08:00,2580.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.03993414588047261,123.0,-0.1168804269672369
CZCE.ZC,CZCE.ZC,545.2,2020-09-07 00:00:00+08:00,541.6,2020-11-06 00:00:00+08:00,2020-06-12,0.006624978224312442,60.0,0.039749869345874655
DCE.A,DCE.A,4700.0,2020-09-14 00:00:00+08:00,4185.0,2021-01-15 00:00:00+08:00,2020-06-12,0.11605580477457433,123.0,0.3396755261694859
DCE.B,DCE.B,3045.0,2020-08-14 00:00:00+08:00,3123.0,2020-09-14 00:00:00+08:00,2020-06-12,-0.025293177139081132,31.0,-0.29372721838932925
DCE.BB,DCE.BB,183.15,2020-08-14 00:00:00+08:00,180.75,2020-09-14 00:00:00+08:00,2020-06-12,0.013190628185949264,31.0,0.1531814886110237
DCE.C,DCE.C,2093.0,2020-09-14 00:00:00+08:00,2134.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.019399709415698945,123.0,-0.056779637314240815
DCE.CS,DCE.CS,2423.0,2020-09-14 00:00:00+08:00,2457.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.013934651704653408,123.0,-0.04078434645264412
DCE.EB,DCE.EB,5679.0,2020-09-25 00:00:00+08:00,5955.0,2021-01-26 00:00:00+08:00,2020-06-12,-0.04745604191196797,123.0,-0.13889573242527212
DCE.EG,DCE.EG,3627.0,2020-09-25 00:00:00+08:00,3808.0,2021-01-26 00:00:00+08:00,2020-06-12,-0.04869825662835362,123.0,-0.14253148281469355
DCE.FB,DCE.FB,1338.5,2020-09-14 00:00:00+08:00,1257.5,2020-07-14 00:00:00+08:00,2020-06-12,0.06242396098651291,62.0,0.3624617089539459
DCE.I,DCE.I,762.5,2020-09-14 00:00:00+08:00,678.5,2021-01-15 00:00:00+08:00,2020-06-12,0.11671802920664293,123.0,0.3416137440194427
DCE.J,DCE.J,1945.0,2020-09-14 00:00:00+08:00,1868.5,2021-01-15 00:00:00+08:00,2020-06-12,0.04012600712700805,123.0,0.11744197207904794
DCE.JD,DCE.JD,3837.0,2020-09-25 00:00:00+08:00,2895.0,2020-07-28 00:00:00+08:00,2020-06-12,0.28170570023985675,59.0,1.7188822387516685
DCE.JM,DCE.JM,1182.0,2020-09-14 00:00:00+08:00,1149.0,2021-01-15 00:00:00+08:00,2020-06-12,0.028315920117287858,123.0,0.08287586375791568
DCE.L,DCE.L,6580.0,2020-09-14 00:00:00+08:00,6540.0,2021-01-15 00:00:00+08:00,2020-06-12,0.006097579868118538,123.0,0.01784657522376157
DCE.M,DCE.M,2821.0,2020-09-14 00:00:00+08:00,2892.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.02485687227665904,123.0,-0.07275182129753865
DCE.P,DCE.P,4902.0,2020-09-14 00:00:00+08:00,4866.0,2021-01-15 00:00:00+08:00,2020-06-12,0.00737104074458995,123.0,0.021573777789043756
DCE.PG,DCE.PG,3338.0,2020-11-25 00:00:00+08:00,3357.0,2020-12-28 00:00:00+08:00,2020-06-12,-0.005675892758254592,33.0,-0.061918830090050093
DCE.PP,DCE.PP,7273.0,2020-09-14 00:00:00+08:00,6977.0,2021-01-15 00:00:00+08:00,2020-06-12,0.0415498362153041,123.0,0.12160927672771932
DCE.RR,DCE.RR,3442.0,2020-09-14 00:00:00+08:00,3390.0,2020-08-14 00:00:00+08:00,2020-06-12,0.015222776396988866,31.0,0.1767806291263223
DCE.V,DCE.V,6230.0,2020-09-14 00:00:00+08:00,6015.0,2021-01-15 00:00:00+08:00,2020-06-12,0.035119983372719536,123.0,0.1027901952372279
DCE.Y,DCE.Y,5634.0,2020-09-14 00:00:00+08:00,5716.0,2021-01-15 00:00:00+08:00,2020-06-12,-0.01444959061344016,123.0,-0.042291484722263885
