,roll_yield,near_by,deferred,date
CF,-0.021512812008558937,CF709,CF801,2017-07-28
AU,-0.019025540581862548,AU1712,AU1806,2017-07-28
M,-0.010541121175452292,m1709,m1801,2017-07-28
TF,-0.009838590663482378,TF1709,TF1712,2017-07-28
IH,-0.004552179410455794,IH1708,IH1709,2017-07-28
T,-0.0016845651965136156,T1709,T1712,2017-07-28
WR,-0.0,WR1708,WR1709,2017-07-28
CS,0.004614202396431064,cs1709,cs1801,2017-07-28
PB,0.006657420420408556,PB1709,PB1710,2017-07-28
TA,0.008131660351373998,TA709,TA801,2017-07-28
P,0.027711262986483985,p1709,p1801,2017-07-28
IF,0.033700605429086074,IF1708,IF1709,2017-07-28
SR,0.035515048114336076,SR709,SR801,2017-07-28
ZN,0.04689541356869452,ZN1709,ZN1710,2017-07-28
FB,0.0636628664486563,fb1709,fb1801,2017-07-28
RM,0.07558410847304844,RM709,RM801,2017-07-28
FG,0.09171019825403401,FG709,FG801,2017-07-28
FU,0.09328555221108845,FU1709,FU1710,2017-07-28
IC,0.0966176247278572,IC1708,IC1709,2017-07-28
J,0.1020745133365557,j1709,j1801,2017-07-28
I,0.11245910682434196,i1709,i1801,2017-07-28
JM,0.11299412540985565,jm1709,jm1801,2017-07-28
B,0.11302472049571137,b1803,b1805,2017-07-28
ZC,0.11420063977150396,ZC709,ZC801,2017-07-28
HC,0.11643233663228264,HC1710,HC1801,2017-07-28
V,0.12557887180661442,v1709,v1801,2017-07-28
SM,0.13546514081303743,SM709,SM801,2017-07-28
RB,0.14072665427732275,RB1710,RB1801,2017-07-28
RU,-0.6004899060116684,RU1709,RU1801,2017-07-31
BB,-0.1845405339279425,bb1709,bb1804,2017-07-31
MA,-0.12762660711419957,MA709,MA801,2017-07-31
WH,-0.12359784548703842,WH709,WH801,2017-07-31
BU,-0.11226733973448433,BU1709,BU1712,2017-07-31
Y,-0.0769519586327545,y1709,y1801,2017-07-31
OI,-0.0752278223046353,OI709,OI801,2017-07-31
AL,-0.07402353836021085,AL1709,AL1710,2017-07-31
JD,-0.0734970614649736,jd1709,jd1801,2017-07-31
PP,-0.06815606555068068,pp1709,pp1801,2017-07-31
C,-0.06137398163420538,c1709,c1801,2017-07-31
NI,-0.05515256202613797,NI1709,NI1801,2017-07-31
AG,-0.05092926141776233,AG1712,AG1806,2017-07-31
L,-0.04425791542511455,l1709,l1801,2017-07-31
A,-0.04298627668324775,a1709,a1801,2017-07-31
SN,-0.03640024765711636,SN1709,SN1801,2017-07-31
CF,-0.026530785156110518,CF709,CF801,2017-07-31
CU,-0.026002177021083768,CU1709,CU1710,2017-07-31
AU,-0.020395560953249705,AU1712,AU1806,2017-07-31
TA,-0.014951152279718185,TA709,TA801,2017-07-31
TF,-0.009850199929531027,TF1709,TF1712,2017-07-31
M,-0.004222379303639152,m1709,m1801,2017-07-31
T,-0.0019005886902989052,T1709,T1712,2017-07-31
WR,-0.0,WR1708,WR1709,2017-07-31
IH,0.0009096077321001776,IH1708,IH1709,2017-07-31
CS,0.001547588375820909,cs1709,cs1801,2017-07-31
PB,0.009786598340454714,PB1709,PB1710,2017-07-31
SR,0.01488836802638729,SR709,SR801,2017-07-31
P,0.019708100074622106,p1709,p1801,2017-07-31
IF,0.03034298859476532,IF1708,IF1709,2017-07-31
ZN,0.04116642116147098,ZN1709,ZN1710,2017-07-31
FB,0.04762004746887049,fb1709,fb1801,2017-07-31
FG,0.07476357014506378,FG709,FG801,2017-07-31
FU,0.09328555221108845,FU1709,FU1710,2017-07-31
V,0.09361829491088076,v1709,v1801,2017-07-31
IC,0.09730354741590197,IC1708,IC1709,2017-07-31
RM,0.10867433046889259,RM709,RM801,2017-07-31
HC,0.10985892486368187,HC1710,HC1801,2017-07-31
SM,0.11719237758341572,SM709,SM801,2017-07-31
I,0.12345212283442326,i1709,i1801,2017-07-31
B,0.12753062058036635,b1803,b1805,2017-07-31
ZC,0.13998176046814959,ZC709,ZC801,2017-07-31
J,0.1459344776830244,j1709,j1801,2017-07-31
RB,0.1495603332922918,RB1710,RB1801,2017-07-31
JM,0.15811219047170494,jm1709,jm1801,2017-07-31
RU,-0.6183137986051178,RU1709,RU1801,2017-08-01
FU,-0.45585048793406524,FU1709,FU1710,2017-08-01
WH,-0.12792412365289754,WH709,WH801,2017-08-01
BB,-0.1238026419630842,bb1709,bb1804,2017-08-01
BU,-0.12162598100827873,BU1709,BU1712,2017-08-01
MA,-0.1165666666082537,MA709,MA801,2017-08-01
OI,-0.0795755191710193,OI709,OI801,2017-08-01
AL,-0.07877036402984007,AL1709,AL1710,2017-08-01
Y,-0.07787650874399274,y1709,y1801,2017-08-01
JD,-0.07367355234499219,jd1709,jd1801,2017-08-01
PP,-0.0601907766994272,pp1709,pp1801,2017-08-01
C,-0.054120529673203396,c1709,c1801,2017-08-01
NI,-0.05368297032871422,NI1709,NI1801,2017-08-01
AG,-0.053336494164322554,AG1712,AG1806,2017-08-01
L,-0.048552351821947864,l1709,l1801,2017-08-01
CF,-0.043398570109902695,CF709,CF801,2017-08-01
SN,-0.03965795931377934,SN1709,SN1801,2017-08-01
A,-0.03852759019631302,a1709,a1801,2017-08-01
CU,-0.03820138522672249,CU1709,CU1710,2017-08-01
TA,-0.031220169983789244,TA709,TA801,2017-08-01
AU,-0.021111207735140292,AU1712,AU1806,2017-08-01
TF,-0.010068067470283684,TF1709,TF1712,2017-08-01
SR,-0.00637098989746338,SR709,SR801,2017-08-01
PB,-0.0032989690929425093,PB1709,PB1710,2017-08-01
T,-0.002114723813464627,T1709,T1712,2017-08-01
WR,-0.0,WR1708,WR1709,2017-08-01
IH,0.0026848640899556535,IH1708,IH1709,2017-08-01
CS,0.006185569201676072,cs1709,cs1801,2017-08-01
M,0.006335799609430654,m1709,m1801,2017-08-01
LR,0.029258681557494948,LR801,LR805,2017-08-01
IF,0.030127416268289887,IF1708,IF1709,2017-08-01
P,0.03844094331129405,p1709,p1801,2017-08-01
ZN,0.04976543201424993,ZN1709,ZN1710,2017-08-01
FG,0.07720225884416496,FG709,FG801,2017-08-01
FB,0.0858627659363789,fb1709,fb1801,2017-08-01
ZC,0.0941735462207291,ZC709,ZC801,2017-08-01
V,0.09735367529410462,v1709,v1801,2017-08-01
RM,0.09737696973650342,RM709,RM801,2017-08-01
SM,0.10059690171306107,SM709,SM801,2017-08-01
HC,0.1032870726739272,HC1710,HC1801,2017-08-01
IC,0.1037831794076164,IC1708,IC1709,2017-08-01
I,0.10782831855440327,i1709,i1801,2017-08-01
J,0.11392360284658011,j1709,j1801,2017-08-01
JM,0.12166177644896636,jm1709,jm1801,2017-08-01
B,0.13116258195034886,b1803,b1805,2017-08-01
RB,0.15325010574750972,RB1710,RB1801,2017-08-01
FU,-1.007323357767112,FU1710,FU1711,2017-08-02
RU,-0.6480922162712643,RU1709,RU1801,2017-08-02
BB,-0.21133658039672767,bb1709,bb1804,2017-08-02
BU,-0.1409969745586875,BU1709,BU1712,2017-08-02
WH,-0.13145838677519012,WH709,WH801,2017-08-02
MA,-0.12109536055614548,MA709,MA801,2017-08-02
JD,-0.1123782636418677,jd1709,jd1801,2017-08-02
OI,-0.08172934726941923,OI709,OI801,2017-08-02
Y,-0.06977058649280171,y1709,y1801,2017-08-02
PP,-0.06910706616446344,pp1709,pp1801,2017-08-02
AL,-0.06888420063387116,AL1709,AL1710,2017-08-02
L,-0.056398527819950015,l1709,l1801,2017-08-02
SN,-0.05345126661509303,SN1709,SN1801,2017-08-02
AG,-0.05291980649374626,AG1712,AG1806,2017-08-02
NI,-0.05250903558783596,NI1709,NI1801,2017-08-02
C,-0.04332205246438308,c1709,c1801,2017-08-02
TA,-0.043082440383602746,TA709,TA801,2017-08-02
A,-0.03381868294328941,a1709,a1801,2017-08-02
CU,-0.033532955952575355,CU1709,CU1710,2017-08-02
AU,-0.020046704438148367,AU1712,AU1806,2017-08-02
CF,-0.019907173246194804,CF709,CF801,2017-08-02
SR,-0.01515278170539737,SR709,SR801,2017-08-02
IH,-0.01160671196472173,IH1708,IH1709,2017-08-02
TF,-0.010474167153489535,TF1709,TF1712,2017-08-02
T,-0.0019013917489037043,T1709,T1712,2017-08-02
WR,-0.0,WR1708,WR1709,2017-08-02
CS,0.01234569643531963,cs1709,cs1801,2017-08-02
M,0.023512767314773877,m1709,m1801,2017-08-02
PB,0.026058642162093547,PB1709,PB1710,2017-08-02
IF,0.03201367814851865,IF1708,IF1709,2017-08-02
P,0.03533349640635703,p1709,p1801,2017-08-02
JM,0.04740504957396618,jm1709,jm1801,2017-08-02
ZN,0.06000664748933128,ZN1709,ZN1710,2017-08-02
J,0.06529882944586352,j1709,j1801,2017-08-02
FG,0.06645502169916936,FG709,FG801,2017-08-02
FB,0.08181418232597809,fb1709,fb1801,2017-08-02
IC,0.08200928085669126,IC1708,IC1709,2017-08-02
SM,0.08758492688311226,SM709,SM801,2017-08-02
ZC,0.100901755274176,ZC709,ZC801,2017-08-02
HC,0.10243291138258528,HC1710,HC1801,2017-08-02
RB,0.10664396612303026,RB1710,RB1801,2017-08-02
V,0.1135444340836254,v1709,v1801,2017-08-02
SF,0.11434514442181695,SF709,SF802,2017-08-02
I,0.12687450749884538,i1709,i1801,2017-08-02
RM,0.12858164193909616,RM709,RM801,2017-08-02
B,0.18407458670860538,b1803,b1805,2017-08-02
FU,-0.8366509517346528,FU1710,FU1711,2017-08-03
RU,-0.6196653234876808,RU1709,RU1801,2017-08-03
BB,-0.16044059672172375,bb1709,bb1804,2017-08-03
BU,-0.15269029402011886,BU1709,BU1712,2017-08-03
MA,-0.13045533581921667,MA709,MA801,2017-08-03
WH,-0.12218361733155808,WH709,WH801,2017-08-03
JD,-0.10986406406560996,jd1709,jd1801,2017-08-03
OI,-0.07983537343196928,OI709,OI801,2017-08-03
AL,-0.07788242539066924,AL1709,AL1710,2017-08-03
PP,-0.06581025060648621,pp1709,pp1801,2017-08-03
Y,-0.06297377831282039,y1709,y1801,2017-08-03
AG,-0.05278154581494825,AG1712,AG1806,2017-08-03
NI,-0.050022150937159296,NI1709,NI1801,2017-08-03
TA,-0.048914127074830706,TA709,TA801,2017-08-03
SN,-0.04465781449271573,SN1709,SN1801,2017-08-03
L,-0.041226864442008154,l1709,l1801,2017-08-03
CU,-0.038476986873263966,CU1709,CU1710,2017-08-03
C,-0.03789524071770172,c1709,c1801,2017-08-03
A,-0.026870569524224307,a1709,a1801,2017-08-03
AU,-0.019764782181361792,AU1712,AU1806,2017-08-03
IH,-0.011784703496712557,IH1708,IH1709,2017-08-03
SR,-0.011716857855679129,SR709,SR801,2017-08-03
TF,-0.00924001334882184,TF1709,TF1712,2017-08-03
PB,-0.006511123328491445,PB1709,PB1710,2017-08-03
CF,-0.005996004660896659,CF709,CF801,2017-08-03
T,-0.0010556039435296602,T1709,T1712,2017-08-03
WR,-0.0,WR1708,WR1709,2017-08-03
CS,0.0154004444977164,cs1709,cs1801,2017-08-03
J,0.026568439331130848,j1709,j1801,2017-08-03
IF,0.02974780570632545,IF1708,IF1709,2017-08-03
M,0.03350782447537953,m1709,m1801,2017-08-03
P,0.035888278451658026,p1709,p1801,2017-08-03
HC,0.041166744146190544,HC1710,HC1801,2017-08-03
JM,0.04578449262215997,jm1709,jm1801,2017-08-03
ZN,0.05399044994096579,ZN1709,ZN1710,2017-08-03
FG,0.06000200012000863,FG709,FG801,2017-08-03
SF,0.06825104476928043,SF709,SF802,2017-08-03
RB,0.07592795814081638,RB1710,RB1801,2017-08-03
IC,0.08228603671364562,IC1708,IC1709,2017-08-03
V,0.08802062509025375,v1709,v1801,2017-08-03
FB,0.08991682060737516,fb1709,fb1801,2017-08-03
SM,0.10648932162836172,SM709,SM801,2017-08-03
ZC,0.13664799076455245,ZC709,ZC801,2017-08-03
I,0.1454503882225989,i1709,i1801,2017-08-03
RM,0.1539491664272819,RM709,RM801,2017-08-03
B,0.18957496906478288,b1803,b1805,2017-08-03
RU,-0.6241673441905052,RU1709,RU1801,2017-08-04
FU,-0.6117532512994001,FU1710,FU1711,2017-08-04
JD,-0.18293038949614626,jd1709,jd1801,2017-08-04
BU,-0.17712817517775292,BU1709,BU1712,2017-08-04
BB,-0.14355094567656113,bb1709,bb1804,2017-08-04
WH,-0.14020168951219342,WH709,WH801,2017-08-04
MA,-0.13972533160762118,MA709,MA801,2017-08-04
OI,-0.08261983794465187,OI709,OI801,2017-08-04
AL,-0.08154975319765895,AL1709,AL1710,2017-08-04
PP,-0.07059149223058211,pp1709,pp1801,2017-08-04
Y,-0.06876528963522854,y1709,y1801,2017-08-04
L,-0.05619311011818971,l1709,l1801,2017-08-04
TA,-0.05443113993908061,TA709,TA801,2017-08-04
NI,-0.05369668629410311,NI1709,NI1801,2017-08-04
RI,-0.05273218464205938,RI709,RI807,2017-08-04
AG,-0.05248850325069587,AG1712,AG1806,2017-08-04
SN,-0.043348135281675054,SN1709,SN1801,2017-08-04
CU,-0.040528497847063465,CU1709,CU1710,2017-08-04
A,-0.03550337294100839,a1709,a1801,2017-08-04
C,-0.02336040554730209,c1709,c1801,2017-08-04
AU,-0.020721871687221127,AU1712,AU1806,2017-08-04
TF,-0.008210183506393642,TF1709,TF1712,2017-08-04
CF,-0.0059582939148882085,CF709,CF801,2017-08-04
IH,-0.004567774407099109,IH1708,IH1709,2017-08-04
JR,-0.0018521376902747638,JR709,JR711,2017-08-04
WR,-0.0,WR1708,WR1709,2017-08-04
T,0.0006333623637648424,T1709,T1712,2017-08-04
SR,0.005812078020678528,SR709,SR801,2017-08-04
PB,0.009637264605791418,PB1709,PB1710,2017-08-04
CS,0.02152751421021394,cs1709,cs1801,2017-08-04
P,0.023450705674832588,p1709,p1801,2017-08-04
FG,0.02569608857676914,FG709,FG801,2017-08-04
M,0.03233951546359894,m1709,m1801,2017-08-04
J,0.03630122080226247,j1709,j1801,2017-08-04
IF,0.03841461732562566,IF1708,IF1709,2017-08-04
HC,0.04023244749213954,HC1710,HC1801,2017-08-04
ZN,0.04335356962897716,ZN1709,ZN1710,2017-08-04
JM,0.05305699303882644,jm1709,jm1801,2017-08-04
SF,0.0686876149200002,SF709,SF802,2017-08-04
IC,0.08098142471762633,IC1708,IC1709,2017-08-04
FB,0.09397636114563589,fb1709,fb1801,2017-08-04
V,0.09721636581733656,v1709,v1801,2017-08-04
SM,0.10348827211848637,SM709,SM801,2017-08-04
RB,0.11286015120184004,RB1710,RB1801,2017-08-04
ZC,0.1314229797646414,ZC709,ZC801,2017-08-04
I,0.13632634981284458,i1709,i1801,2017-08-04
RM,0.14754873432484228,RM709,RM801,2017-08-04
B,0.15847259723866366,b1803,b1805,2017-08-04
FU,-0.9232939274164955,FU1710,FU1711,2017-08-07
RU,-0.6447353215130862,RU1709,RU1801,2017-08-07
JD,-0.18510610663671867,jd1709,jd1801,2017-08-07
BU,-0.18248235763261197,BU1709,BU1712,2017-08-07
MA,-0.1503569737258042,MA709,MA801,2017-08-07
WH,-0.14928452867719147,WH709,WH801,2017-08-07
OI,-0.08538269309004368,OI709,OI801,2017-08-07
AL,-0.07952315385130754,AL1709,AL1710,2017-08-07
PP,-0.07916779381657099,pp1709,pp1801,2017-08-07
Y,-0.06593672015632569,y1709,y1801,2017-08-07
NI,-0.05812269517550939,NI1709,NI1801,2017-08-07
AG,-0.054189871555887385,AG1712,AG1806,2017-08-07
A,-0.05009750327289677,a1709,a1801,2017-08-07
L,-0.047369405197905584,l1709,l1801,2017-08-07
TA,-0.045464246838539335,TA709,TA801,2017-08-07
CU,-0.04289974777527212,CU1709,CU1710,2017-08-07
SN,-0.042071344032474145,SN1709,SN1801,2017-08-07
C,-0.025195109096495152,c1709,c1801,2017-08-07
AU,-0.019473648260070232,AU1712,AU1806,2017-08-07
CF,-0.016935127156755124,CF709,CF801,2017-08-07
PB,-0.015833225677409836,PB1709,PB1710,2017-08-07
TF,-0.005554556399560821,TF1709,TF1712,2017-08-07
IH,-0.00546240810585376,IH1708,IH1709,2017-08-07
SR,-0.0019209221082107423,SR709,SR801,2017-08-07
B,-0.0018234311035342874,b1803,b1805,2017-08-07
J,-0.0014655593843003844,j1709,j1801,2017-08-07
WR,-0.0,WR1708,WR1709,2017-08-07
T,0.0033918068702519593,T1709,T1712,2017-08-07
BB,0.00713648717400577,bb1709,bb1712,2017-08-07
JM,0.012048208964669894,jm1709,jm1801,2017-08-07
ZN,0.02045164534239609,ZN1709,ZN1710,2017-08-07
FG,0.021723483769678757,FG709,FG801,2017-08-07
CS,0.023130415277902446,cs1709,cs1801,2017-08-07
M,0.03546521689550086,m1709,m1801,2017-08-07
P,0.038102865583693815,p1709,p1801,2017-08-07
IF,0.042065568221000604,IF1708,IF1709,2017-08-07
HC,0.04491625486565321,HC1710,HC1801,2017-08-07
V,0.05349936016471487,v1709,v1801,2017-08-07
FB,0.0656742644455596,fb1709,fb1801,2017-08-07
IC,0.09592377216894704,IC1708,IC1709,2017-08-07
ZC,0.1004061284249955,ZC709,ZC801,2017-08-07
SM,0.1031916005507283,SM709,SM801,2017-08-07
SF,0.11096206018941993,SF709,SF802,2017-08-07
RB,0.15088587937280784,RB1710,RB1801,2017-08-07
RM,0.15353739786060694,RM709,RM801,2017-08-07
I,0.15547520359375783,i1709,i1801,2017-08-07
RU,-0.6790134598001601,RU1709,RU1801,2017-08-08
JD,-0.20426736258178407,jd1709,jd1801,2017-08-08
BU,-0.18337817644931928,BU1709,BU1712,2017-08-08
FU,-0.18031181479469363,FU1710,FU1711,2017-08-08
MA,-0.17464942512505507,MA709,MA801,2017-08-08
WH,-0.15985516388673954,WH709,WH801,2017-08-08
BB,-0.12873298965846897,bb1709,bb1804,2017-08-08
OI,-0.09124137957846937,OI709,OI801,2017-08-08
PP,-0.0850428692141332,pp1709,pp1801,2017-08-08
AL,-0.07799832465489356,AL1709,AL1710,2017-08-08
JM,-0.06866913853531788,jm1709,jm1801,2017-08-08
A,-0.06757388323532837,a1709,a1801,2017-08-08
Y,-0.06576665694945485,y1709,y1801,2017-08-08
L,-0.06355184694004892,l1709,l1801,2017-08-08
TA,-0.06272005445794114,TA709,TA801,2017-08-08
B,-0.06180000106842606,b1803,b1805,2017-08-08
NI,-0.05639871541715466,NI1709,NI1801,2017-08-08
AG,-0.05535074585388899,AG1712,AG1806,2017-08-08
SN,-0.047825925059711796,SN1709,SN1801,2017-08-08
J,-0.044294644684561284,j1709,j1801,2017-08-08
CU,-0.04050435693085553,CU1709,CU1710,2017-08-08
CF,-0.035433482785033825,CF709,CF801,2017-08-08
RI,-0.02797940957744126,RI709,RI807,2017-08-08
C,-0.02330456893953174,c1709,c1801,2017-08-08
AU,-0.020568516874146837,AU1712,AU1806,2017-08-08
IH,-0.012735957529368036,IH1708,IH1709,2017-08-08
SR,-0.01012618497384379,SR709,SR801,2017-08-08
PB,-0.009452540858990235,PB1709,PB1710,2017-08-08
TF,-0.005965698346679593,TF1709,TF1712,2017-08-08
WR,-0.0,WR1708,WR1709,2017-08-08
T,0.00423706411102683,T1709,T1712,2017-08-08
ZN,0.007546379034989183,ZN1709,ZN1710,2017-08-08
FG,0.026049367720382643,FG709,FG801,2017-08-08
M,0.028596862607055643,m1709,m1801,2017-08-08
CS,0.029059620539047027,cs1709,cs1801,2017-08-08
P,0.03545092951435356,p1709,p1801,2017-08-08
V,0.04453523081325874,v1709,v1801,2017-08-08
IF,0.046574367127678915,IF1708,IF1709,2017-08-08
FB,0.06165281612220358,fb1709,fb1801,2017-08-08
ZC,0.0781133543038457,ZC709,ZC801,2017-08-08
HC,0.08366186289042103,HC1710,HC1801,2017-08-08
IC,0.0887171793046632,IC1708,IC1709,2017-08-08
SM,0.09721280659956555,SM709,SM801,2017-08-08
RM,0.11745507154148419,RM709,RM801,2017-08-08
SF,0.1300124427412791,SF709,SF802,2017-08-08
RB,0.16345275326590122,RB1710,RB1801,2017-08-08
I,0.19054021716697778,i1709,i1801,2017-08-08
RU,-0.6925408052320032,RU1709,RU1801,2017-08-09
FU,-0.2121707204191114,FU1710,FU1711,2017-08-09
JD,-0.2117378876268819,jd1709,jd1801,2017-08-09
BU,-0.2084276671817038,BU1709,BU1712,2017-08-09
MA,-0.19152985046183973,MA709,MA801,2017-08-09
WH,-0.1668365873295625,WH709,WH801,2017-08-09
JM,-0.14614586594984447,jm1709,jm1801,2017-08-09
BB,-0.12873298965846897,bb1709,bb1804,2017-08-09
J,-0.09301419520864737,j1709,j1801,2017-08-09
OI,-0.09173937332879509,OI709,OI801,2017-08-09
A,-0.0832644153281683,a1709,a1801,2017-08-09
PP,-0.08280449443077964,pp1709,pp1801,2017-08-09
TA,-0.0827955960319666,TA709,TA801,2017-08-09
B,-0.07264011241811996,b1803,b1805,2017-08-09
Y,-0.06927825492876784,y1709,y1801,2017-08-09
L,-0.06182599028336885,l1709,l1801,2017-08-09
SN,-0.0610149567782427,SN1709,SN1801,2017-08-09
AG,-0.05514773692994021,AG1712,AG1806,2017-08-09
C,-0.0547557149007574,c1709,c1801,2017-08-09
NI,-0.05431568098996477,NI1709,NI1801,2017-08-09
CF,-0.047369405197905584,CF709,CF801,2017-08-09
CU,-0.04451825861512845,CU1709,CU1710,2017-08-09
AL,-0.04063417765998213,AL1710,AL1711,2017-08-09
AU,-0.020513000334378563,AU1712,AU1806,2017-08-09
FG,-0.01899408385068247,FG709,FG801,2017-08-09
SR,-0.010648607501712117,SR709,SR801,2017-08-09
IH,-0.009165203225647654,IH1708,IH1709,2017-08-09
TF,-0.008234691534145638,TF1709,TF1712,2017-08-09
ZC,-0.005012532494452817,ZC709,ZC801,2017-08-09
ZN,-0.002426448294588277,ZN1709,ZN1710,2017-08-09
WR,-0.0,WR1708,WR1709,2017-08-09
CS,0.0030150756306722647,cs1709,cs1801,2017-08-09
PB,0.006092917114904225,PB1709,PB1710,2017-08-09
T,0.00677786765296932,T1709,T1712,2017-08-09
P,0.02416710249665001,p1709,p1801,2017-08-09
HC,0.029390286521578168,HC1710,HC1801,2017-08-09
M,0.035953902313867254,m1709,m1801,2017-08-09
IF,0.03817640921758533,IF1708,IF1709,2017-08-09
V,0.056226545429221994,v1709,v1801,2017-08-09
FB,0.06165281612220358,fb1709,fb1801,2017-08-09
RB,0.07321500468977547,RB1710,RB1801,2017-08-09
SM,0.08289222003889063,SM709,SM801,2017-08-09
IC,0.09535362612837059,IC1708,IC1709,2017-08-09
RM,0.09871476240081281,RM709,RM801,2017-08-09
I,0.17485668315593153,i1709,i1801,2017-08-09
SF,0.177125061080795,SF709,SF801,2017-08-09
RU,-0.6610129484994847,RU1709,RU1801,2017-08-10
BU,-0.21708416339956063,BU1709,BU1712,2017-08-10
MA,-0.1748961444825169,MA709,MA801,2017-08-10
WH,-0.1622634615057755,WH709,WH801,2017-08-10
JM,-0.14625809296537445,jm1709,jm1801,2017-08-10
JD,-0.1352477048802622,jd1709,jd1801,2017-08-10
BB,-0.12873298965846897,bb1709,bb1804,2017-08-10
OI,-0.09296892695652902,OI709,OI801,2017-08-10
A,-0.08917206719333365,a1709,a1801,2017-08-10
PP,-0.08446406795846859,pp1709,pp1801,2017-08-10
TA,-0.07569208852868764,TA709,TA801,2017-08-10
J,-0.07449434053689895,j1709,j1801,2017-08-10
AL,-0.0706650112722702,AL1710,AL1711,2017-08-10
Y,-0.07007197455250681,y1709,y1801,2017-08-10
C,-0.06174872506018389,c1709,c1801,2017-08-10
L,-0.060171726577579826,l1709,l1801,2017-08-10
FB,-0.05489817712285584,fb1709,fb1801,2017-08-10
NI,-0.05404311138140948,NI1709,NI1801,2017-08-10
CF,-0.0539142103682569,CF709,CF801,2017-08-10
FU,-0.053480230083815306,FU1710,FU1711,2017-08-10
AG,-0.05266076700591896,AG1712,AG1806,2017-08-10
SN,-0.05205591635402148,SN1709,SN1801,2017-08-10
CU,-0.03786238597603052,CU1709,CU1710,2017-08-10
FG,-0.031768740219722445,FG709,FG801,2017-08-10
B,-0.030764657961276157,b1803,b1805,2017-08-10
CS,-0.028766306704846683,cs1709,cs1801,2017-08-10
AU,-0.0210772692892219,AU1712,AU1806,2017-08-10
SR,-0.011090585643978275,SR709,SR801,2017-08-10
TF,-0.005965084796626868,TF1709,TF1712,2017-08-10
IH,-0.0,IH1708,IH1709,2017-08-10
WR,-0.0,WR1708,WR1709,2017-08-10
T,0.007823859973295972,T1709,T1712,2017-08-10
PB,0.009272376507710414,PB1709,PB1710,2017-08-10
ZN,0.012349491673455068,ZN1709,ZN1710,2017-08-10
ZC,0.016801229879573002,ZC709,ZC801,2017-08-10
SM,0.024063190830063617,SM709,SM801,2017-08-10
M,0.027445652365630194,m1709,m1801,2017-08-10
P,0.037417946557524465,p1709,p1801,2017-08-10
V,0.041543690576380604,v1709,v1801,2017-08-10
HC,0.0444394152398383,HC1710,HC1801,2017-08-10
IF,0.05068782582474485,IF1708,IF1709,2017-08-10
RB,0.06803565720530366,RB1710,RB1801,2017-08-10
RM,0.08277293178226033,RM709,RM801,2017-08-10
IC,0.10024154675871597,IC1708,IC1709,2017-08-10
SF,0.1409048861068477,SF709,SF801,2017-08-10
I,0.18828696520894628,i1709,i1801,2017-08-10
RU,-0.6513646704373997,RU1709,RU1801,2017-08-11
BU,-0.17724418529964409,BU1709,BU1712,2017-08-11
MA,-0.15694444963278656,MA709,MA801,2017-08-11
WH,-0.15106165843684438,WH709,WH801,2017-08-11
JM,-0.13638712223027186,jm1709,jm1801,2017-08-11
JD,-0.12933037096118566,jd1709,jd1801,2017-08-11
BB,-0.12873298965846897,bb1709,bb1804,2017-08-11
OI,-0.09144905017522764,OI709,OI801,2017-08-11
RS,-0.08631629479145886,RS709,RS711,2017-08-11
A,-0.07996372934619697,a1709,a1801,2017-08-11
C,-0.07920671284135564,c1709,c1801,2017-08-11
PP,-0.07847915981825901,pp1709,pp1801,2017-08-11
Y,-0.064851694561297,y1709,y1801,2017-08-11
TA,-0.06431741179299438,TA709,TA801,2017-08-11
CS,-0.05703023167491989,cs1709,cs1801,2017-08-11
SN,-0.05615273685676232,SN1709,SN1801,2017-08-11
AL,-0.05580540207725446,AL1710,AL1711,2017-08-11
NI,-0.05062674697903508,NI1709,NI1801,2017-08-11
AG,-0.0495934162758631,AG1712,AG1806,2017-08-11
L,-0.04906466524883432,l1709,l1801,2017-08-11
CU,-0.03607578626495153,CU1709,CU1710,2017-08-11
FB,-0.022487328458719952,fb1709,fb1801,2017-08-11
AU,-0.021679465940305547,AU1712,AU1806,2017-08-11
CF,-0.020665982985555803,CF709,CF801,2017-08-11
SR,-0.016879716583892954,SR709,SR801,2017-08-11
FG,-0.014962624533117154,FG709,FG801,2017-08-11
J,-0.013183784372423102,j1709,j1801,2017-08-11
TF,-0.008008832924243902,TF1709,TF1712,2017-08-11
WR,-0.0,WR1708,WR1709,2017-08-11
T,0.008443274902764596,T1709,T1712,2017-08-11
IH,0.013112708142109578,IH1708,IH1709,2017-08-11
PB,0.015791553798865772,PB1709,PB1710,2017-08-11
SM,0.02948852884139405,SM709,SM801,2017-08-11
B,0.030923215334250763,b1803,b1805,2017-08-11
V,0.03897490715561585,v1709,v1801,2017-08-11
P,0.03991189687908866,p1709,p1801,2017-08-11
IF,0.051048390566704266,IF1708,IF1709,2017-08-11
ZN,0.0624546012664188,ZN1709,ZN1710,2017-08-11
ZC,0.06328514171505689,ZC709,ZC801,2017-08-11
HC,0.06849827423488841,HC1710,HC1801,2017-08-11
IC,0.07844190567431578,IC1708,IC1709,2017-08-11
M,0.081463067374774,m1801,m1805,2017-08-11
RB,0.0850550811660598,RB1710,RB1801,2017-08-11
RM,0.09494463285234492,RM709,RM801,2017-08-11
FU,0.11558074514956437,FU1710,FU1711,2017-08-11
SF,0.1424734678696078,SF709,SF801,2017-08-11
I,0.18713702469398513,i1709,i1801,2017-08-11
