,roll_yield,near_by,deferred,date
V,0.0826867984635378,v1909,v2001,2019-07-12
IC,0.14292359855612033,IC1907,IC1909,2019-07-12
HC,0.17690682700047225,HC1910,HC2001,2019-07-12
PP,0.19255265951737402,pp1909,pp2001,2019-07-12
RB,0.2508299826879627,RB1910,RB2001,2019-07-12
JD,0.3450021493025568,jd1909,jd2001,2019-07-12
I,0.4079670004588678,i1909,i2001,2019-07-12
FB,0.46734878238663347,fb1908,fb1909,2019-07-12
FU,0.6575305986723132,FU1909,FU2001,2019-07-12
RU,-0.2517913223779326,RU1909,RU2001,2019-07-17
RS,-0.15923733140767388,RS909,RS911,2019-07-17
P,-0.15323665079845283,p1909,p2001,2019-07-17
SC,-0.1449259953178327,SC1908,SC1909,2019-07-17
C,-0.09056712336880035,c1909,c2001,2019-07-17
CS,-0.08846470809207685,cs1909,cs2001,2019-07-17
Y,-0.0850347626321713,y1909,y2001,2019-07-17
SP,-0.07301533809539318,SP1909,SP2001,2019-07-17
WR,-0.06735284285948924,WR1909,WR1910,2019-07-17
ZC,-0.05799147664332659,ZC909,ZC911,2019-07-17
AG,-0.03635895726437032,AG1912,AG2002,2019-07-17
J,-0.03576692911258525,j1909,j2001,2019-07-17
M,-0.03375563039230454,m1909,m2001,2019-07-17
SN,-0.025605974281798012,SN1909,SN2001,2019-07-17
NI,-0.0247967385301385,NI1909,NI1910,2019-07-17
A,-0.022133787874042923,a1909,a2001,2019-07-17
AL,-0.017297300292257976,AL1908,AL1909,2019-07-17
AU,-0.017123842287376873,AU1910,AU1912,2019-07-17
CU,-0.015374761872582878,CU1908,CU1909,2019-07-17
PB,-0.011044639527944072,PB1908,PB1909,2019-07-17
TA,-0.010560590871724708,TA001,TA909,2019-07-17
AP,-0.008758223075434618,AP001,AP910,2019-07-17
EG,-0.00824553886004728,eg1909,eg2001,2019-07-17
RM,-0.008227427563356664,RM001,RM909,2019-07-17
FG,-0.004861589854490566,FG001,FG909,2019-07-17
SM,-0.0028721834398533776,SM001,SM909,2019-07-17
SF,-0.002476142051247888,SF001,SF909,2019-07-17
SR,-0.001223304906955205,SR001,SR909,2019-07-17
OI,0.00032736823478926965,OI001,OI909,2019-07-17
CJ,0.0003365354031446934,CJ001,CJ912,2019-07-17
B,0.0034341797502520735,b1909,b2005,2019-07-17
CF,0.004798012587529583,CF001,CF909,2019-07-17
MA,0.005272980197191167,MA001,MA909,2019-07-17
TS,0.007792794132487241,TS1909,TS1912,2019-07-17
TF,0.010849916236475106,TF1909,TF1912,2019-07-17
ZN,0.015489869196105307,ZN1908,ZN1909,2019-07-17
T,0.01614100006599075,T1909,T1912,2019-07-17
IH,0.016304925896414017,IH1907,IH1909,2019-07-17
JM,0.018094786097396707,jm1909,jm2001,2019-07-17
IF,0.027576054246715147,IF1907,IF1909,2019-07-17
BU,0.07018263962254012,BU1912,BU2006,2019-07-17
L,0.0899090090736458,l1909,l2001,2019-07-17
V,0.09785893569032064,v1909,v2001,2019-07-17
IC,0.14541370332033432,IC1907,IC1909,2019-07-17
FB,0.14769417209516447,fb1908,fb1909,2019-07-17
HC,0.17836353331150065,HC1910,HC2001,2019-07-17
PP,0.1843947382073839,pp1909,pp2001,2019-07-17
RB,0.255785585517301,RB1910,RB2001,2019-07-17
JD,0.26901650067247773,jd1909,jd2001,2019-07-17
I,0.40846600682453804,i1909,i2001,2019-07-17
FU,0.585906187589164,FU1909,FU2001,2019-07-17
BB,0.903787435826283,bb1908,bb1910,2019-07-17
RU,-0.2483431602214521,RU1909,RU2001,2019-07-18
SC,-0.179830454733656,SC1908,SC1909,2019-07-18
P,-0.15330785532223,p1909,p2001,2019-07-18
C,-0.08563272511589544,c1909,c2001,2019-07-18
Y,-0.08512757402000391,y1909,y2001,2019-07-18
CS,-0.07678203879034286,cs1909,cs2001,2019-07-18
WR,-0.07054694039731196,WR1909,WR1910,2019-07-18
SP,-0.06302201122957642,SP1909,SP2001,2019-07-18
AG,-0.04638002996489768,AG1912,AG2002,2019-07-18
J,-0.041408056416155734,j1909,j2001,2019-07-18
ZC,-0.0371518214875272,ZC909,ZC911,2019-07-18
M,-0.02951534700086382,m1909,m2001,2019-07-18
A,-0.029225323377612182,a1909,a2001,2019-07-18
PB,-0.02912622789133426,PB1908,PB1909,2019-07-18
SN,-0.027711262986483985,SN1909,SN2001,2019-07-18
AU,-0.02449367508949382,AU1910,AU1912,2019-07-18
AL,-0.021648932445780263,AL1908,AL1909,2019-07-18
CU,-0.012832853324378614,CU1908,CU1909,2019-07-18
TA,-0.012829152267842099,TA001,TA909,2019-07-18
NI,-0.011278678149043316,NI1909,NI1910,2019-07-18
EG,-0.010963922664592842,eg1909,eg2001,2019-07-18
AP,-0.00988227407054978,AP001,AP910,2019-07-18
RM,-0.00782940158768032,RM001,RM909,2019-07-18
FG,-0.0038239856103591176,FG001,FG909,2019-07-18
SF,-0.002771101651412053,SF001,SF909,2019-07-18
SM,-0.0026958731037791334,SM001,SM909,2019-07-18
SR,-0.001324220216745239,SR001,SR909,2019-07-18
ZN,0.0,ZN1908,ZN1909,2019-07-18
CJ,0.0003401026365014275,CJ001,CJ912,2019-07-18
OI,0.0004149198692547615,OI001,OI909,2019-07-18
B,0.0034499768781624967,b1909,b2005,2019-07-18
CF,0.004846692805749791,CF001,CF909,2019-07-18
MA,0.005459417041180771,MA001,MA909,2019-07-18
TS,0.0075901351047655535,TS1909,TS1912,2019-07-18
TF,0.01003412125620768,TF1909,TF1912,2019-07-18
T,0.014476148022142914,T1909,T1912,2019-07-18
IH,0.016790264387476973,IH1908,IH1909,2019-07-18
JM,0.017009258888846884,jm1909,jm2001,2019-07-18
IF,0.020461453244418705,IF1908,IF1909,2019-07-18
L,0.08374448341157527,l1909,l2001,2019-07-18
V,0.09368791090134565,v1909,v2001,2019-07-18
BU,0.13918620775533497,BU1909,BU1912,2019-07-18
IC,0.14478976656791634,IC1908,IC1909,2019-07-18
PP,0.16243385296770946,pp1909,pp2001,2019-07-18
HC,0.1768653420202043,HC1910,HC2001,2019-07-18
JD,0.23555495140332017,jd1909,jd2001,2019-07-18
RB,0.2441999579607182,RB1910,RB2001,2019-07-18
FB,0.37591170871435586,fb1908,fb1909,2019-07-18
I,0.42528169113206726,i1909,i2001,2019-07-18
FU,0.6269914147161145,FU1909,FU2001,2019-07-18
BB,0.903787435826283,bb1908,bb1910,2019-07-18
RU,-0.2561304521187727,RU1909,RU2001,2019-07-19
SC,-0.15397388431065834,SC1908,SC1909,2019-07-19
P,-0.1439829078219859,p1909,p2001,2019-07-19
C,-0.08776607444636929,c1909,c2001,2019-07-19
Y,-0.08756550132404775,y1909,y2001,2019-07-19
CS,-0.07997088712389816,cs1909,cs2001,2019-07-19
SP,-0.06381833881693275,SP1909,SP2001,2019-07-19
J,-0.04357770676747841,j1909,j2001,2019-07-19
WR,-0.04237791337765244,WR1909,WR1910,2019-07-19
SN,-0.034260825483002064,SN1909,SN2001,2019-07-19
AG,-0.03160674560915283,AG1912,AG2002,2019-07-19
M,-0.0273398316985966,m1909,m2001,2019-07-19
CU,-0.02504174531465825,CU1908,CU1909,2019-07-19
AU,-0.02231177036540534,AU1910,AU1912,2019-07-19
ZC,-0.020442949929686136,ZC909,ZC911,2019-07-19
A,-0.019440421489559018,a1909,a2001,2019-07-19
PB,-0.01800450450281478,PB1908,PB1909,2019-07-19
NI,-0.01115100397031155,NI1909,NI1910,2019-07-19
TA,-0.010973901216051157,TA001,TA909,2019-07-19
AP,-0.008795644026400177,AP001,AP910,2019-07-19
AL,-0.008608321746489869,AL1909,AL1910,2019-07-19
RM,-0.0072586474180594916,RM001,RM909,2019-07-19
ZN,-0.006131834573892099,ZN1908,ZN1909,2019-07-19
SM,-0.003803571815060614,SM001,SM909,2019-07-19
SF,-0.003533681256343342,SF001,SF909,2019-07-19
FG,-0.003366749505352746,FG001,FG909,2019-07-19
SR,-0.001478291601836702,SR001,SR909,2019-07-19
CJ,0.0003891575929985812,CJ001,CJ912,2019-07-19
OI,0.0005806279556852467,OI001,OI909,2019-07-19
CF,0.0048305410173827305,CF001,CF909,2019-07-19
MA,0.005306202867677636,MA001,MA909,2019-07-19
TS,0.007391317307754785,TS1909,TS1912,2019-07-19
TF,0.010638571068557654,TF1909,TF1912,2019-07-19
B,0.012728535908058294,b1909,b2005,2019-07-19
T,0.015500733246569875,T1909,T1912,2019-07-19
IH,0.015745314920825197,IH1908,IH1909,2019-07-19
EG,0.021423880380324008,eg1909,eg2001,2019-07-19
IF,0.022129145605736967,IF1908,IF1909,2019-07-19
JM,0.032973209085664396,jm1909,jm2001,2019-07-19
L,0.08166414805087563,l1909,l2001,2019-07-19
V,0.09169554656139711,v1909,v2001,2019-07-19
BU,0.15267207966447435,BU1909,BU1912,2019-07-19
IC,0.15423990668601786,IC1908,IC1909,2019-07-19
HC,0.17059485273934766,HC1910,HC2001,2019-07-19
PP,0.1767219329335354,pp1909,pp2001,2019-07-19
RB,0.23151632636737474,RB1910,RB2001,2019-07-19
JD,0.2755543135915077,jd1909,jd2001,2019-07-19
FB,0.42241357781233524,fb1908,fb1909,2019-07-19
I,0.42502275005939494,i1909,i2001,2019-07-19
FU,0.672735318938064,FU1909,FU2001,2019-07-19
BB,0.903787435826283,bb1908,bb1910,2019-07-19
RU,-0.26126743967530996,RU1909,RU2001,2019-07-22
SC,-0.2285252527561502,SC1908,SC1909,2019-07-22
P,-0.12957667662665445,p1909,p2001,2019-07-22
Y,-0.08279392561102875,y1909,y2001,2019-07-22
C,-0.07732386806584546,c1909,c2001,2019-07-22
CS,-0.06259541539188526,cs1909,cs2001,2019-07-22
SP,-0.0596647421994971,SP1909,SP2001,2019-07-22
J,-0.050024317934593776,j1909,j2001,2019-07-22
M,-0.04682606595668448,m1909,m2001,2019-07-22
AG,-0.04086281401516127,AG1912,AG2002,2019-07-22
SN,-0.03400666159769304,SN1909,SN2001,2019-07-22
ZC,-0.028590932248767974,ZC909,ZC911,2019-07-22
AL,-0.021625523964067084,AL1909,AL1910,2019-07-22
A,-0.021182788802621783,a1909,a2001,2019-07-22
AU,-0.02061857699148659,AU1910,AU1912,2019-07-22
CU,-0.015196287383276285,CU1908,CU1909,2019-07-22
NI,-0.014812204314114813,NI1909,NI1910,2019-07-22
PB,-0.014616323366125807,PB1908,PB1909,2019-07-22
B,-0.01086961278115088,b1909,b2005,2019-07-22
AP,-0.00884003118063808,AP001,AP910,2019-07-22
TA,-0.006839204557004955,TA001,TA909,2019-07-22
RM,-0.005422499670856613,RM001,RM909,2019-07-22
FG,-0.003705155227645434,FG001,FG909,2019-07-22
SM,-0.0027595351638560464,SM001,SM909,2019-07-22
SF,-0.0025403761097955776,SF001,SF909,2019-07-22
SR,-0.001334313242941778,SR001,SR909,2019-07-22
CJ,0.0003415838509071913,CJ001,CJ912,2019-07-22
OI,0.000535925494358705,OI001,OI909,2019-07-22
CF,0.004737750466187923,CF001,CF909,2019-07-22
MA,0.005731768955918655,MA001,MA909,2019-07-22
TS,0.00758899823228185,TS1909,TS1912,2019-07-22
TF,0.010631635355471927,TF1909,TF1912,2019-07-22
ZN,0.015606713085518295,ZN1909,ZN1910,2019-07-22
IH,0.015844889198794565,IH1908,IH1909,2019-07-22
T,0.016093322108553867,T1909,T1912,2019-07-22
IF,0.02294455765950522,IF1908,IF1909,2019-07-22
JM,0.03133469870125436,jm1909,jm2001,2019-07-22
EG,0.034301461009421205,eg1909,eg2001,2019-07-22
L,0.0668004023272543,l1909,l2001,2019-07-22
BU,0.07538886442426858,BU1912,BU2006,2019-07-22
V,0.09785893569032064,v1909,v2001,2019-07-22
IC,0.1484681254513967,IC1908,IC1909,2019-07-22
PP,0.15912685281655964,pp1909,pp2001,2019-07-22
HC,0.17893680762838396,HC1910,HC2001,2019-07-22
WR,0.22430559614583057,WR1909,WR1910,2019-07-22
JD,0.22673244039924556,jd1909,jd2001,2019-07-22
RB,0.2314953975673537,RB1910,RB2001,2019-07-22
FB,0.30574902361181877,fb1908,fb1909,2019-07-22
I,0.4686731747114421,i1909,i2001,2019-07-22
FU,0.6201915650186387,FU1909,FU2001,2019-07-22
BB,0.903787435826283,bb1908,bb1910,2019-07-22
RU,-0.25401329930676836,RU1909,RU2001,2019-07-23
SC,-0.16319255770683638,SC1908,SC1909,2019-07-23
P,-0.11641183366044103,p1909,p2001,2019-07-23
C,-0.08481675173769518,c1909,c2001,2019-07-23
Y,-0.07713624283644568,y1909,y2001,2019-07-23
CS,-0.06492933263846494,cs1909,cs2001,2019-07-23
SP,-0.04641261457765332,SP1909,SP2001,2019-07-23
AG,-0.042370920093227245,AG1912,AG2002,2019-07-23
J,-0.0414944374453854,j1909,j2001,2019-07-23
M,-0.0318136597463912,m1909,m2001,2019-07-23
SN,-0.030587631065579574,SN1909,SN2001,2019-07-23
PB,-0.025551340452253497,PB1908,PB1909,2019-07-23
AU,-0.01885608088692175,AU1910,AU1912,2019-07-23
AL,-0.017441863535797183,AL1909,AL1910,2019-07-23
NI,-0.017006203023431858,NI1909,NI1910,2019-07-23
A,-0.015901097297522884,a1909,a2001,2019-07-23
CU,-0.01269169869762642,CU1908,CU1909,2019-07-23
AP,-0.0071437899781511775,AP001,AP910,2019-07-23
TA,-0.006877074409179082,TA001,TA909,2019-07-23
RM,-0.006185770138555247,RM001,RM909,2019-07-23
FG,-0.0037647536776530184,FG001,FG909,2019-07-23
B,-0.002953725929821344,b1909,b2005,2019-07-23
SM,-0.0022761505889754494,SM001,SM909,2019-07-23
SF,-0.0020179107158819235,SF001,SF909,2019-07-23
SR,-0.0015225040432324615,SR001,SR909,2019-07-23
CJ,0.00024649324454888453,CJ001,CJ912,2019-07-23
OI,0.00047528365407663894,OI001,OI909,2019-07-23
WH,0.004677403567732003,WH001,WH909,2019-07-23
CF,0.004828591419899624,CF001,CF909,2019-07-23
MA,0.0065317308788129325,MA001,MA909,2019-07-23
TS,0.007389103177143727,TS1909,TS1912,2019-07-23
ZC,0.008099899981406904,ZC909,ZC911,2019-07-23
EG,0.008890921815863224,eg1909,eg2001,2019-07-23
TF,0.011235398870100867,TF1909,TF1912,2019-07-23
IH,0.013348166003690046,IH1908,IH1909,2019-07-23
T,0.016092502544704967,T1909,T1912,2019-07-23
ZN,0.024915659093780396,ZN1909,ZN1910,2019-07-23
JM,0.02594610767559516,jm1909,jm2001,2019-07-23
IF,0.026060022424423034,IF1908,IF1909,2019-07-23
L,0.06460282264365495,l1909,l2001,2019-07-23
BU,0.08667819687973545,BU1912,BU2006,2019-07-23
V,0.09306506976588898,v1909,v2001,2019-07-23
IC,0.14355689320158266,IC1908,IC1909,2019-07-23
PP,0.16099348268239605,pp1909,pp2001,2019-07-23
HC,0.1874598486864023,HC1910,HC2001,2019-07-23
JD,0.2059440308704919,jd1909,jd2001,2019-07-23
RB,0.2297681953935248,RB1910,RB2001,2019-07-23
I,0.4457373260509957,i1909,i2001,2019-07-23
WR,0.4587276174290046,WR1909,WR1910,2019-07-23
FU,0.5733820122457542,FU1909,FU2001,2019-07-23
FB,0.632229204843149,fb1908,fb1909,2019-07-23
BB,1.0414125941061594,bb1908,bb1910,2019-07-23
RU,-0.24907772081606744,RU1909,RU2001,2019-07-24
SC,-0.23381828558548695,SC1908,SC1909,2019-07-24
P,-0.12302407118213111,p1909,p2001,2019-07-24
C,-0.079881831564598,c1909,c2001,2019-07-24
Y,-0.07445086273762314,y1909,y2001,2019-07-24
SP,-0.05749304876764716,SP1909,SP2001,2019-07-24
CS,-0.045705496819449215,cs1909,cs2001,2019-07-24
J,-0.04211580632323989,j1909,j2001,2019-07-24
M,-0.039397194409693706,m1909,m2001,2019-07-24
AG,-0.03307450119117219,AG1912,AG2002,2019-07-24
SN,-0.0250206231031015,SN1909,SN2001,2019-07-24
AU,-0.018799952714596516,AU1910,AU1912,2019-07-24
NI,-0.017106203894652734,NI1909,NI1910,2019-07-24
PB,-0.01443175158912543,PB1908,PB1909,2019-07-24
CU,-0.012734799030263085,CU1909,CU1910,2019-07-24
AP,-0.008037490846054037,AP001,AP910,2019-07-24
A,-0.007935346287267688,a1909,a2001,2019-07-24
RM,-0.00585417427121348,RM001,RM909,2019-07-24
TA,-0.004577584856342561,TA001,TA909,2019-07-24
AL,-0.004350190368467283,AL1909,AL1910,2019-07-24
FG,-0.0034639146730002807,FG001,FG909,2019-07-24
B,-0.0034522454824187513,b1909,b2005,2019-07-24
SM,-0.0016260497384310915,SM001,SM909,2019-07-24
SF,-0.0013182608576126436,SF001,SF909,2019-07-24
SR,-0.0009610393352164801,SR001,SR909,2019-07-24
OI,0.000311479738239571,OI001,OI909,2019-07-24
CJ,0.0003476400157820424,CJ001,CJ912,2019-07-24
CF,0.004691730474388074,CF001,CF909,2019-07-24
MA,0.006144419154711386,MA001,MA909,2019-07-24
TS,0.00699213562986287,TS1909,TS1912,2019-07-24
TF,0.01084719190324146,TF1909,TF1912,2019-07-24
IH,0.011572639871915875,IH1908,IH1909,2019-07-24
EG,0.014938917243633533,eg1909,eg2001,2019-07-24
T,0.016131112497346084,T1909,T1912,2019-07-24
ZC,0.01823401707240184,ZC909,ZC911,2019-07-24
ZN,0.018619088297025996,ZN1909,ZN1910,2019-07-24
IF,0.02711723044811306,IF1908,IF1909,2019-07-24
JM,0.03641601301294572,jm1909,jm2001,2019-07-24
L,0.051418529630088194,l1909,l2001,2019-07-24
V,0.08657648538593989,v1909,v2001,2019-07-24
BU,0.08691772079491833,BU1912,BU2006,2019-07-24
PP,0.13558614163108917,pp1909,pp2001,2019-07-24
IC,0.13619440193459173,IC1908,IC1909,2019-07-24
HC,0.18065862589956508,HC1910,HC2001,2019-07-24
JD,0.20311442952412356,jd1909,jd2001,2019-07-24
RB,0.22688396642959968,RB1910,RB2001,2019-07-24
FB,0.4170116582188189,fb1908,fb1909,2019-07-24
I,0.46914554761818356,i1909,i2001,2019-07-24
FU,0.5185869140608389,FU1909,FU2001,2019-07-24
WR,0.5414016718087575,WR1909,WR1910,2019-07-24
BB,1.0414125941061594,bb1908,bb1910,2019-07-24
RU,-0.25538885961662194,RU1909,RU2001,2019-07-25
SC,-0.19217981091367548,SC1908,SC1909,2019-07-25
P,-0.12953614094765625,p1909,p2001,2019-07-25
Y,-0.08457295120088827,y1909,y2001,2019-07-25
C,-0.07836553130487336,c1909,c2001,2019-07-25
SP,-0.0547603209280509,SP1909,SP2001,2019-07-25
CS,-0.04185229576899778,cs1909,cs2001,2019-07-25
J,-0.04109176257904572,j1909,j2001,2019-07-25
AG,-0.04059657136452317,AG1912,AG2002,2019-07-25
SN,-0.032317880601946,SN1909,SN2001,2019-07-25
M,-0.02657236150218307,m1909,m2001,2019-07-25
CU,-0.02039949492538321,CU1909,CU1910,2019-07-25
B,-0.02037194570495758,b1909,b2001,2019-07-25
AU,-0.017822259645085395,AU1910,AU1912,2019-07-25
NI,-0.016368847170492952,NI1909,NI1910,2019-07-25
A,-0.010563391195736882,a1909,a2001,2019-07-25
AP,-0.007252058683516548,AP001,AP910,2019-07-25
RM,-0.006206525723301557,RM001,RM909,2019-07-25
FG,-0.003880206083316705,FG001,FG909,2019-07-25
TA,-0.003430846165484605,TA001,TA909,2019-07-25
SM,-0.0020309174901943345,SM001,SM909,2019-07-25
SF,-0.0012935458055267836,SF001,SF909,2019-07-25
SR,-0.000610781043270776,SR001,SR909,2019-07-25
CJ,0.00029908178958436114,CJ001,CJ912,2019-07-25
OI,0.0004464115494638998,OI001,OI909,2019-07-25
PB,0.0035944286624896987,PB1909,PB1910,2019-07-25
AL,0.0043204320898741246,AL1909,AL1910,2019-07-25
CF,0.004766287793552024,CF001,CF909,2019-07-25
ZC,0.0060800545652067006,ZC909,ZC911,2019-07-25
MA,0.006679501147338512,MA001,MA909,2019-07-25
TS,0.006991786433209151,TS1909,TS1912,2019-07-25
TF,0.011446652890186997,TF1909,TF1912,2019-07-25
IH,0.01146679494802282,IH1908,IH1909,2019-07-25
EG,0.013528771517925114,eg1909,eg2001,2019-07-25
T,0.016735572144945508,T1909,T1912,2019-07-25
ZN,0.021815354664198983,ZN1909,ZN1910,2019-07-25
IF,0.021844855589189843,IF1908,IF1909,2019-07-25
JM,0.032108761734633146,jm1909,jm2001,2019-07-25
L,0.03992074874749674,l1909,l2001,2019-07-25
V,0.08036194789094953,v1909,v2001,2019-07-25
BU,0.08314155556499245,BU1912,BU2006,2019-07-25
FB,0.12606176537605565,fb1908,fb1909,2019-07-25
IC,0.12794943546521012,IC1908,IC1909,2019-07-25
PP,0.13686646642344114,pp1909,pp2001,2019-07-25
HC,0.17663147174328905,HC1910,HC2001,2019-07-25
JD,0.19092316924501257,jd1909,jd2001,2019-07-25
RB,0.23413160943300151,RB1910,RB2001,2019-07-25
WR,0.2873012497704981,WR1909,WR1910,2019-07-25
I,0.4947538320356215,i1909,i2001,2019-07-25
FU,0.5556191169360694,FU1909,FU2001,2019-07-25
BB,1.0414125941061594,bb1908,bb1910,2019-07-25
RU,-0.2537098234302978,RU1909,RU2001,2019-07-26
P,-0.11547724003738885,p1909,p2001,2019-07-26
Y,-0.08767551996480706,y1909,y2001,2019-07-26
C,-0.08152257583489514,c1909,c2001,2019-07-26
J,-0.07070347640349914,j1909,j2001,2019-07-26
SP,-0.06404076766439123,SP1909,SP2001,2019-07-26
AG,-0.04521498413221754,AG1912,AG2002,2019-07-26
CS,-0.04440766219266545,cs1909,cs2001,2019-07-26
B,-0.038367468348964075,b1909,b2001,2019-07-26
M,-0.03535123926618709,m1909,m2001,2019-07-26
SN,-0.027369230440175973,SN1909,SN2001,2019-07-26
AU,-0.022605992204645493,AU1910,AU1912,2019-07-26
CU,-0.015293120166731893,CU1909,CU1910,2019-07-26
NI,-0.014031933238160767,NI1909,NI1910,2019-07-26
A,-0.013292002249454024,a1909,a2001,2019-07-26
JM,-0.008547014328224613,jm1909,jm2001,2019-07-26
AP,-0.006962379356565514,AP001,AP910,2019-07-26
RM,-0.005624796751777035,RM001,RM909,2019-07-26
SC,-0.0054017556617733786,SC1909,SC1910,2019-07-26
FG,-0.003797983926661369,FG001,FG909,2019-07-26
TA,-0.0034765954637730103,TA001,TA909,2019-07-26
SM,-0.0016538621531333839,SM001,SM909,2019-07-26
SF,-0.0012238519117728226,SF001,SF909,2019-07-26
AL,-0.0,AL1909,AL1910,2019-07-26
CJ,9.852500650352387e-05,CJ001,CJ912,2019-07-26
OI,0.000536775192668113,OI001,OI909,2019-07-26
SR,0.0007208968258027567,SR001,SR909,2019-07-26
CF,0.004500927345629025,CF001,CF909,2019-07-26
MA,0.00679956838118469,MA001,MA909,2019-07-26
PB,0.007159904747017816,PB1909,PB1910,2019-07-26
TS,0.00719029504045762,TS1909,TS1912,2019-07-26
IH,0.009818628667243088,IH1908,IH1909,2019-07-26
ZC,0.010160883037998189,ZC909,ZC911,2019-07-26
TF,0.012045783044372569,TF1909,TF1912,2019-07-26
T,0.01652431267508129,T1909,T1912,2019-07-26
IF,0.01870713328349936,IF1908,IF1909,2019-07-26
ZN,0.024961007439935935,ZN1909,ZN1910,2019-07-26
EG,0.027002882576928504,eg1909,eg2001,2019-07-26
L,0.04353638410696913,l1909,l2001,2019-07-26
V,0.07358228398863693,v1909,v2001,2019-07-26
FB,0.0781761722543237,fb1908,fb1909,2019-07-26
BU,0.08568429491555421,BU1912,BU2006,2019-07-26
JD,0.12725121871001482,jd1909,jd2001,2019-07-26
IC,0.13260352211207732,IC1908,IC1909,2019-07-26
PP,0.13728233045347443,pp1909,pp2001,2019-07-26
HC,0.1950046534796429,HC1910,HC2001,2019-07-26
RB,0.26764079067417035,RB1910,RB2001,2019-07-26
WR,0.4389324736791362,WR1909,WR1910,2019-07-26
I,0.46469503024046654,i1909,i2001,2019-07-26
FU,0.6307807942896879,FU1909,FU2001,2019-07-26
BB,1.0414125941061594,bb1908,bb1910,2019-07-26
RU,-0.2503694323537847,RU1909,RU2001,2019-07-29
P,-0.12141944950566558,p1909,p2001,2019-07-29
Y,-0.08594752271268813,y1909,y2001,2019-07-29
C,-0.08580768811856004,c1909,c2001,2019-07-29
J,-0.0663426100705803,j1909,j2001,2019-07-29
CY,-0.06372901847704558,CY001,CY005,2019-07-29
SP,-0.0546890144749836,SP1909,SP2001,2019-07-29
SC,-0.046358426022851645,SC1909,SC1910,2019-07-29
AG,-0.04224307114979272,AG1912,AG2002,2019-07-29
B,-0.040401333212664765,b1909,b2001,2019-07-29
CS,-0.040336742128053354,cs1909,cs2001,2019-07-29
M,-0.03338752823617283,m1909,m2001,2019-07-29
SN,-0.0321927233499227,SN1909,SN2001,2019-07-29
NI,-0.019751284634615986,NI1909,NI1910,2019-07-29
AU,-0.016919954812973557,AU1910,AU1912,2019-07-29
A,-0.016846505034949548,a1909,a2001,2019-07-29
CU,-0.012786362424459796,CU1909,CU1910,2019-07-29
AP,-0.006810309484638084,AP001,AP910,2019-07-29
RM,-0.00600778372425668,RM001,RM909,2019-07-29
FG,-0.003998498734580597,FG001,FG909,2019-07-29
TA,-0.002663368811639409,TA001,TA909,2019-07-29
SM,-0.0020701535634498032,SM001,SM909,2019-07-29
SF,-0.0010259417231737154,SF001,SF909,2019-07-29
CJ,9.87662528850954e-05,CJ001,CJ912,2019-07-29
SR,0.00048102139985457267,SR001,SR909,2019-07-29
OI,0.0004873027501291526,OI001,OI909,2019-07-29
CF,0.004821388674671215,CF001,CF909,2019-07-29
WH,0.005415108667189957,WH001,WH909,2019-07-29
MA,0.006377801152948941,MA001,MA909,2019-07-29
TS,0.0067921906147002786,TS1909,TS1912,2019-07-29
JM,0.00862689307638589,jm1909,jm2001,2019-07-29
AL,0.008648649023018151,AL1909,AL1910,2019-07-29
IH,0.009838082125138628,IH1908,IH1909,2019-07-29
TF,0.01145815794688694,TF1909,TF1912,2019-07-29
T,0.01819439418371567,T1909,T1912,2019-07-29
ZN,0.01848049646569883,ZN1909,ZN1910,2019-07-29
PB,0.02161513643568154,PB1909,PB1910,2019-07-29
ZC,0.02236153697940934,ZC909,ZC911,2019-07-29
IF,0.023125609386301607,IF1908,IF1909,2019-07-29
FB,0.02883461539572378,fb1908,fb1909,2019-07-29
L,0.04342181066950441,l1909,l2001,2019-07-29
EG,0.06650682475030698,eg1909,eg2001,2019-07-29
V,0.06927682135930187,v1909,v2001,2019-07-29
BU,0.08728657946381327,BU1912,BU2006,2019-07-29
JD,0.12019462638652159,jd1909,jd2001,2019-07-29
IC,0.14003771954349897,IC1908,IC1909,2019-07-29
PP,0.14688867197240493,pp1909,pp2001,2019-07-29
HC,0.18101661207492775,HC1910,HC2001,2019-07-29
RB,0.24133796437756777,RB1910,RB2001,2019-07-29
I,0.49454398180323866,i1909,i2001,2019-07-29
WR,0.5898778601614554,WR1909,WR1910,2019-07-29
FU,0.648634646334839,FU1909,FU2001,2019-07-29
BB,1.0414125941061594,bb1908,bb1910,2019-07-29
RU,-0.23834214291130548,RU1909,RU2001,2019-08-02
B,-0.13541978309499786,b1909,b1910,2019-08-02
P,-0.10106502540063189,p1909,p2001,2019-08-02
SC,-0.08930273772463303,SC1909,SC1910,2019-08-02
Y,-0.08514228773942432,y1909,y2001,2019-08-02
C,-0.07992275947375979,c1909,c2001,2019-08-02
SP,-0.06637438884190729,SP1909,SP2001,2019-08-02
J,-0.03706891499528298,j1909,j2001,2019-08-02
AG,-0.036688012399950565,AG1912,AG2002,2019-08-02
CS,-0.034084103215945565,cs1909,cs2001,2019-08-02
NI,-0.024095341807358853,NI1909,NI1910,2019-08-02
SN,-0.018836626981746093,SN1909,SN2001,2019-08-02
AU,-0.01760483079099525,AU1910,AU1912,2019-08-02
A,-0.014218036091689704,a1909,a2001,2019-08-02
CU,-0.012912946473632076,CU1909,CU1910,2019-08-02
RM,-0.007508234635978149,RM001,RM909,2019-08-02
