,roll_yield,near_by,deferred,date
M,0.009676008974543165,m1201,m1205,2011-07-22
AL,0.013597735166024104,AL1109,AL1110,2011-07-22
SR,0.031521065040329206,SR201,SR205,2011-07-22
WT,-0.21739488982633942,WT111,WT201,2011-07-25
L,-0.1600900286141909,l1109,l1201,2011-07-25
ER,-0.1509752516625473,ER109,ER201,2011-07-25
WS,-0.14534178803418035,WS109,WS201,2011-07-25
A,-0.1282729446799291,a1201,a1205,2011-07-25
V,-0.1229153881005915,v1109,v1201,2011-07-25
RU,-0.08568966199441307,RU1109,RU1201,2011-07-25
ZN,-0.08448450818794138,ZN1109,ZN1110,2011-07-25
J,-0.07516591902644182,j1109,j1201,2011-07-25
PB,-0.06187352579244963,PB1109,PB1110,2011-07-25
C,-0.061540619499309085,c1201,c1205,2011-07-25
RO,-0.05884804077515392,RO109,RO201,2011-07-25
TA,-0.0577367931457009,TA109,TA201,2011-07-25
P,-0.053216473012144896,p1201,p1205,2011-07-25
IF,-0.05228415952886135,IF1108,IF1109,2011-07-25
CF,-0.035233565607790604,CF201,CF205,2011-07-25
Y,-0.02067140770491711,y1201,y1205,2011-07-25
FU,-0.008722374355229807,FU1109,FU1112,2011-07-25
CU,-0.008391021948782596,CU1109,CU1110,2011-07-25
AU,0.0005951495357115792,AU1112,AU1206,2011-07-25
M,0.012470326744573514,m1201,m1205,2011-07-25
WR,0.01294705941793229,WR1108,WR1204,2011-07-25
RB,0.020552917482597792,RB1110,RB1201,2011-07-25
B,0.0209317491887507,b1201,b1205,2011-07-25
AL,0.0306600592625826,AL1109,AL1110,2011-07-25
SR,0.0344482001855624,SR201,SR205,2011-07-25
WT,-0.21951973733221852,WT111,WT201,2011-07-26
L,-0.16452878400234988,l1109,l1201,2011-07-26
ER,-0.1520655498748141,ER109,ER201,2011-07-26
WS,-0.1443119503809007,WS109,WS201,2011-07-26
V,-0.13812251604777348,v1109,v1201,2011-07-26
A,-0.13506252585942058,a1201,a1205,2011-07-26
RU,-0.10843034846227798,RU1109,RU1201,2011-07-26
ZN,-0.09561803579012214,ZN1109,ZN1110,2011-07-26
J,-0.08782374895069331,j1109,j1201,2011-07-26
TA,-0.08195508598815752,TA109,TA201,2011-07-26
RO,-0.07304108511624864,RO109,RO201,2011-07-26
C,-0.0714015853962185,c1201,c1205,2011-07-26
PB,-0.07123695832101784,PB1109,PB1110,2011-07-26
P,-0.060127549536387215,p1201,p1205,2011-07-26
IF,-0.04336483337955281,IF1108,IF1109,2011-07-26
CU,-0.04292794891707395,CU1109,CU1110,2011-07-26
CF,-0.030562894573795074,CF201,CF205,2011-07-26
Y,-0.02641120452675898,y1201,y1205,2011-07-26
FU,-0.01188708155662992,FU1109,FU1112,2011-07-26
AU,-0.004645624483053003,AU1112,AU1206,2011-07-26
B,0.0030690539761034593,b1201,b1205,2011-07-26
RB,0.005720707891023229,RB1110,RB1201,2011-07-26
M,0.011475665015457076,m1201,m1205,2011-07-26
WR,0.015075503780252176,WR1108,WR1204,2011-07-26
SR,0.023277708760195304,SR201,SR205,2011-07-26
AL,0.033351883614894454,AL1110,AL1111,2011-07-26
WT,-0.22487017630765724,WT111,WT201,2011-07-27
L,-0.1644593863543577,l1109,l1201,2011-07-27
ER,-0.15029764819172658,ER109,ER201,2011-07-27
A,-0.14614561338072168,a1201,a1205,2011-07-27
WS,-0.14540290662666217,WS109,WS201,2011-07-27
V,-0.1325480331802781,v1109,v1201,2011-07-27
ZN,-0.12324005620529785,ZN1109,ZN1110,2011-07-27
RU,-0.10390102588394347,RU1109,RU1201,2011-07-27
J,-0.0943839964806911,j1109,j1201,2011-07-27
TA,-0.09310875228259763,TA109,TA201,2011-07-27
CF,-0.08058265761895624,CF201,CF205,2011-07-27
RO,-0.07728697634574913,RO109,RO201,2011-07-27
WR,-0.07643551838178357,WR1108,WR1204,2011-07-27
C,-0.07604969968657918,c1201,c1205,2011-07-27
PB,-0.06398219170575832,PB1109,PB1110,2011-07-27
P,-0.058471138106371265,p1201,p1205,2011-07-27
IF,-0.054381965781318,IF1108,IF1109,2011-07-27
CU,-0.0512009585518877,CU1109,CU1110,2011-07-27
Y,-0.02454240411318327,y1201,y1205,2011-07-27
FU,-0.007892662387123354,FU1109,FU1112,2011-07-27
AU,-0.005103103198811533,AU1112,AU1206,2011-07-27
RB,0.0016273393226896218,RB1110,RB1201,2011-07-27
B,0.002421307637492545,b1201,b1205,2011-07-27
M,0.013094739254102896,m1201,m1205,2011-07-27
SR,0.026137823675143085,SR201,SR205,2011-07-27
AL,0.05912960225528513,AL1110,AL1111,2011-07-27
WT,-0.22266005790738752,WT111,WT201,2011-07-28
PB,-0.1683057042540535,PB1109,PB1110,2011-07-28
L,-0.16110401916103362,l1109,l1201,2011-07-28
ER,-0.1520655498748141,ER109,ER201,2011-07-28
WS,-0.1447528057610907,WS109,WS201,2011-07-28
A,-0.1421440263925947,a1201,a1205,2011-07-28
V,-0.12922835003118943,v1109,v1201,2011-07-28
ZN,-0.1179762392049952,ZN1109,ZN1110,2011-07-28
J,-0.0905241093666391,j1109,j1201,2011-07-28
CF,-0.08953848343743215,CF201,CF205,2011-07-28
RU,-0.08909849606757353,RU1109,RU1201,2011-07-28
WR,-0.07643551838178357,WR1108,WR1204,2011-07-28
C,-0.0749562599638251,c1201,c1205,2011-07-28
TA,-0.07338449490998497,TA109,TA201,2011-07-28
RO,-0.06787099287992486,RO109,RO201,2011-07-28
P,-0.05174829766878272,p1201,p1205,2011-07-28
CU,-0.04958684741892594,CU1109,CU1110,2011-07-28
IF,-0.04326349992647565,IF1108,IF1109,2011-07-28
Y,-0.018805154621152984,y1201,y1205,2011-07-28
FU,-0.01419000305647521,FU1109,FU1112,2011-07-28
B,-0.005459510150957948,b1201,b1205,2011-07-28
AU,-5.9664981135262204e-05,AU1112,AU1206,2011-07-28
RB,0.005678938181355608,RB1110,RB1201,2011-07-28
M,0.019337892917477,m1201,m1205,2011-07-28
SR,0.03235404774643545,SR201,SR205,2011-07-28
AL,0.07539978364720146,AL1110,AL1111,2011-07-28
WT,-0.21505676523993372,WT111,WT201,2011-07-29
L,-0.15917163876213367,l1109,l1201,2011-07-29
WS,-0.14983694772174186,WS109,WS201,2011-07-29
V,-0.1441718848613378,v1109,v1201,2011-07-29
ER,-0.1439895630465958,ER109,ER201,2011-07-29
A,-0.13774213580344347,a1201,a1205,2011-07-29
PB,-0.12928959770495468,PB1109,PB1110,2011-07-29
J,-0.08670001707063765,j1109,j1201,2011-07-29
RU,-0.08627821179893215,RU1109,RU1201,2011-07-29
ZN,-0.08297905404747628,ZN1110,ZN1111,2011-07-29
C,-0.06876362164320307,c1201,c1205,2011-07-29
CF,-0.06793266232223534,CF201,CF205,2011-07-29
RO,-0.06682303919541857,RO109,RO201,2011-07-29
TA,-0.0492811081688053,TA109,TA201,2011-07-29
CU,-0.04799013498023499,CU1109,CU1110,2011-07-29
P,-0.04605719562631219,p1201,p1205,2011-07-29
IF,-0.04353380656345224,IF1108,IF1109,2011-07-29
Y,-0.018875406349583602,y1201,y1205,2011-07-29
WR,-0.017366184528734237,WR1112,WR1204,2011-07-29
FU,-0.015732566987348585,FU1109,FU1112,2011-07-29
B,-0.009716607684430742,b1201,b1205,2011-07-29
AU,0.0007774306016828273,AU1112,AU1206,2011-07-29
RB,0.008123479640151629,RB1110,RB1201,2011-07-29
M,0.02214032189286738,m1201,m1205,2011-07-29
SR,0.037590853276872296,SR201,SR205,2011-07-29
AL,0.08895030433164353,AL1110,AL1111,2011-07-29
WT,-0.220233782711097,WT111,WT201,2011-08-01
A,-0.15905131397411362,a1201,a1205,2011-08-01
L,-0.1554358997950453,l1109,l1201,2011-08-01
V,-0.14786646660907787,v1109,v1201,2011-08-01
ER,-0.14567693106722296,ER109,ER201,2011-08-01
PB,-0.14233434308957055,PB1109,PB1110,2011-08-01
WS,-0.14193334229734064,WS109,WS201,2011-08-01
J,-0.10957179240261569,j1109,j1201,2011-08-01
RU,-0.10802854937611908,RU1109,RU1201,2011-08-01
ZN,-0.09163968169276146,ZN1110,ZN1111,2011-08-01
RO,-0.083091931717347,RO109,RO201,2011-08-01
CF,-0.07983810286715386,CF201,CF205,2011-08-01
C,-0.07367008631068425,c1201,c1205,2011-08-01
P,-0.06112600553627082,p1201,p1205,2011-08-01
TA,-0.059939558918803953,TA109,TA201,2011-08-01
CU,-0.047479426153219886,CU1109,CU1110,2011-08-01
IF,-0.04009626825934205,IF1108,IF1109,2011-08-01
Y,-0.027397450689817422,y1201,y1205,2011-08-01
FU,-0.019613651144858676,FU1109,FU1112,2011-08-01
AU,-0.004313057651403329,AU1112,AU1206,2011-08-01
B,0.007836837572190546,b1201,b1205,2011-08-01
M,0.01234932646510439,m1201,m1205,2011-08-01
RB,0.020151176119828723,RB1110,RB1201,2011-08-01
SR,0.03867869279714532,SR201,SR205,2011-08-01
WR,0.06877820529139274,WR1112,WR1205,2011-08-01
AL,0.07468566930641757,AL1110,AL1111,2011-08-01
WT,-0.22286684642995602,WT111,WT201,2011-08-02
A,-0.16252062612041476,a1201,a1205,2011-08-02
L,-0.1571969207142707,l1109,l1201,2011-08-02
V,-0.14779516308000692,v1109,v1201,2011-08-02
ER,-0.14637049250829617,ER109,ER201,2011-08-02
WS,-0.1415148130020636,WS109,WS201,2011-08-02
PB,-0.11463395902790063,PB1109,PB1110,2011-08-02
J,-0.10450422363008091,j1109,j1201,2011-08-02
RU,-0.09859340964719387,RU1109,RU1201,2011-08-02
ZN,-0.08100476284476688,ZN1110,ZN1111,2011-08-02
CF,-0.07754874438397594,CF201,CF205,2011-08-02
C,-0.07125016829434538,c1201,c1205,2011-08-02
RO,-0.06813920171770005,RO109,RO201,2011-08-02
P,-0.06374130923728442,p1201,p1205,2011-08-02
TA,-0.046551052977413264,TA109,TA201,2011-08-02
IF,-0.041224654063267016,IF1108,IF1109,2011-08-02
Y,-0.03094315648910443,y1201,y1205,2011-08-02
CU,-0.025022598904833784,CU1109,CU1110,2011-08-02
AU,-0.002442039107993192,AU1112,AU1206,2011-08-02
FU,0.0015704750888822737,FU1109,FU1112,2011-08-02
M,0.01596692119196478,m1201,m1205,2011-08-02
B,0.030199570502124927,b1201,b1205,2011-08-02
RB,0.03062061689836834,RB1110,RB1201,2011-08-02
SR,0.047088946941956186,SR201,SR205,2011-08-02
AL,0.05574542064862387,AL1110,AL1111,2011-08-02
WR,0.08366966981991203,WR1112,WR1205,2011-08-02
A,-0.16641820823831985,a1201,a1205,2011-08-03
L,-0.15964609147288464,l1109,l1201,2011-08-03
WS,-0.14712625520280836,WS109,WS201,2011-08-03
ER,-0.14654350787787607,ER109,ER201,2011-08-03
V,-0.1437945844905577,v1109,v1201,2011-08-03
J,-0.11589423942130972,j1109,j1201,2011-08-03
RU,-0.09740283144681736,RU1109,RU1201,2011-08-03
WT,-0.0955023482360398,WT201,WT205,2011-08-03
ZN,-0.08450739150495541,ZN1110,ZN1111,2011-08-03
PB,-0.07699064030289408,PB1109,PB1110,2011-08-03
RO,-0.07436033694736743,RO109,RO201,2011-08-03
C,-0.069638070830165,c1201,c1205,2011-08-03
CF,-0.06506026227004319,CF201,CF205,2011-08-03
P,-0.058419962230409385,p1201,p1205,2011-08-03
IF,-0.04047221374366987,IF1108,IF1109,2011-08-03
TA,-0.031094805741320133,TA109,TA201,2011-08-03
Y,-0.027344318079676633,y1201,y1205,2011-08-03
CU,-0.02667408711535384,CU1109,CU1110,2011-08-03
AU,0.0004634188748067761,AU1112,AU1206,2011-08-03
AL,0.009723160558968214,AL1110,AL1111,2011-08-03
M,0.015082095938536823,m1201,m1205,2011-08-03
FU,0.01969865105928228,FU1109,FU1112,2011-08-03
B,0.020412326098620134,b1201,b1205,2011-08-03
RB,0.036257675990268454,RB1110,RB1201,2011-08-03
SR,0.05037277717902426,SR201,SR205,2011-08-03
WR,0.08366966981991203,WR1112,WR1205,2011-08-03
L,-0.15394681682024394,l1109,l1201,2011-08-04
A,-0.1518810236807957,a1201,a1205,2011-08-04
WS,-0.1462623473775188,WS109,WS201,2011-08-04
ER,-0.14457773865016302,ER109,ER201,2011-08-04
V,-0.14279693639783653,v1109,v1201,2011-08-04
J,-0.12501808920170424,j1109,j1201,2011-08-04
PB,-0.11294201018815916,PB1109,PB1110,2011-08-04
WT,-0.10234385633221517,WT201,WT205,2011-08-04
RU,-0.09351073697778167,RU1109,RU1201,2011-08-04
ZN,-0.07537919091756104,ZN1110,ZN1111,2011-08-04
CF,-0.07369288813483041,CF201,CF205,2011-08-04
C,-0.07125016829434538,c1201,c1205,2011-08-04
P,-0.05497449338763631,p1201,p1205,2011-08-04
RO,-0.05395209497910963,RO109,RO201,2011-08-04
IF,-0.04043675480211341,IF1108,IF1109,2011-08-04
Y,-0.025796524006213153,y1201,y1205,2011-08-04
CU,-0.02012579088105546,CU1109,CU1110,2011-08-04
AU,-0.002197738863757112,AU1112,AU1206,2011-08-04
TA,-0.0006235061853474735,TA109,TA201,2011-08-04
M,0.010749488957050737,m1201,m1205,2011-08-04
B,0.01391833056287702,b1201,b1205,2011-08-04
FU,0.02294083218861587,FU1109,FU1112,2011-08-04
AL,0.03644901325002333,AL1110,AL1111,2011-08-04
RB,0.0452347308574183,RB1110,RB1201,2011-08-04
SR,0.06219987836739854,SR201,SR205,2011-08-04
WR,0.08366966981991203,WR1112,WR1205,2011-08-04
L,-0.15170619867250537,l1109,l1201,2011-08-05
WS,-0.1416883508395976,WS109,WS201,2011-08-05
A,-0.13655535181782208,a1201,a1205,2011-08-05
ER,-0.13510950275127737,ER109,ER201,2011-08-05
J,-0.10648969192926631,j1109,j1201,2011-08-05
V,-0.1059378671976017,v1109,v1201,2011-08-05
WT,-0.10308428255193325,WT201,WT205,2011-08-05
ZN,-0.08012803759505081,ZN1110,ZN1111,2011-08-05
CF,-0.07825611142702495,CF201,CF205,2011-08-05
C,-0.07294025322863336,c1201,c1205,2011-08-05
PB,-0.051518018410924446,PB1109,PB1110,2011-08-05
P,-0.048382650020934795,p1201,p1205,2011-08-05
IF,-0.0405363868287119,IF1108,IF1109,2011-08-05
RU,-0.04032318770705326,RU1109,RU1201,2011-08-05
RO,-0.015674926807433882,RO109,RO201,2011-08-05
B,-0.012371151551586123,b1201,b1205,2011-08-05
Y,-0.011997616470346108,y1201,y1205,2011-08-05
AU,-0.004180700628114446,AU1112,AU1206,2011-08-05
CU,-0.00174990886201559,CU1110,CU1111,2011-08-05
AL,0.013733907078526095,AL1110,AL1111,2011-08-05
M,0.025633357050057617,m1201,m1205,2011-08-05
SR,0.0648968157312276,SR201,SR205,2011-08-05
RB,0.0888742587492252,RB1110,RB1201,2011-08-05
TA,0.10290397906038903,TA109,TA201,2011-08-05
WR,0.10878697511107907,WR1110,WR1112,2011-08-05
FU,0.11641244162816693,FU1109,FU1112,2011-08-05
L,-0.1523737690249444,l1109,l1201,2011-08-08
WS,-0.14713785406766594,WS109,WS201,2011-08-08
ER,-0.13198086256819908,ER109,ER201,2011-08-08
V,-0.12833108806817542,v1109,v1201,2011-08-08
A,-0.12503217347731474,a1201,a1205,2011-08-08
J,-0.11791627983019373,j1109,j1201,2011-08-08
WT,-0.10249231806623398,WT201,WT205,2011-08-08
C,-0.08024252510108468,c1201,c1205,2011-08-08
ZN,-0.07496677661322881,ZN1110,ZN1111,2011-08-08
PB,-0.0740743092849716,PB1109,PB1110,2011-08-08
CF,-0.0733916187469526,CF201,CF205,2011-08-08
P,-0.0444756691822438,p1201,p1205,2011-08-08
RU,-0.03718407941185857,RU1109,RU1201,2011-08-08
IF,-0.032571448568537525,IF1108,IF1109,2011-08-08
WR,-0.028257665749474675,WR1112,WR1204,2011-08-08
Y,-0.02226020440801878,y1201,y1205,2011-08-08
RO,-0.012783284885354827,RO109,RO201,2011-08-08
AU,-0.002988146636735629,AU1112,AU1206,2011-08-08
CU,-0.0,CU1110,CU1111,2011-08-08
B,0.012494811897852606,b1201,b1205,2011-08-08
M,0.015641808169528173,m1201,m1205,2011-08-08
SR,0.06879601031576987,SR201,SR205,2011-08-08
FU,0.07672562908533878,FU1109,FU1112,2011-08-08
RB,0.09423870469556797,RB1110,RB1201,2011-08-08
AL,0.09879503024542449,AL1110,AL1111,2011-08-08
TA,0.11849122617167829,TA109,TA201,2011-08-08
L,-0.14707413974970648,l1109,l1201,2011-08-09
WS,-0.14471532005251692,WS109,WS201,2011-08-09
J,-0.14451129959493034,j1109,j1201,2011-08-09
ER,-0.13768238912933986,ER109,ER201,2011-08-09
WT,-0.1169068388642018,WT201,WT205,2011-08-09
A,-0.107592102804035,a1201,a1205,2011-08-09
PB,-0.09774490132761249,PB1109,PB1110,2011-08-09
C,-0.08784841560146364,c1201,c1205,2011-08-09
V,-0.08429172592594553,v1109,v1201,2011-08-09
ZN,-0.0838526881512036,ZN1110,ZN1111,2011-08-09
CF,-0.05829618482751585,CF201,CF205,2011-08-09
P,-0.03775393568721645,p1201,p1205,2011-08-09
IF,-0.033143323360003044,IF1108,IF1109,2011-08-09
WR,-0.022756032334433515,WR1110,WR1112,2011-08-09
Y,-0.012845365735949705,y1201,y1205,2011-08-09
RO,-0.009433970038415158,RO109,RO201,2011-08-09
RU,-0.007788047437125046,RU1109,RU1201,2011-08-09
CU,-0.003638017308446524,CU1110,CU1111,2011-08-09
AU,0.0012695083841227327,AU1112,AU1206,2011-08-09
M,0.011138626657278803,m1201,m1205,2011-08-09
B,0.02407351978305072,b1203,b1205,2011-08-09
SR,0.0572719964407223,SR201,SR205,2011-08-09
RB,0.08389882902066215,RB1110,RB1201,2011-08-09
FU,0.1290434488728859,FU1109,FU1112,2011-08-09
TA,0.13589458124005346,TA109,TA201,2011-08-09
AL,0.13630552842727686,AL1110,AL1111,2011-08-09
WS,-0.14901482939171315,WS109,WS201,2011-08-10
J,-0.1441955132032719,j1109,j1201,2011-08-10
L,-0.14305282559566374,l1109,l1201,2011-08-10
ER,-0.1281840553624637,ER109,ER201,2011-08-10
WT,-0.12413682738006268,WT201,WT205,2011-08-10
A,-0.12268737760536609,a1201,a1205,2011-08-10
B,-0.10338562157017178,b1203,b1205,2011-08-10
V,-0.08500246680614902,v1109,v1201,2011-08-10
C,-0.08279022522625068,c1201,c1205,2011-08-10
ZN,-0.06802942283719954,ZN1110,ZN1111,2011-08-10
PB,-0.05473629681912838,PB1109,PB1110,2011-08-10
P,-0.04437335346011042,p1201,p1205,2011-08-10
CF,-0.04401762671353712,CF201,CF205,2011-08-10
IF,-0.042662160975904695,IF1108,IF1109,2011-08-10
RO,-0.02404469913891589,RO109,RO201,2011-08-10
WR,-0.022756032334433515,WR1110,WR1112,2011-08-10
Y,-0.013368464495685926,y1201,y1205,2011-08-10
AU,-0.003976364042481414,AU1112,AU1206,2011-08-10
CU,-0.0035767511442162453,CU1110,CU1111,2011-08-10
RU,0.0018159806849908232,RU1109,RU1201,2011-08-10
M,0.004597702049334632,m1201,m1205,2011-08-10
SR,0.04499675301116904,SR201,SR205,2011-08-10
RB,0.07773657930253777,RB1110,RB1201,2011-08-10
FU,0.09240141719303871,FU1109,FU1112,2011-08-10
AL,0.1027696832235984,AL1110,AL1111,2011-08-10
TA,0.10608627046363894,TA109,TA201,2011-08-10
J,-0.17132569390136065,j1109,j1201,2011-08-11
WS,-0.1488467617367984,WS109,WS201,2011-08-11
L,-0.14589129755479746,l1109,l1201,2011-08-11
ER,-0.1387873488965432,ER109,ER201,2011-08-11
A,-0.1381490568339867,a1201,a1205,2011-08-11
WT,-0.12669305979128373,WT201,WT205,2011-08-11
PB,-0.10575968775391911,PB1109,PB1110,2011-08-11
V,-0.1000092608027755,v1109,v1201,2011-08-11
C,-0.08959656440210717,c1201,c1205,2011-08-11
ZN,-0.06419034622580237,ZN1110,ZN1111,2011-08-11
P,-0.0545783619504365,p1201,p1205,2011-08-11
CF,-0.05339246268746757,CF201,CF205,2011-08-11
IF,-0.03910831045305021,IF1108,IF1109,2011-08-11
RU,-0.028670364499888485,RU1109,RU1201,2011-08-11
Y,-0.026596990650566053,y1201,y1205,2011-08-11
WR,-0.022756032334433515,WR1110,WR1112,2011-08-11
RO,-0.022261379242362184,RO109,RO201,2011-08-11
AU,-0.004621388200246806,AU1112,AU1206,2011-08-11
CU,0.0017989655981518315,CU1110,CU1111,2011-08-11
M,0.004573868853664541,m1201,m1205,2011-08-11
TA,0.028210426242549103,TA109,TA201,2011-08-11
SR,0.05508457714147304,SR201,SR205,2011-08-11
B,0.055929975162816545,b1203,b1205,2011-08-11
FU,0.07951270747863519,FU1109,FU1112,2011-08-11
RB,0.08657454303120725,RB1110,RB1201,2011-08-11
AL,0.09564525442036732,AL1110,AL1111,2011-08-11
WT,-0.21892975957882077,WT111,WT201,2011-08-12
J,-0.1830633189770782,j1109,j1201,2011-08-12
WS,-0.15085392953682425,WS109,WS201,2011-08-12
L,-0.14821280432628448,l1109,l1201,2011-08-12
ER,-0.13817448078392758,ER109,ER201,2011-08-12
A,-0.13461208290319318,a1201,a1205,2011-08-12
PB,-0.11580306998594045,PB1109,PB1110,2011-08-12
V,-0.1039898719610916,v1109,v1201,2011-08-12
C,-0.08846470809207692,c1201,c1205,2011-08-12
ZN,-0.08164504206288908,ZN1110,ZN1111,2011-08-12
RU,-0.07908000635709925,RU1201,RU1203,2011-08-12
CF,-0.06319046449965701,CF201,CF205,2011-08-12
P,-0.05103571355511238,p1201,p1205,2011-08-12
WR,-0.040676525257059656,WR1112,WR1206,2011-08-12
IF,-0.038534064525983305,IF1108,IF1109,2011-08-12
Y,-0.024174183989287272,y1201,y1205,2011-08-12
RO,-0.016377502167567944,RO109,RO201,2011-08-12
CU,-0.010828696779345691,CU1110,CU1111,2011-08-12
AU,-0.00401811036337327,AU1112,AU1206,2011-08-12
B,0.0037124885169168374,b1203,b1205,2011-08-12
M,0.0073037163281443615,m1201,m1205,2011-08-12
TA,0.027278551245704163,TA109,TA201,2011-08-12
SR,0.055523368033589704,SR201,SR205,2011-08-12
AL,0.09325129672231247,AL1110,AL1111,2011-08-12
RB,0.09534044931410682,RB1110,RB1201,2011-08-12
FU,0.09851333837182011,FU1109,FU1112,2011-08-12
WT,-0.22130168058332772,WT111,WT201,2011-08-15
J,-0.20579494902825657,j1109,j1201,2011-08-15
WS,-0.15793120045626607,WS109,WS201,2011-08-15
A,-0.147734438883234,a1201,a1205,2011-08-15
ER,-0.1444635842357186,ER109,ER201,2011-08-15
L,-0.14318214212282823,l1109,l1201,2011-08-15
PB,-0.11531620272313323,PB1109,PB1110,2011-08-15
V,-0.10190021579762282,v1109,v1201,2011-08-15
C,-0.09320648918894267,c1201,c1205,2011-08-15
ZN,-0.08413706685364773,ZN1110,ZN1111,2011-08-15
RU,-0.08077128563489007,RU1201,RU1203,2011-08-15
CF,-0.06852546320772468,CF201,CF205,2011-08-15
P,-0.049813495205920544,p1201,p1205,2011-08-15
IF,-0.04549376463922675,IF1108,IF1109,2011-08-15
RO,-0.036046945313881605,RO109,RO201,2011-08-15
Y,-0.02577695946639862,y1201,y1205,2011-08-15
WR,-0.00841574984655739,WR1112,WR1206,2011-08-15
AU,-0.008365083865574342,AU1112,AU1206,2011-08-15
CU,0.0035666518318740593,CU1110,CU1111,2011-08-15
B,0.0048602675804660725,b1203,b1205,2011-08-15
M,0.009959266729177949,m1201,m1205,2011-08-15
TA,0.022117650868326483,TA109,TA201,2011-08-15
RB,0.06862913447431251,RB1110,RB1201,2011-08-15
SR,0.06927010388341183,SR201,SR205,2011-08-15
AL,0.07248691680119657,AL1110,AL1111,2011-08-15
FU,0.12195823643307926,FU1109,FU1112,2011-08-15
WT,-0.2250441810532529,WT111,WT201,2011-08-16
J,-0.20983834930632822,j1109,j1201,2011-08-16
L,-0.1574037676711924,l1109,l1201,2011-08-16
WS,-0.15277673918993478,WS109,WS201,2011-08-16
ER,-0.14654491618345197,ER109,ER201,2011-08-16
A,-0.1422448902078685,a1201,a1205,2011-08-16
PB,-0.0988865659931635,PB1109,PB1110,2011-08-16
C,-0.0924318735395826,c1201,c1205,2011-08-16
RU,-0.0907706230065381,RU1201,RU1203,2011-08-16
V,-0.0732213610567056,v1109,v1201,2011-08-16
ZN,-0.06887196068809436,ZN1110,ZN1111,2011-08-16
CF,-0.06529015313557451,CF201,CF205,2011-08-16
P,-0.04595951324260951,p1201,p1205,2011-08-16
RO,-0.029671530540271395,RO109,RO201,2011-08-16
Y,-0.022295974875695547,y1201,y1205,2011-08-16
IF,-0.020016685208364703,IF1108,IF1109,2011-08-16
WR,-0.013916716834841416,WR1110,WR1112,2011-08-16
AU,-0.00370774370095037,AU1112,AU1206,2011-08-16
CU,0.003609022583593643,CU1110,CU1111,2011-08-16
M,0.008200460686981256,m1201,m1205,2011-08-16
B,0.024340804173686816,b1203,b1205,2011-08-16
TA,0.03482626174960793,TA109,TA201,2011-08-16
SR,0.0714663743707177,SR201,SR205,2011-08-16
RB,0.07623962734159631,RB1110,RB1201,2011-08-16
AL,0.08019788676008141,AL1110,AL1111,2011-08-16
FU,0.10663022427397112,FU1109,FU1112,2011-08-16
WT,-0.2250441810532529,WT111,WT201,2011-08-17
J,-0.20697861446085425,j1109,j1201,2011-08-17
WS,-0.15643891553836228,WS109,WS201,2011-08-17
A,-0.15367420883644,a1201,a1205,2011-08-17
ER,-0.14922511108839498,ER109,ER201,2011-08-17
L,-0.1461647382473876,l1109,l1201,2011-08-17
PB,-0.12311514146338384,PB1109,PB1110,2011-08-17
V,-0.10770387451963326,v1109,v1201,2011-08-17
C,-0.09375763051231328,c1201,c1205,2011-08-17
ZN,-0.07801445917375482,ZN1110,ZN1111,2011-08-17
CF,-0.07414826113289441,CF201,CF205,2011-08-17
P,-0.05189023312280601,p1201,p1205,2011-08-17
RO,-0.03885238414106472,RO109,RO201,2011-08-17
IF,-0.03159209251607227,IF1108,IF1109,2011-08-17
Y,-0.025149847890843468,y1201,y1205,2011-08-17
TA,-0.019687850315251408,TA201,TA205,2011-08-17
WR,-0.013916716834841416,WR1110,WR1112,2011-08-17
B,-0.013345471076729194,b1203,b1205,2011-08-17
AU,-0.0038413169667760056,AU1112,AU1206,2011-08-17
RU,-0.0,RU1201,RU1203,2011-08-17
M,0.003626473696360367,m1201,m1205,2011-08-17
CU,0.007183478215113922,CU1110,CU1111,2011-08-17
AL,0.05533151013688664,AL1110,AL1111,2011-08-17
SR,0.0594159965870985,SR201,SR205,2011-08-17
RB,0.06283919911272959,RB1110,RB1201,2011-08-17
FU,0.10481647837392702,FU1109,FU1112,2011-08-17
WT,-0.22277666063395155,WT111,WT201,2011-08-18
J,-0.19414146401884594,j1109,j1201,2011-08-18
WS,-0.15259456113087727,WS109,WS201,2011-08-18
A,-0.15175341541078924,a1201,a1205,2011-08-18
L,-0.1511008185822594,l1109,l1201,2011-08-18
ER,-0.1457292862608946,ER109,ER201,2011-08-18
PB,-0.11209965503939652,PB1109,PB1110,2011-08-18
C,-0.09164904490180878,c1201,c1205,2011-08-18
V,-0.09076971772967159,v1109,v1201,2011-08-18
RU,-0.08912583907718663,RU1201,RU1203,2011-08-18
CF,-0.06836279669690701,CF201,CF205,2011-08-18
ZN,-0.06712810085834223,ZN1110,ZN1111,2011-08-18
P,-0.04987021362577311,p1201,p1205,2011-08-18
RO,-0.04294907945695077,RO109,RO201,2011-08-18
IF,-0.03039258695140862,IF1108,IF1109,2011-08-18
Y,-0.025139811920252095,y1201,y1205,2011-08-18
TA,-0.019250116180597368,TA201,TA205,2011-08-18
WR,-0.013916716834841416,WR1110,WR1112,2011-08-18
AU,-0.0014574309377384607,AU1112,AU1206,2011-08-18
B,0.0012146978480594862,b1203,b1205,2011-08-18
CU,0.007194244819797843,CU1110,CU1111,2011-08-18
M,0.007248568914510092,m1201,m1205,2011-08-18
