,date,code,basisRatio
827,2023-04-17,TA,0.04613003095975232
546,2023-04-17,UR,0.15298804780876493
720,2023-04-17,V,-0.011968085106382979
69,2023-04-18,BU,0.02661691542288557
10,2023-04-18,EG,-0.028093969484136595
246,2023-04-18,FG,-0.057208237986270026
664,2023-04-18,FU,0.001238390092879257
305,2023-04-18,L,0.014402304368698993
364,2023-04-18,MA,0.04243614931237721
780,2023-04-18,PF,0.019159058763019158
901,2023-04-18,PG,0.11681348142474147
423,2023-04-18,PP,0.02080657590547136
606,2023-04-18,RU,-0.026898047722342732
187,2023-04-18,SA,0.1819047619047619
128,2023-04-18,SP,0.02018018018018018
828,2023-04-18,TA,0.053613053613053616
547,2023-04-18,UR,0.12226720647773279
721,2023-04-18,V,-0.010471204188481676
70,2023-04-19,BU,0.0263681592039801
11,2023-04-19,EG,-0.019100580270793036
247,2023-04-19,FG,-0.05773542600896861
665,2023-04-19,FU,-0.01098556183301946
306,2023-04-19,L,0.014160566422656905
365,2023-04-19,MA,0.05
781,2023-04-19,PF,0.03613218464703613
902,2023-04-19,PG,0.12889733840304182
424,2023-04-19,PP,0.023420409213743405
607,2023-04-19,RU,-0.024086021505376344
188,2023-04-19,SA,0.19174603174603175
129,2023-04-19,SP,0.015272727272727273
829,2023-04-19,TA,0.059890539483971855
548,2023-04-19,UR,0.1291497975708502
722,2023-04-19,V,-0.002103219543763145
71,2023-04-20,BU,0.03631840796019901
12,2023-04-20,EG,-0.032382793620106334
248,2023-04-20,FG,-0.08869179600886919
666,2023-04-20,FU,-0.002875399361022364
307,2023-04-20,L,0.010585829423794057
366,2023-04-20,MA,0.03718199608610567
782,2023-04-20,PF,0.04248197734294542
903,2023-04-20,PG,0.13114754098360656
425,2023-04-20,PP,0.02425806451612903
608,2023-04-20,RU,-0.024411134903640257
189,2023-04-20,SA,0.22253968253968254
130,2023-04-20,SP,0.029454545454545455
830,2023-04-20,TA,0.06463280389998427
549,2023-04-20,UR,0.13064516129032258
723,2023-04-20,V,-0.007484542792059876
72,2023-04-21,BU,0.07139303482587064
13,2023-04-21,EG,-0.026032959159302604
249,2023-04-21,FG,-0.03532008830022075
667,2023-04-21,FU,0.0003237293622531564
308,2023-04-21,L,0.007936507936507936
367,2023-04-21,MA,0.040310077519379844
904,2023-04-21,PG,0.11346153846153846
426,2023-04-21,PP,0.019002068252326785
609,2023-04-21,RU,-0.02212581344902386
190,2023-04-21,SA,0.23015873015873015
131,2023-04-21,SP,0.03518518518518519
831,2023-04-21,TA,0.07658367475575166
550,2023-04-21,UR,0.1495967741935484
724,2023-04-21,V,-0.005840363400389357
73,2023-04-24,BU,0.07313432835820896
14,2023-04-24,EG,-0.017039922103213243
250,2023-04-24,FG,-0.05646929824561404
668,2023-04-24,FU,0.011171401212894989
309,2023-04-24,L,0.018028846153846152
880,2023-04-24,LU,0.003330771201639764
368,2023-04-24,MA,0.0512720156555773
783,2023-04-24,PF,0.043897355737918455
905,2023-04-24,PG,0.1093141075604053
427,2023-04-24,PP,0.027533609100310236
610,2023-04-24,RU,-0.02241758241758242
191,2023-04-24,SA,0.266031746031746
132,2023-04-24,SP,0.013584905660377358
832,2023-04-24,TA,0.0794859590671109
551,2023-04-24,UR,0.1524390243902439
725,2023-04-24,V,0.004888381945576014
74,2023-04-25,BU,0.05970149253731343
15,2023-04-25,EG,-0.020175012153621778
251,2023-04-25,FG,-0.06467391304347826
669,2023-04-25,FU,-0.001869741352446245
310,2023-04-25,L,0.010921747479596736
369,2023-04-25,MA,0.04426877470355731
784,2023-04-25,PF,0.041552689852807086
906,2023-04-25,PG,0.08669511249030255
428,2023-04-25,PP,0.021070320579110652
611,2023-04-25,RU,-0.024086021505376344
192,2023-04-25,SA,0.26634920634920634
133,2023-04-25,SP,0.006095238095238095
833,2023-04-25,TA,0.06475515463917526
552,2023-04-25,UR,0.16707317073170733
726,2023-04-25,V,-0.000986842105263158
75,2023-04-26,BU,0.06517412935323383
16,2023-04-26,EG,-0.021531685833129435
252,2023-04-26,FG,-0.023554603854389723
670,2023-04-26,FU,-0.0076652826572979876
311,2023-04-26,L,0.009494051195769739
370,2023-04-26,MA,0.043286573146292584
907,2023-04-26,PG,0.09968907889623008
429,2023-04-26,PP,0.023960626861805466
612,2023-04-26,RU,-0.019700214132762312
193,2023-04-26,SA,0.25587301587301586
134,2023-04-26,SP,0.01
834,2023-04-26,TA,0.05786736020806242
553,2023-04-26,UR,0.13916666666666666
727,2023-04-26,V,-0.004318219564856336
76,2023-04-27,BU,0.08855721393034825
17,2023-04-27,EG,-0.012057086614173228
253,2023-04-27,FG,0.024841437632135307
671,2023-04-27,FU,-0.0076361221779548474
312,2023-04-27,L,0.02824858757062147
881,2023-04-27,LU,-0.00026232948583420777
371,2023-04-27,MA,0.055870445344129556
785,2023-04-27,PF,0.049347258485639686
908,2023-04-27,PG,0.12856028092079594
430,2023-04-27,PP,0.03509908042999611
613,2023-04-27,RU,-0.012147505422993492
194,2023-04-27,SA,0.2571428571428571
135,2023-04-27,SP,0.02923076923076923
835,2023-04-27,TA,0.06306892067620286
554,2023-04-27,UR,0.1341772151898734
728,2023-04-27,V,-0.008598887202832575
77,2023-04-28,BU,0.07985074626865672
18,2023-04-28,EG,-0.013079960513326752
254,2023-04-28,FG,-0.0015789473684210526
672,2023-04-28,FU,-0.012624584717607974
313,2023-04-28,L,0.023878437047756874
372,2023-04-28,MA,0.045306122448979594
786,2023-04-28,PF,0.050913838120104436
909,2023-04-28,PG,0.13948497854077252
431,2023-04-28,PP,0.03321655637731932
614,2023-04-28,RU,-0.012581344902386117
195,2023-04-28,SA,0.26825396825396824
136,2023-04-28,SP,0.02912621359223301
836,2023-04-28,TA,0.056714471968709254
555,2023-04-28,UR,0.12827004219409283
729,2023-04-28,V,-0.007896505376344086
78,2023-05-04,BU,0.08320413436692506
474,2023-05-04,EB,0.006596141879278158
19,2023-05-04,EG,-0.02638067061143984
255,2023-05-04,FG,0.056864754098360656
673,2023-05-04,FU,-0.034054629301170626
314,2023-05-04,L,0.02664083313150884
882,2023-05-04,LU,-0.018655692729766804
373,2023-05-04,MA,0.04886128364389234
787,2023-05-04,PF,0.06947923533289387
910,2023-05-04,PG,0.1510228640192539
432,2023-05-04,PP,0.04136221294363257
615,2023-05-04,RU,-0.007311827956989247
196,2023-05-04,SA,0.22827586206896552
137,2023-05-04,SP,0.022135922330097087
837,2023-05-04,TA,0.07829002514668902
556,2023-05-04,UR,0.1248945147679325
730,2023-05-04,V,-0.0005038629492777964
79,2023-05-05,BU,0.08423772609819122
20,2023-05-05,EG,-0.033621755253399256
256,2023-05-05,FG,0.060574948665297744
674,2023-05-05,FU,-0.02177068214804064
315,2023-05-05,L,0.0267933260260626
883,2023-05-05,LU,-0.019543077346545555
374,2023-05-05,MA,0.05488565488565489
788,2023-05-05,PF,0.0582010582010582
911,2023-05-05,PG,0.14572355087150385
433,2023-05-05,PP,0.029933774834437085
616,2023-05-05,RU,-0.010412147505422993
197,2023-05-05,SA,0.2506896551724138
138,2023-05-05,SP,0.015769230769230768
838,2023-05-05,TA,0.05993904503894345
557,2023-05-05,UR,0.13063829787234044
731,2023-05-05,V,-0.004770017035775128
80,2023-05-08,BU,0.056589147286821705
21,2023-05-08,EG,-0.025185895898296954
257,2023-05-08,FG,0.07648870636550308
675,2023-05-08,FU,-0.004051316677920324
316,2023-05-08,L,0.023742846706441008
884,2023-05-08,LU,-0.02085561497326203
375,2023-05-08,MA,0.04979591836734694
912,2023-05-08,PG,0.1329268292682927
434,2023-05-08,PP,0.025562913907284768
617,2023-05-08,RU,-0.012684989429175475
198,2023-05-08,SA,0.23413793103448277
139,2023-05-08,SP,0.015
839,2023-05-08,TA,0.060651629072681706
558,2023-05-08,UR,0.1379746835443038
732,2023-05-08,V,-0.011184544992374174
81,2023-05-09,BU,0.06020671834625323
22,2023-05-09,EG,-0.01331431288635283
258,2023-05-09,FG,0.10553278688524591
676,2023-05-09,FU,-0.013135735938026272
317,2023-05-09,L,0.03391898487066862
376,2023-05-09,MA,0.05619834710743802
789,2023-05-09,PF,0.06289640591966174
913,2023-05-09,PG,0.13564154786150712
435,2023-05-09,PP,0.02917277207939257
618,2023-05-09,RU,-0.008033826638477801
199,2023-05-09,SA,0.2637931034482759
140,2023-05-09,SP,0.025904761904761906
840,2023-05-09,TA,0.05509125021320143
559,2023-05-09,UR,0.15105485232067511
733,2023-05-09,V,-0.004744958481613286
82,2023-05-10,BU,0.06356589147286822
23,2023-05-10,EG,-0.01099163679808841
259,2023-05-10,FG,0.09784836065573771
677,2023-05-10,FU,-0.018773047267851155
318,2023-05-10,L,0.030017152658662092
377,2023-05-10,MA,0.055230125523012555
790,2023-05-10,PF,0.0660676532769556
914,2023-05-10,PG,0.11487328624844205
436,2023-05-10,PP,0.022240085744908895
619,2023-05-10,RU,-0.01136842105263158
200,2023-05-10,SA,0.28344827586206894
141,2023-05-10,SP,0.022476190476190476
841,2023-05-10,TA,0.0412532637075718
560,2023-05-10,UR,0.1497872340425532
734,2023-05-10,V,-0.004792879150975694
83,2023-05-11,BU,0.06098191214470284
475,2023-05-11,EB,0.02426470588235294
24,2023-05-11,EG,-0.009785202863961813
260,2023-05-11,FG,0.09682377049180328
678,2023-05-11,FU,-0.01299566811062979
319,2023-05-11,L,0.03145817912657291
378,2023-05-11,MA,0.053361344537815124
504,2023-05-11,NR,0.0026455026455026454
791,2023-05-11,PF,0.054801808991753125
915,2023-05-11,PG,0.09608010225820196
437,2023-05-11,PP,0.02719721329046088
620,2023-05-11,RU,-0.005010438413361169
201,2023-05-11,SA,0.296551724137931
142,2023-05-11,SP,0.039619047619047616
842,2023-05-11,TA,0.026325026325026327
561,2023-05-11,UR,0.15531914893617021
735,2023-05-11,V,-0.0013752793536187038
84,2023-05-12,BU,0.07286821705426356
25,2023-05-12,EG,-0.03057384760112888
261,2023-05-12,FG,0.0932377049180328
679,2023-05-12,FU,-0.023311621528968117
320,2023-05-12,L,0.03605501177053649
379,2023-05-12,MA,0.06525423728813559
505,2023-05-12,NR,-0.001268096798055585
792,2023-05-12,PF,0.06650704974727321
916,2023-05-12,PG,0.11072362685265912
438,2023-05-12,PP,0.02392279461737121
621,2023-05-12,RU,-0.010615711252653927
202,2023-05-12,SA,0.2975
143,2023-05-12,SP,0.014476190476190476
843,2023-05-12,TA,0.039285714285714285
562,2023-05-12,UR,0.15991379310344828
736,2023-05-12,V,0.00017241379310344826
85,2023-05-15,BU,0.06563307493540052
476,2023-05-15,EB,0.02671707624448645
26,2023-05-15,EG,-0.011494252873563218
262,2023-05-15,FG,0.1446280991735537
680,2023-05-15,FU,-0.01682114658427738
321,2023-05-15,L,0.01922836808590336
380,2023-05-15,MA,0.055201698513800426
506,2023-05-15,NR,-0.007903055848261328
793,2023-05-15,PF,0.07901037509976057
917,2023-05-15,PG,0.07980900409276943
439,2023-05-15,PP,0.024194644556204976
622,2023-05-15,RU,-0.008281573498964804
203,2023-05-15,SA,0.31857142857142856
144,2023-05-15,SP,0.01638095238095238
844,2023-05-15,TA,0.027007299270072994
563,2023-05-15,UR,0.1600877192982456
737,2023-05-15,V,-0.009137931034482759
86,2023-05-16,BU,0.06382428940568476
477,2023-05-16,EB,0.02860759493670886
27,2023-05-16,EG,-0.014935988620199146
263,2023-05-16,FG,0.13697916666666668
681,2023-05-16,FU,-0.019594594594594596
322,2023-05-16,L,0.01813406703351676
381,2023-05-16,MA,0.04925690021231423
507,2023-05-16,NR,-0.0027299454010919783
918,2023-05-16,PG,0.07053941908713693
440,2023-05-16,PP,0.01538672894628383
623,2023-05-16,RU,-0.004158004158004158
204,2023-05-16,SA,0.3182142857142857
145,2023-05-16,SP,0.004571428571428572
845,2023-05-16,TA,0.03555878084179971
564,2023-05-16,UR,0.13866666666666666
738,2023-05-16,V,-0.003101843873858349
87,2023-05-17,BU,0.044444444444444446
28,2023-05-17,EG,-0.015101462954223691
264,2023-05-17,FG,0.10609243697478991
682,2023-05-17,FU,-0.03076923076923077
323,2023-05-17,L,0.01241068070703272
885,2023-05-17,LU,-0.036430834213305174
382,2023-05-17,MA,0.04747899159663865
508,2023-05-17,NR,-0.0017730496453900709
794,2023-05-17,PF,0.07501995211492418
441,2023-05-17,PP,0.013051243302651463
624,2023-05-17,RU,-0.008731808731808732
205,2023-05-17,SA,0.32142857142857145
146,2023-05-17,SP,0.013962264150943397
846,2023-05-17,TA,0.022950819672131147
565,2023-05-17,UR,0.132
739,2023-05-17,V,-0.007241379310344828
88,2023-05-18,BU,0.013695090439276485
29,2023-05-18,EG,-0.01145311381531854
265,2023-05-18,FG,0.11069915254237288
683,2023-05-18,FU,-0.03397582489382555
324,2023-05-18,L,0.013674570317400577
383,2023-05-18,MA,0.05106382978723404
509,2023-05-18,NR,-0.0025933609958506223
919,2023-05-18,PG,0.012566457225712905
442,2023-05-18,PP,0.011701541850220265
625,2023-05-18,RU,-0.004573804573804574
206,2023-05-18,SA,0.3289285714285714
147,2023-05-18,SP,0.012452830188679246
847,2023-05-18,TA,0.011956521739130435
566,2023-05-18,UR,0.13811659192825113
740,2023-05-18,V,-0.00943881928951433
89,2023-05-19,BU,0.003875968992248062
478,2023-05-19,EB,0.025741324921135646
30,2023-05-19,EG,-0.015628756912719404
266,2023-05-19,FG,0.131885593220339
684,2023-05-19,FU,-0.042308953755329615
325,2023-05-19,L,0.019410133602218303
384,2023-05-19,MA,0.06013071895424837
510,2023-05-19,NR,-0.01187376314967191
795,2023-05-19,PF,0.03641004971113798
920,2023-05-19,PG,-0.008963178294573644
443,2023-05-19,PP,0.01340033500837521
626,2023-05-19,RU,-0.0058212058212058215
207,2023-05-19,SA,0.3578571428571429
148,2023-05-19,SP,0.022641509433962263
848,2023-05-19,TA,0.006449301325689717
567,2023-05-19,UR,0.14727272727272728
741,2023-05-19,V,-0.00034812880765883376
90,2023-05-22,BU,0.04289405684754522
479,2023-05-22,EB,0.03851010101010101
31,2023-05-22,EG,-0.004405286343612335
267,2023-05-22,FG,0.16541755888650964
685,2023-05-22,FU,-0.01568234901568235
326,2023-05-22,L,0.027301587301587302
385,2023-05-22,MA,0.058239277652370205
511,2023-05-22,NR,-0.012704363219827137
921,2023-05-22,PG,0.01892668902731193
444,2023-05-22,PP,0.02407951840963181
627,2023-05-22,RU,-0.0016632016632016633
208,2023-05-22,SA,0.4064285714285714
149,2023-05-22,SP,0.04339622641509434
849,2023-05-22,TA,0.02104499274310595
568,2023-05-22,UR,0.1720183486238532
742,2023-05-22,V,-0.000885582713425434
91,2023-05-23,BU,0.02144702842377261
32,2023-05-23,EG,-0.00493339911198816
268,2023-05-23,FG,0.15463362068965517
686,2023-05-23,FU,-0.02925353059852051
327,2023-05-23,L,0.025324510053448716
886,2023-05-23,LU,-0.04408291786932564
386,2023-05-23,MA,0.06213151927437642
512,2023-05-23,NR,-0.00020859407592824363
796,2023-05-23,PF,0.053573814295257184
922,2023-05-23,PG,0.027072352659319596
445,2023-05-23,PP,0.022698435076836318
628,2023-05-23,RU,0.0016842105263157896
209,2023-05-23,SA,0.24130434782608695
150,2023-05-23,SP,0.006095238095238095
850,2023-05-23,TA,0.014226544210336756
569,2023-05-23,UR,0.1883720930232558
743,2023-05-23,V,-0.0028363765289842226
92,2023-05-24,BU,0.031007751937984496
480,2023-05-24,EB,0.036351958895311495
33,2023-05-24,EG,-0.0037462537462537465
269,2023-05-24,FG,0.1411637931034483
687,2023-05-24,FU,-0.028164347249834326
328,2023-05-24,L,0.010626040199718346
887,2023-05-24,LU,-0.04112053456694937
387,2023-05-24,MA,0.0469248291571754
513,2023-05-24,NR,0.0008489865223389578
797,2023-05-24,PF,0.05651302605210421
923,2023-05-24,PG,0.0011904761904761906
446,2023-05-24,PP,0.001564945226917058
629,2023-05-24,RU,0.00255863539445629
210,2023-05-24,SA,0.24565217391304348
151,2023-05-24,SP,0.029532710280373832
851,2023-05-24,TA,0.012949640287769784
570,2023-05-24,UR,0.19116279069767442
744,2023-05-24,V,-0.003941239699032604
93,2023-05-25,BU,0.04935400516795865
481,2023-05-25,EB,0.028516377649325627
34,2023-05-25,EG,-0.005794910556815319
270,2023-05-25,FG,0.13260869565217392
688,2023-05-25,FU,-0.03470857891290111
329,2023-05-25,L,0.008859784283513097
388,2023-05-25,MA,0.07080459770114943
514,2023-05-25,NR,0.002539951317599746
798,2023-05-25,PF,0.046626586506346025
924,2023-05-25,PG,0.006588235294117647
447,2023-05-25,PP,0.006376647300552643
630,2023-05-25,RU,0.003854389721627409
211,2023-05-25,SA,0.26956521739130435
152,2023-05-25,SP,0.03123809523809524
852,2023-05-25,TA,0.004679625629949604
571,2023-05-25,UR,0.18232558139534882
745,2023-05-25,V,-0.008358527476436067
94,2023-05-26,BU,0.04263565891472868
482,2023-05-26,EB,0.018586887332908975
35,2023-05-26,EG,-0.011119535001263583
271,2023-05-26,FG,0.13432017543859648
689,2023-05-26,FU,-0.03681188787571766
330,2023-05-26,L,0.008616255144032922
389,2023-05-26,MA,0.05540540540540541
515,2023-05-26,NR,-0.0038792199622562384
799,2023-05-26,PF,0.05250501002004008
925,2023-05-26,PG,0.04215456674473068
448,2023-05-26,PP,0.010769448774266686
631,2023-05-26,RU,0.0025477707006369425
212,2023-05-26,SA,0.24869565217391304
153,2023-05-26,SP,0.025904761904761906
853,2023-05-26,TA,-0.005818181818181818
572,2023-05-26,UR,0.1727699530516432
746,2023-05-26,V,-0.00969846587903368
95,2023-05-29,BU,0.03540051679586563
36,2023-05-29,EG,-0.004253189892419315
272,2023-05-29,FG,0.12779017857142858
690,2023-05-29,FU,-0.039150630391506305
331,2023-05-29,L,-0.0021836865767501604
390,2023-05-29,MA,0.06948775055679288
516,2023-05-29,NR,-0.00031308703819661864
926,2023-05-29,PG,0.012887828162291169
449,2023-05-29,PP,0.00593304139002684
632,2023-05-29,RU,0.0038054968287526427
213,2023-05-29,SA,0.18869565217391304
154,2023-05-29,SP,0.029056603773584905
854,2023-05-29,TA,0.0037466547725245316
573,2023-05-29,UR,0.1302439024390244
747,2023-05-29,V,-0.00830242006712595
96,2023-05-30,BU,0.03281653746770026
37,2023-05-30,EG,-0.0030105368790767687
273,2023-05-30,FG,0.12211981566820276
691,2023-05-30,FU,-0.04137235116044399
332,2023-05-30,L,0.005623721881390593
391,2023-05-30,MA,0.06150341685649203
517,2023-05-30,NR,-0.0005230125523012552
800,2023-05-30,PF,0.04640898756185636
927,2023-05-30,PG,0.013701923076923077
450,2023-05-30,PP,0.01323943661971831
633,2023-05-30,RU,0.0054968287526427064
214,2023-05-30,SA,0.22869565217391305
155,2023-05-30,SP,0.04
855,2023-05-30,TA,0.006603605211493843
574,2023-05-30,UR,0.11980676328502415
748,2023-05-30,V,0.0022931733991885693
97,2023-05-31,BU,0.04935400516795865
483,2023-05-31,EB,0.03069182389937107
38,2023-05-31,EG,-0.008203024865419123
274,2023-05-31,FG,0.12210648148148148
692,2023-05-31,FU,-0.042375824939215004
333,2023-05-31,L,0.011823673049736538
392,2023-05-31,MA,0.050808314087759814
518,2023-05-31,NR,-0.0028442009902033077
928,2023-05-31,PG,0.07316480311132717
451,2023-05-31,PP,0.027183098591549295
634,2023-05-31,RU,0.006369426751592357
215,2023-05-31,SA,0.21782608695652175
156,2023-05-31,SP,0.04339622641509434
856,2023-05-31,TA,0.0025584795321637425
575,2023-05-31,UR,0.1
749,2023-05-31,V,-0.008939746111210442
98,2023-06-01,BU,0.03953488372093023
484,2023-06-01,EB,0.0385
39,2023-06-01,EG,-0.013754457463066735
275,2023-06-01,FG,0.09883720930232558
693,2023-06-01,FU,-0.06297842727905359
334,2023-06-01,L,-0.0038481272447408927
393,2023-06-01,MA,0.05125858123569794
801,2023-06-01,PF,0.03731443092149258
929,2023-06-01,PG,0.05469129800680603
452,2023-06-01,PP,0.008890770533446233
635,2023-06-01,RU,0.0059447983014862
216,2023-06-01,SA,0.19608695652173913
157,2023-06-01,SP,0.03245283018867925
857,2023-06-01,TA,-0.021014492753623187
576,2023-06-01,UR,0.0875
750,2023-06-01,V,-0.014126787921596327
99,2023-06-02,BU,0.026098191214470285
485,2023-06-02,EB,0.02753441802252816
40,2023-06-02,EG,-0.013118062563067608
276,2023-06-02,FG,0.0377906976744186
335,2023-06-02,L,-0.0062619808306709265
394,2023-06-02,MA,0.048868778280542986
519,2023-06-02,NR,-0.00041211621677313
802,2023-06-02,PF,0.03249966564129999
930,2023-06-02,PG,0.03341584158415842
453,2023-06-02,PP,0.007479537115438893
636,2023-06-02,RU,0.0067085953878406705
217,2023-06-02,SA,0.16
158,2023-06-02,SP,0.036226415094339624
858,2023-06-02,TA,-0.0014109347442680777
577,2023-06-02,UR,0.09052132701421801
751,2023-06-02,V,-0.014675052410901468
100,2023-06-05,BU,0.031266149870801035
486,2023-06-05,EB,0.03270676691729323
41,2023-06-05,EG,-0.000501002004008016
277,2023-06-05,FG,0.05439814814814815
694,2023-06-05,FU,-0.047697368421052634
336,2023-06-05,L,0.008530685001273236
395,2023-06-05,MA,0.04908256880733945
520,2023-06-05,NR,0.0027743526510480886
803,2023-06-05,PF,0.03651197004146048
931,2023-06-05,PG,0.05378973105134474
454,2023-06-05,PP,0.011148744002257974
637,2023-06-05,RU,0.007547169811320755
218,2023-06-05,SA,0.15422222222222223
159,2023-06-05,SP,0.0339047619047619
859,2023-06-05,TA,0.0
578,2023-06-05,UR,0.13636363636363635
