,date,code,basisRatio
3732,2023-05-16,MA,0.04501061571125265
2553,2023-05-16,NI,0.11432624113475177
3990,2023-05-16,NR,-0.006404871902561949
1349,2023-05-16,OI,0.05983701979045401
1143,2023-05-16,P,0.11125654450261781
2456,2023-05-16,PB,-0.0076285240464344945
4737,2023-05-16,PG,0.10050714615029968
3835,2023-05-16,PP,0.02088198928424234
319,2023-05-16,RB,0.019676549865229112
1246,2023-05-16,RM,0.06636085626911314
4192,2023-05-16,RU,-0.014553014553014554
3424,2023-05-16,SA,0.3392857142857143
628,2023-05-16,SF,-0.01138888888888889
3012,2023-05-16,SI,0.04557823129251701
525,2023-05-16,SM,0.01489051094890511
2653,2023-05-16,SN,0.011478696741854637
3321,2023-05-16,SP,-0.004190476190476191
1452,2023-05-16,SR,0.008284883720930232
2755,2023-05-16,SS,0.0981191222570533
4585,2023-05-16,TA,0.055152394775036286
4091,2023-05-16,UR,0.17155555555555554
4394,2023-05-16,V,-0.006548337067034293
1040,2023-05-16,Y,0.07913486005089058
2373,2023-05-16,ZN,0.03798670465337132
732,2023-05-17,A,0.016
2911,2023-05-17,AG,-0.007426661715558856
2273,2023-05-17,AL,0.01658510059815117
835,2023-05-17,B,0.1784518828451883
3219,2023-05-17,BU,0.06511627906976744
1864,2023-05-17,C,0.032567049808429116
1556,2023-05-17,CF,0.023238473965452963
2067,2023-05-17,CJ,-0.21828571428571428
1964,2023-05-17,CS,0.08161290322580646
2170,2023-05-17,CU,0.0056453483875957
3116,2023-05-17,EG,-0.02595563945257197
3527,2023-05-17,FG,0.14338235294117646
4295,2023-05-17,FU,0.008547008547008548
423,2023-05-17,HC,0.031806615776081425
234,2023-05-17,I,0.11022497321747414
131,2023-05-17,J,-0.0784313725490196
1659,2023-05-17,JD,-0.03111111111111111
28,2023-05-17,JM,0.06385210436606797
3630,2023-05-17,L,0.024319919769336843
1761,2023-05-17,LH,-0.19113475177304964
4669,2023-05-17,LU,0.03009503695881732
938,2023-05-17,M,0.19186046511627908
3733,2023-05-17,MA,0.043697478991596636
2554,2023-05-17,NI,0.10564399421128799
3991,2023-05-17,NR,-0.0069879015435961615
1350,2023-05-17,OI,0.06054181389870436
1144,2023-05-17,P,0.11319261213720316
2457,2023-05-17,PB,-0.009950248756218905
4493,2023-05-17,PF,0.0853950518754988
3836,2023-05-17,PP,0.0188212666575079
320,2023-05-17,RB,0.007754010695187166
1247,2023-05-17,RM,0.07876923076923077
4193,2023-05-17,RU,-0.019126819126819128
3425,2023-05-17,SA,0.35035714285714287
629,2023-05-17,SF,-0.013333333333333334
3013,2023-05-17,SI,0.048109965635738834
526,2023-05-17,SM,0.006423357664233576
2654,2023-05-17,SN,-0.007484197218710493
3322,2023-05-17,SP,0.005283018867924529
1453,2023-05-17,SR,-0.00014534883720930232
2756,2023-05-17,SS,0.08990536277602523
4586,2023-05-17,TA,0.04298724954462659
4092,2023-05-17,UR,0.168
4395,2023-05-17,V,-0.01
1041,2023-05-17,Y,0.06562091503267974
2374,2023-05-17,ZN,0.021780756342747728
733,2023-05-18,A,0.0218
2912,2023-05-18,AG,-0.006115641215715345
2274,2023-05-18,AL,0.02258064516129032
836,2023-05-18,B,0.17531380753138076
3220,2023-05-18,BU,0.03540051679586563
1865,2023-05-18,C,0.03333333333333333
1557,2023-05-18,CF,0.01564537157757497
2068,2023-05-18,CJ,-0.20685714285714285
1965,2023-05-18,CS,0.08741935483870968
2171,2023-05-18,CU,0.009689629068887207
3117,2023-05-18,EG,-0.022667621092817943
3528,2023-05-18,FG,0.1403601694915254
4296,2023-05-18,FU,-0.0003266906239790918
424,2023-05-18,HC,0.02666666666666667
235,2023-05-18,I,0.10801768431114826
132,2023-05-18,J,-0.06814921090387374
1660,2023-05-18,JD,-0.053670886075949366
29,2023-05-18,JM,0.07794676806083656
3631,2023-05-18,L,0.024965499937272612
1762,2023-05-18,LH,-0.205
939,2023-05-18,M,0.18481308411214953
3734,2023-05-18,MA,0.04680851063829787
2555,2023-05-18,NI,0.09942296595499134
3992,2023-05-18,NR,-0.007261410788381743
1351,2023-05-18,OI,0.056428571428571425
1145,2023-05-18,P,0.11741424802110818
2458,2023-05-18,PB,-0.013576158940397352
4738,2023-05-18,PG,0.045190913484775254
3837,2023-05-18,PP,0.017758810572687224
321,2023-05-18,RB,0.018617021276595744
1248,2023-05-18,RM,0.07082066869300911
4194,2023-05-18,RU,-0.014137214137214138
3426,2023-05-18,SA,0.3517857142857143
630,2023-05-18,SF,-0.025
3014,2023-05-18,SI,0.04808362369337979
527,2023-05-18,SM,0.0034883720930232558
2655,2023-05-18,SN,-0.01505050505050505
3323,2023-05-18,SP,0.0022641509433962265
1454,2023-05-18,SR,-0.0011594202898550724
2757,2023-05-18,SS,0.09122257053291537
4587,2023-05-18,TA,0.030434782608695653
4093,2023-05-18,UR,0.1757847533632287
4396,2023-05-18,V,-0.014244036382357989
1042,2023-05-18,Y,0.06272965879265092
2375,2023-05-18,ZN,0.026091081593927895
734,2023-05-19,A,0.0276
2913,2023-05-19,AG,-0.015991074748977315
2275,2023-05-19,AL,0.022653721682847898
837,2023-05-19,B,0.1809623430962343
3221,2023-05-19,BU,0.03565891472868217
1866,2023-05-19,C,0.03778625954198473
1558,2023-05-19,CF,0.00904528839601016
2069,2023-05-19,CJ,-0.18114285714285713
1966,2023-05-19,CS,0.08580645161290322
2172,2023-05-19,CU,0.005860415556739478
3917,2023-05-19,EB,0.042397476340694004
3118,2023-05-19,EG,-0.026208223130560232
3529,2023-05-19,FG,0.1620762711864407
4297,2023-05-19,FU,-0.005903574942604133
425,2023-05-19,HC,0.0339331619537275
236,2023-05-19,I,0.11143305565616318
133,2023-05-19,J,-0.031085604973696796
1661,2023-05-19,JD,-0.04658227848101266
30,2023-05-19,JM,0.14679015478305005
3632,2023-05-19,L,0.02999747920342828
1763,2023-05-19,LH,-0.1885653409090909
940,2023-05-19,M,0.19697674418604652
3735,2023-05-19,MA,0.05577342047930283
2556,2023-05-19,NI,0.08484848484848485
3993,2023-05-19,NR,-0.016039995833767317
1352,2023-05-19,OI,0.051479289940828406
1146,2023-05-19,P,0.10738786279683377
2459,2023-05-19,PB,-0.007565789473684211
4494,2023-05-19,PF,0.05871288458954722
4739,2023-05-19,PG,0.029796511627906978
3838,2023-05-19,PP,0.018425460636515914
322,2023-05-19,RB,0.020161290322580645
1249,2023-05-19,RM,0.08700906344410876
4195,2023-05-19,RU,-0.0158004158004158
3427,2023-05-19,SA,0.3775
631,2023-05-19,SF,-0.02722222222222222
3015,2023-05-19,SI,0.060424028268551234
528,2023-05-19,SM,0.008175182481751826
2656,2023-05-19,SN,-0.02127226463104326
3324,2023-05-19,SP,0.012830188679245283
1455,2023-05-19,SR,0.008807392434305516
2758,2023-05-19,SS,0.09022082018927445
4588,2023-05-19,TA,0.03403797921891795
4094,2023-05-19,UR,0.1859090909090909
4397,2023-05-19,V,-0.006440382941688425
1043,2023-05-19,Y,0.062402088772845955
2376,2023-05-19,ZN,0.02162421912542047
735,2023-05-22,A,0.03
2914,2023-05-22,AG,-0.007546475243879993
2276,2023-05-22,AL,0.030756668481219378
838,2023-05-22,B,0.1899581589958159
3222,2023-05-22,BU,0.06563307493540052
1867,2023-05-22,C,0.030592734225621414
1559,2023-05-22,CF,0.01237214430085135
2070,2023-05-22,CJ,-0.19028571428571428
1967,2023-05-22,CS,0.08225806451612903
2173,2023-05-22,CU,0.01252482052848633
3918,2023-05-22,EB,0.060732323232323235
3119,2023-05-22,EG,-0.015173764072442487
3530,2023-05-22,FG,0.20556745182012848
4298,2023-05-22,FU,0.020353687020353686
426,2023-05-22,HC,0.03968668407310705
237,2023-05-22,I,0.11375170194330979
134,2023-05-22,J,-0.023762861342479177
1662,2023-05-22,JD,-0.01037037037037037
31,2023-05-22,JM,0.1680411063181934
3633,2023-05-22,L,0.03631746031746032
1764,2023-05-22,LH,-0.16453900709219857
941,2023-05-22,M,0.18095238095238095
3736,2023-05-22,MA,0.05869074492099323
2557,2023-05-22,NI,0.10808167960885821
3994,2023-05-22,NR,-0.011142351348536916
1353,2023-05-22,OI,0.0617359413202934
1147,2023-05-22,P,0.1086021505376344
2460,2023-05-22,PB,-0.0062397372742200325
4740,2023-05-22,PG,0.06085289889793963
3839,2023-05-22,PP,0.03163936721265575
323,2023-05-22,RB,0.025956284153005466
1250,2023-05-22,RM,0.07607361963190185
4196,2023-05-22,RU,-0.012474012474012475
3428,2023-05-22,SA,0.4282142857142857
632,2023-05-22,SF,-0.003916083916083916
3016,2023-05-22,SI,0.07491039426523298
529,2023-05-22,SM,0.01407624633431085
2657,2023-05-22,SN,-0.0012674271229404308
3325,2023-05-22,SP,0.03320754716981132
1456,2023-05-22,SR,-0.016805515656420567
2759,2023-05-22,SS,0.09684542586750788
4589,2023-05-22,TA,0.04862119013062409
4095,2023-05-22,UR,0.21513761467889908
4398,2023-05-22,V,-0.006376195536663124
1044,2023-05-22,Y,0.06382978723404255
2377,2023-05-22,ZN,0.03446601941747573
736,2023-05-23,A,0.04764705882352941
2915,2023-05-23,AG,-0.004994450610432853
2277,2023-05-23,AL,0.031862745098039214
839,2023-05-23,B,0.11865168539325843
3223,2023-05-23,BU,0.04832041343669251
1868,2023-05-23,C,0.024761904761904763
1560,2023-05-23,CF,0.016877894223738726
2071,2023-05-23,CJ,-0.18742857142857142
1968,2023-05-23,CS,0.07064516129032258
2174,2023-05-23,CU,0.020445669653112796
3120,2023-05-23,EG,-0.01726689689195856
3531,2023-05-23,FG,0.20581896551724138
4299,2023-05-23,FU,0.0
427,2023-05-23,HC,0.03723958333333333
238,2023-05-23,I,0.1177938607436985
135,2023-05-23,J,-0.032582067613914745
1663,2023-05-23,JD,0.03529411764705882
32,2023-05-23,JM,0.1699023046092184
3634,2023-05-23,L,0.03321455841180962
1765,2023-05-23,LH,-0.15985915492957747
4670,2023-05-23,LU,0.003935974809761217
942,2023-05-23,M,0.17735849056603772
3737,2023-05-23,MA,0.06712018140589569
2558,2023-05-23,NI,0.14073863636363637
3995,2023-05-23,NR,0.0013558614935335837
1354,2023-05-23,OI,0.05654320987654321
1148,2023-05-23,P,0.10682730923694779
2461,2023-05-23,PB,-0.006589785831960461
4495,2023-05-23,PF,0.07441549766199065
4741,2023-05-23,PG,0.06564446574029707
3840,2023-05-23,PP,0.029183702241646695
324,2023-05-23,RB,0.019672131147540985
1251,2023-05-23,RM,0.08273809523809524
4197,2023-05-23,RU,-0.008421052631578947
3429,2023-05-23,SA,0.29478260869565215
633,2023-05-23,SF,-0.0011188811188811189
3017,2023-05-23,SI,0.04492753623188406
530,2023-05-23,SM,0.017595307917888565
2658,2023-05-23,SN,0.022379746835443037
3326,2023-05-23,SP,-0.006095238095238095
1457,2023-05-23,SR,-0.01684751570531125
2760,2023-05-23,SS,0.1053627760252366
4590,2023-05-23,TA,0.04087880424995498
4096,2023-05-23,UR,0.22651162790697674
4399,2023-05-23,V,-0.009218223719198724
1045,2023-05-23,Y,0.059042553191489364
2378,2023-05-23,ZN,0.052311435523114354
737,2023-05-24,A,0.050980392156862744
2916,2023-05-24,AG,-0.004644250417982537
2278,2023-05-24,AL,0.04588170259812051
840,2023-05-24,B,0.1296629213483146
3224,2023-05-24,BU,0.05426356589147287
1869,2023-05-24,C,0.03901515151515152
1561,2023-05-24,CF,0.03992917760547042
2072,2023-05-24,CJ,-0.15314285714285714
1969,2023-05-24,CS,0.07677419354838709
2175,2023-05-24,CU,0.010665628649279875
3919,2023-05-24,EB,0.06409762363519589
3121,2023-05-24,EG,-0.016233766233766232
3532,2023-05-24,FG,0.203125
4300,2023-05-24,FU,0.0023194168323392977
428,2023-05-24,HC,0.047214854111405836
239,2023-05-24,I,0.12365177195685666
136,2023-05-24,J,-0.009064184223419891
1664,2023-05-24,JD,0.032
33,2023-05-24,JM,0.1811748496993988
3635,2023-05-24,L,0.019587760850083215
1766,2023-05-24,LH,-0.18006993006993008
4671,2023-05-24,LU,0.0005140066820868671
943,2023-05-24,M,0.17952380952380953
3738,2023-05-24,MA,0.05649202733485194
2559,2023-05-24,NI,0.1195840554592721
3996,2023-05-24,NR,-0.00021224663058473945
1355,2023-05-24,OI,0.03324937027707808
1149,2023-05-24,P,0.12010652463382157
2462,2023-05-24,PB,-0.007260726072607261
4496,2023-05-24,PF,0.07521710086840347
4742,2023-05-24,PG,0.04666666666666667
3841,2023-05-24,PP,0.007966993882486841
325,2023-05-24,RB,0.027808988764044945
1252,2023-05-24,RM,0.09427710843373494
4198,2023-05-24,RU,-0.006396588486140725
3430,2023-05-24,SA,0.29695652173913045
634,2023-05-24,SF,0.01090909090909091
3018,2023-05-24,SI,0.04581818181818182
531,2023-05-24,SM,0.018823529411764704
2659,2023-05-24,SN,-0.008132992327365729
3327,2023-05-24,SP,0.0194392523364486
1458,2023-05-24,SR,-0.0019858156028368795
2761,2023-05-24,SS,0.10285714285714286
4591,2023-05-24,TA,0.03525179856115108
4097,2023-05-24,UR,0.2288372093023256
4400,2023-05-24,V,-0.01003224650662845
1046,2023-05-24,Y,0.07074468085106383
2379,2023-05-24,ZN,0.025342118601115054
738,2023-05-25,A,0.05588235294117647
2917,2023-05-25,AG,-0.012881227505209319
2279,2023-05-25,AL,0.04334621755935947
841,2023-05-25,B,0.12808988764044943
3225,2023-05-25,BU,0.06744186046511629
1870,2023-05-25,C,0.03787878787878788
1562,2023-05-25,CF,0.047837523704655285
2073,2023-05-25,CJ,-0.15428571428571428
1970,2023-05-25,CS,0.07612903225806451
2176,2023-05-25,CU,0.009251999372745805
3920,2023-05-25,EB,0.06589595375722543
3122,2023-05-25,EG,-0.019904257999496095
3533,2023-05-25,FG,0.19130434782608696
4301,2023-05-25,FU,-0.0006548788474132286
429,2023-05-25,HC,0.046933333333333334
240,2023-05-25,I,0.12321359598300508
137,2023-05-25,J,0.03111219990200882
1665,2023-05-25,JD,0.03364705882352941
34,2023-05-25,JM,0.2065380761523046
3636,2023-05-25,L,0.017591165896250642
1767,2023-05-25,LH,-0.1579310344827586
944,2023-05-25,M,0.1823809523809524
3739,2023-05-25,MA,0.07494252873563219
2560,2023-05-25,NI,0.11541524459613196
3997,2023-05-25,NR,0.0020107947930997987
1356,2023-05-25,OI,0.016730038022813688
1150,2023-05-25,P,0.10080213903743315
4497,2023-05-25,PF,0.07040748162992652
4743,2023-05-25,PG,0.056
3842,2023-05-25,PP,0.010627745500921071
326,2023-05-25,RB,0.022792022792022793
1253,2023-05-25,RM,0.07777777777777778
4199,2023-05-25,RU,-0.006423982869379015
3431,2023-05-25,SA,0.3173913043478261
635,2023-05-25,SF,-0.0045390070921985815
3019,2023-05-25,SI,0.07106227106227106
532,2023-05-25,SM,0.015634218289085546
2660,2023-05-25,SN,0.003157894736842105
3328,2023-05-25,SP,0.02057142857142857
1459,2023-05-25,SR,0.014427157001414427
2762,2023-05-25,SS,0.09619047619047619
4592,2023-05-25,TA,0.024838012958963283
4098,2023-05-25,UR,0.22186046511627908
4401,2023-05-25,V,-0.013515916770407256
1047,2023-05-25,Y,0.051742627345844505
2380,2023-05-25,ZN,0.04164537557485948
739,2023-05-26,A,0.058823529411764705
2918,2023-05-26,AG,-0.014613778705636743
2280,2023-05-26,AL,0.015969162995594713
842,2023-05-26,B,0.11842696629213482
3226,2023-05-26,BU,0.0648578811369509
1871,2023-05-26,C,0.026893939393939394
1563,2023-05-26,CF,0.05038046146293569
2074,2023-05-26,CJ,-0.14914285714285713
1971,2023-05-26,CS,0.06322580645161291
2177,2023-05-26,CU,-0.0032781767093349986
3921,2023-05-26,EB,0.057415658816040736
3123,2023-05-26,EG,-0.02350265352539803
3534,2023-05-26,FG,0.1913377192982456
4302,2023-05-26,FU,0.00033772374197906115
430,2023-05-26,HC,0.0328042328042328
241,2023-05-26,I,0.12288292743231546
138,2023-05-26,J,0.00025113008538422905
1666,2023-05-26,JD,0.008433734939759036
35,2023-05-26,JM,0.20904308617234466
3637,2023-05-26,L,0.017618312757201646
1768,2023-05-26,LH,-0.15931034482758621
945,2023-05-26,M,0.16843373493975905
3740,2023-05-26,MA,0.07702702702702703
2561,2023-05-26,NI,0.11493728620296466
3998,2023-05-26,NR,-0.00020968756552736424
1357,2023-05-26,OI,0.025311720698254363
1151,2023-05-26,P,0.11824062095730918
2463,2023-05-26,PB,-0.007272727272727273
4498,2023-05-26,PF,0.072812291249165
4744,2023-05-26,PG,0.08852459016393442
3843,2023-05-26,PP,0.016012469888054413
327,2023-05-26,RB,0.019101123595505618
1254,2023-05-26,RM,0.07133956386292835
4200,2023-05-26,RU,-0.008492569002123142
3432,2023-05-26,SA,0.3
636,2023-05-26,SF,0.0014184397163120568
3020,2023-05-26,SI,0.05220588235294118
533,2023-05-26,SM,0.016296296296296295
2661,2023-05-26,SN,-0.012110552763819095
3329,2023-05-26,SP,0.01561904761904762
1460,2023-05-26,SR,0.028854314002828854
2763,2023-05-26,SS,0.08793650793650794
4593,2023-05-26,TA,0.02
4099,2023-05-26,UR,0.21971830985915494
4402,2023-05-26,V,-0.014812202433433256
1048,2023-05-26,Y,0.052894736842105265
2381,2023-05-26,ZN,0.01606217616580311
740,2023-05-29,A,0.06392156862745098
2919,2023-05-29,AG,-0.012165450121654502
2281,2023-05-29,AL,0.037037037037037035
843,2023-05-29,B,0.12921348314606743
3227,2023-05-29,BU,0.05529715762273902
1872,2023-05-29,C,0.018560606060606062
1564,2023-05-29,CF,0.0429436593870435
2075,2023-05-29,CJ,-0.15142857142857144
1972,2023-05-29,CS,0.06225806451612903
2178,2023-05-29,CU,0.009996184662342616
3124,2023-05-29,EG,-0.01651238428821616
3535,2023-05-29,FG,0.18415178571428573
4303,2023-05-29,FU,-0.0016589250165892503
431,2023-05-29,HC,0.028042328042328042
242,2023-05-29,I,0.12048929663608562
139,2023-05-29,J,0.01808136614766449
1667,2023-05-29,JD,-0.0077108433734939755
36,2023-05-29,JM,0.21530561122244488
3638,2023-05-29,L,0.007193320488118176
1769,2023-05-29,LH,-0.1517361111111111
946,2023-05-29,M,0.144
3741,2023-05-29,MA,0.08641425389755011
2562,2023-05-29,NI,0.11026965002868618
3999,2023-05-29,NR,0.0033395950740972655
1358,2023-05-29,OI,0.02393483709273183
1152,2023-05-29,P,0.12610966057441253
2464,2023-05-29,PB,-0.006611570247933884
4745,2023-05-29,PG,0.06252983293556086
3844,2023-05-29,PP,0.0098884023167114
328,2023-05-29,RB,0.01601123595505618
1255,2023-05-29,RM,0.11212121212121212
4201,2023-05-29,RU,-0.007610993657505285
3433,2023-05-29,SA,0.2647826086956522
637,2023-05-29,SF,-0.00851063829787234
3021,2023-05-29,SI,0.04649446494464945
534,2023-05-29,SM,0.013293943870014771
2662,2023-05-29,SN,-0.026436498150431566
3330,2023-05-29,SP,0.01849056603773585
1461,2023-05-29,SR,0.022605255721955354
2764,2023-05-29,SS,0.09495268138801262
4594,2023-05-29,TA,0.024442462087421946
4100,2023-05-29,UR,0.18390243902439024
4403,2023-05-29,V,-0.013248542660307366
1049,2023-05-29,Y,0.06605263157894736
2382,2023-05-29,ZN,0.030648429584599797
741,2023-05-30,A,0.05137254901960785
2920,2023-05-30,AG,-0.0035527299925205685
2282,2023-05-30,AL,0.04305177111716621
844,2023-05-30,B,0.13280898876404496
3228,2023-05-30,BU,0.056589147286821705
1873,2023-05-30,C,0.027715355805243445
1565,2023-05-30,CF,0.0504623675669055
2076,2023-05-30,CJ,-0.152
1973,2023-05-30,CS,0.06225806451612903
2179,2023-05-30,CU,0.018951213943222467
3125,2023-05-30,EG,-0.01630707476166583
3536,2023-05-30,FG,0.18433179723502305
4304,2023-05-30,FU,-0.003699966363942146
432,2023-05-30,HC,0.0328
243,2023-05-30,I,0.12535542094202
140,2023-05-30,J,0.03641386238071321
1668,2023-05-30,JD,-0.0074698795180722895
37,2023-05-30,JM,0.17970061086124725
3639,2023-05-30,L,0.015465235173824131
1770,2023-05-30,LH,-0.12241379310344827
947,2023-05-30,M,0.13737373737373737
3742,2023-05-30,MA,0.0806378132118451
2563,2023-05-30,NI,0.1247696174253002
4000,2023-05-30,NR,0.0005230125523012552
1359,2023-05-30,OI,0.025251256281407036
1153,2023-05-30,P,0.13324572930354797
4499,2023-05-30,PF,0.06727297044269091
4746,2023-05-30,PG,0.06394230769230769
3845,2023-05-30,PP,0.017746478873239435
329,2023-05-30,RB,0.023163841807909605
1256,2023-05-30,RM,0.11897590361445783
4202,2023-05-30,RU,-0.005919661733615222
3434,2023-05-30,SA,0.3030434782608696
638,2023-05-30,SF,0.0028368794326241137
3022,2023-05-30,SI,0.04797047970479705
535,2023-05-30,SM,0.014858841010401188
2663,2023-05-30,SN,0.009026128266033254
3331,2023-05-30,SP,0.03018867924528302
1462,2023-05-30,SR,0.03157597970115591
2765,2023-05-30,SS,0.08603174603174603
4595,2023-05-30,TA,0.028377654827770837
4101,2023-05-30,UR,0.18792270531400967
4404,2023-05-30,V,-0.0024695713529723057
1050,2023-05-30,Y,0.056451612903225805
2383,2023-05-30,ZN,0.03304524656837824
742,2023-05-31,A,0.06431372549019608
2921,2023-05-31,AG,-0.02208910520404343
2283,2023-05-31,AL,0.03801969365426696
845,2023-05-31,B,0.15325842696629213
3229,2023-05-31,BU,0.07260981912144703
1874,2023-05-31,C,0.03146067415730337
1566,2023-05-31,CF,0.05024509803921569
2077,2023-05-31,CJ,-0.14057142857142857
1974,2023-05-31,CS,0.0635483870967742
2180,2023-05-31,CU,0.010879558688323628
3922,2023-05-31,EB,0.07735849056603773
3126,2023-05-31,EG,-0.021789284798769546
3537,2023-05-31,FG,0.18460648148148148
4305,2023-05-31,FU,-0.0013893713094824591
433,2023-05-31,HC,0.03235294117647059
244,2023-05-31,I,0.12341264948834918
141,2023-05-31,J,0.044952285283776997
1669,2023-05-31,JD,0.027294117647058823
38,2023-05-31,JM,0.17600859233402702
3640,2023-05-31,L,0.020819946022362163
1771,2023-05-31,LH,-0.11944444444444445
948,2023-05-31,M,0.13801020408163264
3743,2023-05-31,MA,0.06697459584295612
2564,2023-05-31,NI,0.11400824014125957
4001,2023-05-31,NR,0.0013694301063941852
1360,2023-05-31,OI,0.02110091743119266
1154,2023-05-31,P,0.11095505617977527
4747,2023-05-31,PG,0.11278561011181332
3846,2023-05-31,PP,0.03323943661971831
330,2023-05-31,RB,0.016524216524216526
1257,2023-05-31,RM,0.11927710843373494
4203,2023-05-31,RU,-0.004670912951167728
3435,2023-05-31,SA,0.29695652173913045
639,2023-05-31,SF,0.016285714285714285
3023,2023-05-31,SI,0.05276752767527675
536,2023-05-31,SM,0.021791044776119404
2664,2023-05-31,SN,0.006127864897466828
3332,2023-05-31,SP,0.03283018867924528
1463,2023-05-31,SR,0.028805422197119457
2766,2023-05-31,SS,0.09555555555555556
4596,2023-05-31,TA,0.019371345029239765
4102,2023-05-31,UR,0.17403846153846153
4405,2023-05-31,V,-0.014482388700160916
1051,2023-05-31,Y,0.05042016806722689
2384,2023-05-31,ZN,0.02573340195573855
743,2023-06-01,A,0.054901960784313725
2922,2023-06-01,AG,-0.00954653937947494
2284,2023-06-01,AL,0.029891304347826088
846,2023-06-01,B,0.13707865168539327
3230,2023-06-01,BU,0.06718346253229975
1875,2023-06-01,C,0.025
1567,2023-06-01,CF,-0.001587883229510199
2078,2023-06-01,CJ,-0.1923529411764706
1975,2023-06-01,CS,0.05806451612903226
2181,2023-06-01,CU,0.0063820088132502655
3923,2023-06-01,EB,0.079625
3127,2023-06-01,EG,-0.02674477840040754
3538,2023-06-01,FG,0.15813953488372093
4306,2023-06-01,FU,-0.018789144050104383
434,2023-06-01,HC,0.021108179419525065
245,2023-06-01,I,0.11336515513126491
142,2023-06-01,J,-0.006439979392065945
1670,2023-06-01,JD,0.041379310344827586
39,2023-06-01,JM,0.15486339531449286
3641,2023-06-01,L,0.00513083632632119
1772,2023-06-01,LH,-0.12386601535240754
949,2023-06-01,M,0.1281012658227848
3744,2023-06-01,MA,0.059038901601830666
2565,2023-06-01,NI,0.06806596701649176
1361,2023-06-01,OI,0.007561929595827901
1155,2023-06-01,P,0.10056179775280899
2465,2023-06-01,PB,-0.01
4500,2023-06-01,PF,0.06112077036244483
4748,2023-06-01,PG,0.1011181332036947
3847,2023-06-01,PP,0.015241320914479255
331,2023-06-01,RB,0.010924369747899159
1258,2023-06-01,RM,0.11014925373134328
4204,2023-06-01,RU,-0.006369426751592357
3436,2023-06-01,SA,0.28304347826086956
640,2023-06-01,SF,0.006857142857142857
3024,2023-06-01,SI,0.03948339483394834
537,2023-06-01,SM,0.014970059880239521
2665,2023-06-01,SN,-0.0055769230769230765
3333,2023-06-01,SP,0.021132075471698115
1464,2023-06-01,SR,0.030732528767892224
2767,2023-06-01,SS,0.06869009584664537
4597,2023-06-01,TA,0.0
4103,2023-06-01,UR,0.16153846153846155
4406,2023-06-01,V,-0.020130672788274767
1052,2023-06-01,Y,0.03537604456824513
2385,2023-06-01,ZN,0.024640657084188913
744,2023-06-02,A,0.04762845849802372
2923,2023-06-02,AG,-0.008162524941048431
2285,2023-06-02,AL,0.025309639203015617
847,2023-06-02,B,0.09360189573459715
3231,2023-06-02,BU,0.05297157622739018
1876,2023-06-02,C,0.027238805970149254
1568,2023-06-02,CF,0.006505745728704323
2079,2023-06-02,CJ,-0.15314285714285714
1976,2023-06-02,CS,0.05806451612903226
2182,2023-06-02,CU,0.006631499623210249
3924,2023-06-02,EB,0.06207759699624531
3128,2023-06-02,EG,-0.026992936427850656
3539,2023-06-02,FG,0.09534883720930233
435,2023-06-02,HC,0.011811023622047244
246,2023-06-02,I,0.11144219308700834
143,2023-06-02,J,-0.02601751674394642
1671,2023-06-02,JD,0.038620689655172416
40,2023-06-02,JM,0.14345170168490304
3642,2023-06-02,L,0.0033226837060702876
1773,2023-06-02,LH,-0.1151685393258427
950,2023-06-02,M,0.13974683544303798
3745,2023-06-02,MA,0.05475113122171946
2566,2023-06-02,NI,0.07473622508792498
4002,2023-06-02,NR,0.008345353389655884
1362,2023-06-02,OI,0.013427109974424553
1156,2023-06-02,P,0.0988857938718663
2466,2023-06-02,PB,-0.007035175879396985
4501,2023-06-02,PF,0.053363648522134544
4749,2023-06-02,PG,0.0797029702970297
3848,2023-06-02,PP,0.012701100762066046
332,2023-06-02,RB,0.012154696132596685
1259,2023-06-02,RM,0.12181818181818181
4205,2023-06-02,RU,-0.006289308176100629
3437,2023-06-02,SA,0.25608695652173913
641,2023-06-02,SF,-0.005714285714285714
3025,2023-06-02,SI,0.022509225092250923
538,2023-06-02,SM,0.008083832335329342
2666,2023-06-02,SN,-0.0036233611442193087
3334,2023-06-02,SP,0.024528301886792454
1465,2023-06-02,SR,0.05329593267882188
2768,2023-06-02,SS,0.07003154574132492
4598,2023-06-02,TA,0.01904761904761905
4104,2023-06-02,UR,0.16872037914691942
4407,2023-06-02,V,-0.02113906359189378
1053,2023-06-02,Y,0.03939393939393939
2386,2023-06-02,ZN,0.02287917737789203
745,2023-06-05,A,0.044466403162055336
2924,2023-06-05,AG,-0.0016474464579901153
2286,2023-06-05,AL,0.039923954372623575
848,2023-06-05,B,0.07061611374407582
3232,2023-06-05,BU,0.05219638242894057
1877,2023-06-05,C,0.026765799256505577
1569,2023-06-05,CF,-0.003532722591461589
2080,2023-06-05,CJ,-0.15085714285714286
1977,2023-06-05,CS,0.057741935483870965
2183,2023-06-05,CU,0.015729660570482428
3925,2023-06-05,EB,0.06829573934837092
3129,2023-06-05,EG,-0.01603206412825651
3540,2023-06-05,FG,0.11400462962962964
4307,2023-06-05,FU,-0.001973684210526316
436,2023-06-05,HC,0.014211886304909561
247,2023-06-05,I,0.10800329063344691
144,2023-06-05,J,-0.02627511591962906
1672,2023-06-05,JD,-0.03575
41,2023-06-05,JM,0.1531852050748473
