,date,code,basisRatio
1642,2023-02-16,JD,-0.04404761904761905
11,2023-02-16,JM,0.112038429812218
3444,2023-02-16,L,0.006937682570593963
1744,2023-02-16,LH,-0.22585034013605443
928,2023-02-16,M,0.15991189427312774
3546,2023-02-16,MA,0.07169117647058823
2508,2023-02-16,NI,0.08837319441155576
3773,2023-02-16,NR,-0.04685059864653826
1336,2023-02-16,OI,0.08672161172161172
1132,2023-02-16,P,-0.00202020202020202
2448,2023-02-16,PB,-0.0106312292358804
4211,2023-02-16,PF,0.04132231404958678
4404,2023-02-16,PG,0.16844729344729345
3648,2023-02-16,PP,0.012544348707551951
317,2023-02-16,RB,0.01722488038277512
1234,2023-02-16,RM,0.06735905044510386
3910,2023-02-16,RU,-0.03628865979381443
3240,2023-02-16,SA,0.10533333333333333
623,2023-02-16,SF,-0.030849673202614378
521,2023-02-16,SM,0.0061333333333333335
2604,2023-02-16,SN,0.004168618266978923
3138,2023-02-16,SP,0.10070921985815603
1438,2023-02-16,SR,-0.007823129251700681
2696,2023-02-16,SS,0.0828169014084507
4282,2023-02-16,TA,-0.006215722120658135
3819,2023-02-16,UR,0.10483271375464684
4111,2023-02-16,V,-0.004117181314330958
1030,2023-02-16,Y,0.09077568134171908
2354,2023-02-16,ZN,0.006792287467134093
726,2023-02-17,A,-0.047358490566037734
2848,2023-02-17,AG,-0.006797116374871267
2255,2023-02-17,AL,-0.0005417118093174431
828,2023-02-17,B,0.13237547892720306
3045,2023-02-17,BU,0.06814814814814815
1847,2023-02-17,C,-0.002097902097902098
1541,2023-02-17,CF,0.0874366052513321
2051,2023-02-17,CJ,-0.006190476190476191
1949,2023-02-17,CS,-0.008524590163934427
2153,2023-02-17,CU,0.0038380766166992543
2950,2023-02-17,EG,-0.022115384615384617
3343,2023-02-17,FG,-0.05563002680965148
4013,2023-02-17,FU,-0.034532374100719423
420,2023-02-17,HC,0.004952830188679245
216,2023-02-17,I,0.07886300491558021
114,2023-02-17,J,0.020988971896122376
1643,2023-02-17,JD,-0.04
12,2023-02-17,JM,0.112038429812218
3445,2023-02-17,L,0.004140786749482402
1745,2023-02-17,LH,-0.21375838926174498
929,2023-02-17,M,0.15991189427312774
3547,2023-02-17,MA,0.06961325966850829
2509,2023-02-17,NI,0.09922224840914447
1337,2023-02-17,OI,0.08688969258589511
1133,2023-02-17,P,-0.0019704433497536944
4405,2023-02-17,PG,0.16761363636363635
3649,2023-02-17,PP,0.005828687278256462
318,2023-02-17,RB,0.011004784688995215
1235,2023-02-17,RM,0.06617210682492582
3911,2023-02-17,RU,-0.0380952380952381
3241,2023-02-17,SA,0.1
624,2023-02-17,SF,-0.021437908496732026
522,2023-02-17,SM,0.015033557046979866
3139,2023-02-17,SP,0.09828571428571428
1439,2023-02-17,SR,-0.0005093378607809847
2697,2023-02-17,SS,0.08
4283,2023-02-17,TA,0.0025678650036683784
3820,2023-02-17,UR,0.11
4112,2023-02-17,V,-0.0037962670041126224
1031,2023-02-17,Y,0.10020408163265306
2355,2023-02-17,ZN,0.014801915542011318
727,2023-02-20,A,-0.04358490566037736
2849,2023-02-20,AG,-0.0169664758789861
2256,2023-02-20,AL,-0.002407704654895666
829,2023-02-20,B,0.1239463601532567
3046,2023-02-20,BU,0.08024691358024691
1848,2023-02-20,C,-0.0048951048951048955
1542,2023-02-20,CF,0.0709818838243827
2052,2023-02-20,CJ,-0.004285714285714286
1950,2023-02-20,CS,-0.009508196721311476
2154,2023-02-20,CU,-0.005070259307547443
2951,2023-02-20,EG,-0.033004095398699106
3344,2023-02-20,FG,-0.05697050938337802
4014,2023-02-20,FU,-0.02874595759971254
421,2023-02-20,HC,0.004694835680751174
217,2023-02-20,I,0.07936676583085428
115,2023-02-20,J,0.011383849163998577
1644,2023-02-20,JD,-0.0419047619047619
13,2023-02-20,JM,0.09942258236692711
3446,2023-02-20,L,-0.0019441069258809235
1746,2023-02-20,LH,-0.15876623376623378
930,2023-02-20,M,0.1513215859030837
3548,2023-02-20,MA,0.06494464944649446
2510,2023-02-20,NI,0.0791676632384597
1338,2023-02-20,OI,0.08615664845173042
1134,2023-02-20,P,-0.006157635467980296
3650,2023-02-20,PP,0.0003801317790167258
319,2023-02-20,RB,0.015402843601895734
1236,2023-02-20,RM,0.059763313609467454
3912,2023-02-20,RU,-0.037525773195876286
3242,2023-02-20,SA,0.112
625,2023-02-20,SF,-0.027973856209150327
523,2023-02-20,SM,0.002162162162162162
2605,2023-02-20,SN,-0.013925570228091237
3140,2023-02-20,SP,0.096
1440,2023-02-20,SR,-0.0084774499830451
2698,2023-02-20,SS,0.08225352112676056
4284,2023-02-20,TA,-0.004231830726770929
3821,2023-02-20,UR,0.11066176470588235
4113,2023-02-20,V,-0.013130833728840373
1032,2023-02-20,Y,0.09877551020408164
2356,2023-02-20,ZN,0.01289213579716373
728,2023-02-21,A,-0.04377358490566038
2850,2023-02-21,AG,-0.01036164160910199
2257,2023-02-21,AL,-0.00510204081632653
830,2023-02-21,B,0.13026819923371646
3047,2023-02-21,BU,0.07407407407407407
1849,2023-02-21,C,-0.005594405594405594
1543,2023-02-21,CF,0.06493841490939575
2053,2023-02-21,CJ,-0.011428571428571429
1951,2023-02-21,CS,-0.007213114754098361
2155,2023-02-21,CU,-0.006384047055447959
2952,2023-02-21,EG,-0.03150912106135987
